time_index,time_ms,pc1_explained,pc2_explained,pc1_pc2_cumulative,n_pc_80,n_pc_90,participation_ratio
275,74.91856384277344,0.8964511268384429,0.09461053159298395,0.9910616584314268,1,2,1.2305334689647673
276,78.82736206054688,0.8958752797718684,0.09274691203829152,0.98862219181016,1,2,1.2325532683908407
277,82.73615264892578,0.8959271846085435,0.08889308337914516,0.9848202679876886,1,2,1.2333225124774747
278,86.64495086669922,0.8954039806344675,0.08614282475330741,0.9815468053877748,1,2,1.2353161136231086
279,90.55374908447266,0.8941448157234881,0.08678212984553997,0.9809269455690282,1,2,1.2385590109299665
280,94.46253967285156,0.8934597200212805,0.08979650239580535,0.9832562224170859,1,2,1.2397503066437483
281,98.371337890625,0.8948350941599345,0.09121073618883473,0.9860458303487691,1,2,1.2357212975786946
282,102.2801284790039,0.8984101228761489,0.08820891803721181,0.9866190409133606,1,2,1.2268424106972506
283,106.18892669677734,0.9030643986609267,0.08183649763831742,0.9849008962992442,1,1,1.2158786405472277
284,110.09771728515625,0.9076609570373979,0.07499939353500704,0.982660350572405,1,1,1.205147446885073
285,114.00651550292969,0.9117870996439335,0.06991576214208826,0.9817028617860217,1,1,1.1953447811879887
286,117.9153060913086,0.9154718005393845,0.0672424989587759,0.9827142994981604,1,1,1.1863677330730384
287,121.82410430908203,0.9183616747744963,0.06652733164464414,0.9848890064191405,1,1,1.179186332494169
288,125.73290252685547,0.9198071320813266,0.06730762200170763,0.9871147540830342,1,1,1.17544517719921
289,129.64169311523438,0.9206062243060243,0.06824425699802486,0.9888504813040492,1,1,1.1732993524909272
290,133.5504913330078,0.9225275127719035,0.06725738705114019,0.9897848998230436,1,1,1.168654467387647
291,137.45928955078125,0.9253022266117357,0.06443141649965868,0.9897336431113943,1,1,1.1621947132946584
292,141.36807250976562,0.9266347662229776,0.06215875256561145,0.988793518788589,1,1,1.159230396875128
293,145.27687072753906,0.9248227619315375,0.06261922254232037,0.9874419844738578,1,1,1.1636349936479267
294,149.1856689453125,0.919747135433513,0.06664922132879025,0.9863963567623033,1,1,1.175693287676206
295,153.09446716308594,0.9116445075454718,0.07457390907139641,0.9862184166168682,1,1,1.1949616952989843
296,157.0032501220703,0.9010417285893685,0.08587208159812214,0.9869138101874906,1,1,1.2203732139337047
297,160.91204833984375,0.8915623828195818,0.0965255009711938,0.9880878837907756,1,2,1.2432513931853628
298,164.8208465576172,0.8892347962908562,0.10011999010048811,0.9893547863913443,1,2,1.2486329717670088
299,168.72964477539062,0.8946724929018574,0.09562266946034559,0.9902951623622029,1,2,1.2350607844993082
300,172.63844299316406,0.900808031392034,0.08947185140969126,0.9902798828017253,1,1,1.220174657267128
301,176.54722595214844,0.9013305030428164,0.08735587476704605,0.9886863778098625,1,1,1.219280646859301
302,180.45602416992188,0.8968346859108701,0.08903460120012811,0.9858692871109982,1,2,1.2308611990357707
303,184.3648223876953,0.8922040845110506,0.09122165843809536,0.983425742949146,1,2,1.2428161723862714
304,188.27362060546875,0.8903664742799579,0.0926177216478401,0.982984195927798,1,2,1.2474738055508992
305,192.18240356445312,0.8907913266497814,0.09394563902925251,0.9847369656790339,1,2,1.2460004461230538
306,196.09120178222656,0.8926226735386296,0.09431602972105985,0.9869387032596895,1,2,1.2409390535388614
307,200.0,0.895440173736198,0.09236362182546981,0.9878037955616679,1,2,1.2338171147157861
