epoch,train_cpp_mean_alignment_loss,train_cpp_mean_loss,train_derivative_loss,train_future_loss,train_late_amplitude_loss,train_monotonic_loss,train_recon_loss,train_slope_floor_loss,train_smooth_loss,train_total_loss,train_variance_loss,val_cpp_mean_alignment_loss,val_cpp_mean_loss,val_derivative_loss,val_future_loss,val_late_amplitude_loss,val_monotonic_loss,val_recon_loss,val_slope_floor_loss,val_smooth_loss,val_total_loss,val_variance_loss
84,0.0,0.020184578350745143,0.0032985627884045245,0.8804559759795666,0.0,0.0,0.0385922783985734,0.0,0.0003519308498653118,0.2472394285723567,0.04162805378437042,0.0,0.012181668193079531,0.00328624564766263,0.8546074993080564,0.0,0.0,0.029856385921852455,0.0,0.0003502669149181909,0.22685366289483178,0.03668293688032362
85,0.0,0.01971732459642226,0.0032623011822579427,0.8798918120563031,0.0,0.0,0.03784855074482039,0.0,0.00035229244022048076,0.24290310274809598,0.0351720429956913,0.0,0.012081203154391713,0.0033871528058726755,0.8544718590047624,0.0,0.0,0.029490217049088743,0.0,0.0003555414328325747,0.23011211885346305,0.04398598935869005
86,0.0,0.019902489442029037,0.003227643412537873,0.8797536976635456,0.0,0.0,0.03769774887477979,0.0,0.00035221585239924024,0.24726781770586967,0.044107822328805925,0.0,0.011409330349932943,0.003261919159235226,0.8545265098412832,0.0,0.0,0.028486470743599866,0.0,0.0003530712743263899,0.21687718977530798,0.020298868417739868
87,0.0,0.019367848525871523,0.0031738184014102446,0.8799712166190148,0.0,0.0,0.03692294607171789,0.0,0.00035224128951085734,0.2419278457760811,0.03547893539071083,0.0,0.011612385369112922,0.0031640430938245524,0.8537607027424706,0.0,0.0,0.028343097462008398,0.0,0.0003519389590817607,0.21855987111727396,0.02415213982264201
88,0.0,0.019611174863530322,0.0031602026225300505,0.8796842053532601,0.0,0.0,0.03688585293712095,0.0,0.0003529978639562614,0.24504723250865937,0.04167698621749878,0.0,0.011443594308932208,0.003119532309938222,0.8540492620733049,0.0,0.0,0.027962256378183763,0.0,0.0003532185785136082,0.2186575871374872,0.02520711885558234
89,0.0,0.018869062629528345,0.0030765677278395743,0.879984800517559,0.0,0.0,0.035867248894646764,0.0,0.00035261692028143443,0.2397052811458707,0.03373580276966095,0.0,0.010994413725307418,0.0031230644478152194,0.8551441960864596,0.0,0.0,0.027280973477496043,0.0,0.00035417130048800673,0.2149985565079583,0.019259293874104817
90,0.0,0.01927157798781991,0.0030662897042930126,0.8796954192221165,0.0,0.0,0.03608657077420503,0.0,0.0003519433441397268,0.24568364564329387,0.044977398961782454,0.0,0.011597203737538721,0.003040407687270393,0.8553033173084259,0.0,0.0,0.027606193338417344,0.0,0.0003519896450193806,0.22464500864346823,0.03731798132260641
91,0.0,0.018623852824384814,0.0030091154054389334,0.8799523547291755,0.0,0.0,0.03517305930145085,0.0,0.00035322593903401865,0.23843470886349677,0.03290867432951927,0.0,0.011079530438615216,0.00301235437574279,0.853453106350369,0.0,0.0,0.02689846134227183,0.0,0.00035306773336035095,0.21558254791630638,0.02189433905813429
92,0.0,0.01833237890532473,0.0029727355809882282,0.8792106531560421,0.0,0.0,0.03467867508297786,0.0,0.0003525487903971225,0.23792437110096215,0.03350130468606949,0.0,0.010888892439349243,0.0030631230199813014,0.8554645544952817,0.0,0.0,0.02651172809095846,0.0,0.0003551590165847705,0.2224221792485979,0.035682353708479136
93,0.0,0.018626386164396536,0.002960852428805083,0.8800536274909974,0.0,0.0,0.03477864024462178,0.0,0.0003527438933815574,0.2433481788262725,0.04352967962622643,0.0,0.010537410950443396,0.0029794571132192183,0.8538514607482486,0.0,0.0,0.025959336716267798,0.0,0.00035507535277348425,0.21271366874376932,0.018450501892301772
94,0.0,0.018481017510930543,0.0029260500086820684,0.8792669765651226,0.0,0.0,0.0343687963206321,0.0,0.000354671845343546,0.2433454144746065,0.04483866468071938,0.0,0.012374724313202832,0.002906447548108796,0.8536871009402804,0.0,0.0,0.02749493806105521,0.0,0.00035256063791974966,0.2362364629904429,0.06072633796268039
95,0.0,0.01806598399707582,0.0028834666081820615,0.8793007008731365,0.0,0.0,0.03374875279841945,0.0,0.00035541472170734777,0.23804808482527734,0.03592821657657623,0.0,0.010427593137137592,0.002885011555109587,0.8535625040531158,0.0,0.0,0.02550587285723951,0.0,0.0003556125415747778,0.21193960805734,0.018129153384102717
96,0.0,0.017620818324212452,0.0028418257381417787,0.8788740374147892,0.0,0.0,0.03316202027490363,0.0,0.0003556453579221852,0.23445606436580418,0.030575108528137208,0.0,0.010339013979925463,0.002840701238407443,0.8536747992038727,0.0,0.0,0.02507387675965826,0.0,0.00035656230789350555,0.2107274548874961,0.016656806071599323
97,0.0,0.017484339333896058,0.002802316882298328,0.8789123877882957,0.0,0.0,0.03280442816903815,0.0,0.0003543899289070396,0.2344023996964097,0.03134361803531647,0.0,0.010812990393282639,0.002801185726032903,0.8538247678014967,0.0,0.0,0.025339408467213314,0.0,0.00035389562577216164,0.21977408727010092,0.033724559677971735
98,0.0,0.01744774019898614,0.002774344106728677,0.8789870604872704,0.0,0.0,0.03257414905820042,0.0,0.00035398133695707656,0.2363081108778715,0.035650303959846495,0.0,0.009939914504583511,0.0027963456878852514,0.8563427792655097,0.0,0.0,0.024321099432806175,0.0,0.0003549171524355188,0.21020997067292532,0.016503655248218112
99,0.0,0.017426897435507273,0.002744471408368554,0.8790921308100224,0.0,0.0,0.032335282617714255,0.0,0.00035255382099421697,0.2378791283816099,0.039278759807348254,0.0,0.010170167363766167,0.0027423528178284564,0.8532097339630127,0.0,0.0,0.024324698011494346,0.0,0.00035328530066180974,0.2116992407374912,0.020551962984932795
100,0.0,0.017006919733830728,0.0027128991205245256,0.8785890951752663,0.0,0.0,0.031733539758715776,0.0,0.00035288502731418704,0.23395119458436966,0.033279138058423995,0.0,0.01117316822314428,0.002707253087363723,0.8527127206325531,0.0,0.0,0.025156521290126774,0.0,0.00035126635985862877,0.22646300577455097,0.04764675431781345
