window,target,model,feature,mean_coefficient,std_coefficient,abs_mean_coefficient,sign_consistency
early_pre_response,RT_ms,hidden,hidden_14,-19.42410707473755,14.356633303071622,19.42410707473755,1.0
early_pre_response,RT_ms,hidden,hidden_15,5.057811641693116,4.873742059002779,5.057811641693116,0.8
early_pre_response,RT_ms,hidden,hidden_16,-35.49644241333008,8.049913591205334,35.49644241333008,1.0
early_pre_response,RT_ms,hidden,hidden_17,34.410550594329834,21.048828996880598,34.410550594329834,1.0
early_pre_response,RT_ms,hidden,hidden_18,155.99457855224608,35.384976463759635,155.99457855224608,1.0
early_pre_response,RT_ms,hidden,hidden_19,12.590909385681153,4.6107353341068205,12.590909385681153,1.0
early_pre_response,RT_ms,hidden,hidden_20,80.7202377319336,18.863772503704844,80.7202377319336,1.0
early_pre_response,RT_ms,hidden,hidden_21,18.046275520324706,24.00210077106547,18.046275520324706,0.6
early_pre_response,RT_ms,hidden,hidden_22,-4.827078342437744,13.410594613324873,4.827078342437744,0.6
early_pre_response,RT_ms,hidden,hidden_23,8.371894264221192,4.385596498220382,8.371894264221192,1.0
early_pre_response,RT_ms,hidden,hidden_24,-14.778804683685303,11.158194404214465,14.778804683685303,1.0
early_pre_response,RT_ms,hidden,hidden_25,34.607841753959654,21.811862791663884,34.607841753959654,0.8
early_pre_response,RT_ms,hidden,hidden_26,102.3276741027832,43.14006173920349,102.3276741027832,1.0
early_pre_response,RT_ms,hidden,hidden_27,24.10296001434326,19.797038014775385,24.10296001434326,0.8
early_pre_response,RT_ms,hidden,hidden_28,22.58855676651001,11.127509820190225,22.58855676651001,1.0
early_pre_response,RT_ms,hidden,hidden_29,41.84134187698364,25.05759912448282,41.84134187698364,1.0
early_pre_response,RT_ms,hidden,hidden_30,-182.04051208496094,29.653791718951545,182.04051208496094,1.0
early_pre_response,RT_ms,hidden,hidden_31,-47.30125198364258,7.856448834590866,47.30125198364258,1.0
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_00,-0.1854114200745835,0.04838580617360231,0.1854114200745835,1.0
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_01,-0.0002648048244449485,0.01538321612574095,0.0002648048244449485,0.6
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_02,0.14310230953904152,0.08000623013570521,0.14310230953904152,1.0
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_03,0.10738242526328885,0.045895297721911615,0.10738242526328885,1.0
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_04,0.17386774401158772,0.11086979047553497,0.17386774401158772,1.0
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_05,-0.004418571060153528,0.007501220818871348,0.004418571060153528,0.8
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_06,-0.0014575205903708214,0.030163579898170263,0.0014575205903708214,0.6
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_07,0.098988905031445,0.023791205169241627,0.098988905031445,1.0
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_08,0.07263707783680885,0.005987501700254417,0.07263707783680885,1.0
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_09,-0.04317319797606177,0.06432303384934504,0.04317319797606177,0.6
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_10,0.10123439043263618,0.03489387665340431,0.10123439043263618,1.0
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_11,0.04420003719239814,0.04712404547264301,0.04420003719239814,0.6
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_12,-0.0001659470651558168,0.0022717524963536497,0.0001659470651558168,0.6
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_13,-0.23330713014648613,0.06454289552900247,0.23330713014648613,1.0
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_14,-0.005654474777909509,0.02171482265560301,0.005654474777909509,0.6
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_15,0.0003881079977457647,0.0031957162981207836,0.0003881079977457647,0.6
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_16,-0.02202287704564359,0.00827079032609559,0.02202287704564359,1.0
