window,target,model,fold,feature,coefficient,alpha
early_pre_response,log_RT_ms,hidden,1,hidden_24,-0.006080422550439835,10.0
early_pre_response,log_RT_ms,hidden,1,hidden_25,0.025696344673633575,10.0
early_pre_response,log_RT_ms,hidden,1,hidden_26,0.07103961706161499,10.0
early_pre_response,log_RT_ms,hidden,1,hidden_27,0.055867999792099,10.0
early_pre_response,log_RT_ms,hidden,1,hidden_28,0.027715012431144714,10.0
early_pre_response,log_RT_ms,hidden,1,hidden_29,0.05378269776701927,10.0
early_pre_response,log_RT_ms,hidden,1,hidden_30,-0.2068195939064026,10.0
early_pre_response,log_RT_ms,hidden,1,hidden_31,-0.0556257925927639,10.0
early_pre_response,log_RT_ms,hidden,2,hidden_00,-0.22159023582935333,2.154434690031882
early_pre_response,log_RT_ms,hidden,2,hidden_01,0.07516205310821533,2.154434690031882
early_pre_response,log_RT_ms,hidden,2,hidden_02,0.12328989058732986,2.154434690031882
early_pre_response,log_RT_ms,hidden,2,hidden_03,0.15749090909957886,2.154434690031882
early_pre_response,log_RT_ms,hidden,2,hidden_04,0.24477910995483398,2.154434690031882
early_pre_response,log_RT_ms,hidden,2,hidden_05,-0.0012603640789166093,2.154434690031882
early_pre_response,log_RT_ms,hidden,2,hidden_06,-0.06772005558013916,2.154434690031882
early_pre_response,log_RT_ms,hidden,2,hidden_07,0.09799142926931381,2.154434690031882
early_pre_response,log_RT_ms,hidden,2,hidden_08,0.09286977350711823,2.154434690031882
early_pre_response,log_RT_ms,hidden,2,hidden_09,-0.007820731960237026,2.154434690031882
early_pre_response,log_RT_ms,hidden,2,hidden_10,0.17365394532680511,2.154434690031882
early_pre_response,log_RT_ms,hidden,2,hidden_11,0.040516193956136703,2.154434690031882
early_pre_response,log_RT_ms,hidden,2,hidden_12,0.0072896904312074184,2.154434690031882
early_pre_response,log_RT_ms,hidden,2,hidden_13,-0.29873356223106384,2.154434690031882
early_pre_response,log_RT_ms,hidden,2,hidden_14,-0.01848010905086994,2.154434690031882
early_pre_response,log_RT_ms,hidden,2,hidden_15,0.01134129986166954,2.154434690031882
early_pre_response,log_RT_ms,hidden,2,hidden_16,-0.0380646288394928,2.154434690031882
early_pre_response,log_RT_ms,hidden,2,hidden_17,0.022319506853818893,2.154434690031882
early_pre_response,log_RT_ms,hidden,2,hidden_18,0.24816052615642548,2.154434690031882
early_pre_response,log_RT_ms,hidden,2,hidden_19,0.01714560203254223,2.154434690031882
early_pre_response,log_RT_ms,hidden,2,hidden_20,0.07873058319091797,2.154434690031882
early_pre_response,log_RT_ms,hidden,2,hidden_21,-0.0008901391411200166,2.154434690031882
early_pre_response,log_RT_ms,hidden,2,hidden_22,-0.014181781560182571,2.154434690031882
early_pre_response,log_RT_ms,hidden,2,hidden_23,0.003954926040023565,2.154434690031882
early_pre_response,log_RT_ms,hidden,2,hidden_24,-0.016724515706300735,2.154434690031882
early_pre_response,log_RT_ms,hidden,2,hidden_25,0.02568897046148777,2.154434690031882
early_pre_response,log_RT_ms,hidden,2,hidden_26,0.13114239275455475,2.154434690031882
early_pre_response,log_RT_ms,hidden,2,hidden_27,0.0436263233423233,2.154434690031882
early_pre_response,log_RT_ms,hidden,2,hidden_28,0.04106524959206581,2.154434690031882
early_pre_response,log_RT_ms,hidden,2,hidden_29,0.09155135601758957,2.154434690031882
early_pre_response,log_RT_ms,hidden,2,hidden_30,-0.2651349902153015,2.154434690031882
early_pre_response,log_RT_ms,hidden,2,hidden_31,-0.056330110877752304,2.154434690031882
early_pre_response,log_RT_ms,hidden,3,hidden_00,-0.3245154023170471,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,3,hidden_01,0.06539275497198105,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,3,hidden_02,0.17878618836402893,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,3,hidden_03,0.20037224888801575,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,3,hidden_04,0.3070392906665802,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,3,hidden_05,-0.010805106721818447,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,3,hidden_06,-0.08466494828462601,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,3,hidden_07,0.08869597315788269,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,3,hidden_08,0.10918930917978287,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,3,hidden_09,0.03483879566192627,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,3,hidden_10,0.19613641500473022,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,3,hidden_11,0.0943731814622879,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,3,hidden_12,0.008640140295028687,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,3,hidden_13,-0.2697388827800751,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,3,hidden_14,-0.037899449467659,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,3,hidden_15,0.013726958073675632,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,3,hidden_16,-0.03149716556072235,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,3,hidden_17,-0.007299967110157013,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,3,hidden_18,0.22130662202835083,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,3,hidden_19,0.021609941497445107,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,3,hidden_20,0.11385534703731537,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,3,hidden_21,0.041210535913705826,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,3,hidden_22,0.0004435631271917373,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,3,hidden_23,0.012292799539864063,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,3,hidden_24,-0.034844860434532166,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,3,hidden_25,0.05114441737532616,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,3,hidden_26,0.18037846684455872,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,3,hidden_27,0.03672762215137482,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,3,hidden_28,0.037328239530324936,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,3,hidden_29,0.084745392203331,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,3,hidden_30,-0.19784413278102875,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,3,hidden_31,-0.0589037761092186,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,4,hidden_00,-0.13028259575366974,21.54434690031882
early_pre_response,log_RT_ms,hidden,4,hidden_01,0.05567218363285065,21.54434690031882
early_pre_response,log_RT_ms,hidden,4,hidden_02,0.03637481480836868,21.54434690031882
early_pre_response,log_RT_ms,hidden,4,hidden_03,0.07081837952136993,21.54434690031882
early_pre_response,log_RT_ms,hidden,4,hidden_04,0.056723520159721375,21.54434690031882
early_pre_response,log_RT_ms,hidden,4,hidden_05,0.00703023886308074,21.54434690031882
early_pre_response,log_RT_ms,hidden,4,hidden_06,-0.0505506806075573,21.54434690031882
early_pre_response,log_RT_ms,hidden,4,hidden_07,0.07688793540000916,21.54434690031882
early_pre_response,log_RT_ms,hidden,4,hidden_08,0.08643808960914612,21.54434690031882
early_pre_response,log_RT_ms,hidden,4,hidden_09,0.009878711774945259,21.54434690031882
early_pre_response,log_RT_ms,hidden,4,hidden_10,0.0818014144897461,21.54434690031882
early_pre_response,log_RT_ms,hidden,4,hidden_11,-0.030483944341540337,21.54434690031882
early_pre_response,log_RT_ms,hidden,4,hidden_12,0.0077736093662679195,21.54434690031882
early_pre_response,log_RT_ms,hidden,4,hidden_13,-0.16274115443229675,21.54434690031882
early_pre_response,log_RT_ms,hidden,4,hidden_14,-0.004595223814249039,21.54434690031882
early_pre_response,log_RT_ms,hidden,4,hidden_15,-0.0026044424157589674,21.54434690031882
early_pre_response,log_RT_ms,hidden,4,hidden_16,-0.05456985533237457,21.54434690031882
early_pre_response,log_RT_ms,hidden,4,hidden_17,0.05279885232448578,21.54434690031882
early_pre_response,log_RT_ms,hidden,4,hidden_18,0.13091662526130676,21.54434690031882
early_pre_response,log_RT_ms,hidden,4,hidden_19,0.025783706456422806,21.54434690031882
early_pre_response,log_RT_ms,hidden,4,hidden_20,0.07733408361673355,21.54434690031882
early_pre_response,log_RT_ms,hidden,4,hidden_21,0.007595393806695938,21.54434690031882
early_pre_response,log_RT_ms,hidden,4,hidden_22,-0.02464287355542183,21.54434690031882
early_pre_response,log_RT_ms,hidden,4,hidden_23,0.007074999623000622,21.54434690031882
early_pre_response,log_RT_ms,hidden,4,hidden_24,-0.006432572845369577,21.54434690031882
early_pre_response,log_RT_ms,hidden,4,hidden_25,-0.008124918676912785,21.54434690031882
early_pre_response,log_RT_ms,hidden,4,hidden_26,0.03907405212521553,21.54434690031882
early_pre_response,log_RT_ms,hidden,4,hidden_27,0.04477933049201965,21.54434690031882
early_pre_response,log_RT_ms,hidden,4,hidden_28,0.005509999115020037,21.54434690031882
early_pre_response,log_RT_ms,hidden,4,hidden_29,0.03443975746631622,21.54434690031882
early_pre_response,log_RT_ms,hidden,4,hidden_30,-0.1579134315252304,21.54434690031882
early_pre_response,log_RT_ms,hidden,4,hidden_31,-0.05187557637691498,21.54434690031882
early_pre_response,log_RT_ms,hidden,5,hidden_00,-0.31832560896873474,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,5,hidden_01,0.09537062048912048,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,5,hidden_02,0.2904960513114929,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,5,hidden_03,0.2631634473800659,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,5,hidden_04,0.38736575841903687,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,5,hidden_05,-0.022074159234762192,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,5,hidden_06,-0.0672123059630394,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,5,hidden_07,0.0862259641289711,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,5,hidden_08,0.09831780195236206,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,5,hidden_09,0.17223311960697174,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,5,hidden_10,0.23401181399822235,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,5,hidden_11,0.08387383073568344,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,5,hidden_12,0.008192673325538635,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,5,hidden_13,-0.31513407826423645,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,5,hidden_14,-0.0593615397810936,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,5,hidden_15,0.010159388184547424,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,5,hidden_16,-0.03369585797190666,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,5,hidden_17,0.010278511792421341,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,5,hidden_18,0.18388064205646515,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,5,hidden_19,0.018446896225214005,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,5,hidden_20,0.1302678883075714,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,5,hidden_21,0.06548816710710526,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,5,hidden_22,0.021604890003800392,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,5,hidden_23,0.019127096980810165,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,5,hidden_24,-0.04134383425116539,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,5,hidden_25,0.0618286095559597,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,5,hidden_26,0.09978843480348587,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,5,hidden_27,-0.019175712019205093,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,5,hidden_28,0.012703821063041687,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,5,hidden_29,0.016269510611891747,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,5,hidden_30,-0.2165532410144806,0.0021544346900318843
early_pre_response,log_RT_ms,hidden,5,hidden_31,-0.07784049957990646,0.0021544346900318843
early_pre_response,log_RT_ms,baseline_plus_hidden,1,hidden_00,-0.16012822829174178,10.0
early_pre_response,log_RT_ms,baseline_plus_hidden,1,hidden_01,0.012551049205126242,10.0
early_pre_response,log_RT_ms,baseline_plus_hidden,1,hidden_02,0.06709708235199252,10.0
early_pre_response,log_RT_ms,baseline_plus_hidden,1,hidden_03,0.06839282608922645,10.0
early_pre_response,log_RT_ms,baseline_plus_hidden,1,hidden_04,0.05727558943123549,10.0
early_pre_response,log_RT_ms,baseline_plus_hidden,1,hidden_05,-0.0014077195137806994,10.0
early_pre_response,log_RT_ms,baseline_plus_hidden,1,hidden_06,-0.026207765020590742,10.0
early_pre_response,log_RT_ms,baseline_plus_hidden,1,hidden_07,0.07091101399263071,10.0
early_pre_response,log_RT_ms,baseline_plus_hidden,1,hidden_08,0.07681996470095538,10.0
early_pre_response,log_RT_ms,baseline_plus_hidden,1,hidden_09,0.010388895050179486,10.0
early_pre_response,log_RT_ms,baseline_plus_hidden,1,hidden_10,0.07498973810734409,10.0
early_pre_response,log_RT_ms,baseline_plus_hidden,1,hidden_11,-0.00618805267055196,10.0
early_pre_response,log_RT_ms,baseline_plus_hidden,1,hidden_12,-0.004288971192454124,10.0
early_pre_response,log_RT_ms,baseline_plus_hidden,1,hidden_13,-0.1750296727953408,10.0
early_pre_response,log_RT_ms,baseline_plus_hidden,1,hidden_14,-0.0014833555960933615,10.0
early_pre_response,log_RT_ms,baseline_plus_hidden,1,hidden_15,2.566568484847357e-05,10.0
early_pre_response,log_RT_ms,baseline_plus_hidden,1,hidden_16,-0.027578437711540775,10.0
early_pre_response,log_RT_ms,baseline_plus_hidden,1,hidden_17,0.04238557335726259,10.0
early_pre_response,log_RT_ms,baseline_plus_hidden,1,hidden_18,0.12191988342087488,10.0
early_pre_response,log_RT_ms,baseline_plus_hidden,1,hidden_19,0.02433372157192412,10.0
early_pre_response,log_RT_ms,baseline_plus_hidden,1,hidden_20,0.05622559174788423,10.0
early_pre_response,log_RT_ms,baseline_plus_hidden,1,hidden_21,0.006724538177979306,10.0
early_pre_response,log_RT_ms,baseline_plus_hidden,1,hidden_22,-0.015523771515041264,10.0
early_pre_response,log_RT_ms,baseline_plus_hidden,1,hidden_23,-0.0007509644624560402,10.0
early_pre_response,log_RT_ms,baseline_plus_hidden,1,hidden_24,-0.0026864786239131863,10.0
early_pre_response,log_RT_ms,baseline_plus_hidden,1,hidden_25,0.029736664464643223,10.0
early_pre_response,log_RT_ms,baseline_plus_hidden,1,hidden_26,0.046953809305218086,10.0
early_pre_response,log_RT_ms,baseline_plus_hidden,1,hidden_27,0.025835483406843964,10.0
early_pre_response,log_RT_ms,baseline_plus_hidden,1,hidden_28,0.021552663962193085,10.0
early_pre_response,log_RT_ms,baseline_plus_hidden,1,hidden_29,0.05307282004208117,10.0
early_pre_response,log_RT_ms,baseline_plus_hidden,1,hidden_30,-0.1621441951827857,10.0
early_pre_response,log_RT_ms,baseline_plus_hidden,1,hidden_31,-0.03571685197301549,10.0
early_pre_response,log_RT_ms,baseline_plus_hidden,2,hidden_00,-0.1716777476301774,2.154434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,2,hidden_01,-0.003918104568833559,2.154434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,2,hidden_02,0.1515054082471653,2.154434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,2,hidden_03,0.11838519768383374,2.154434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,2,hidden_04,0.21496549627983083,2.154434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,2,hidden_05,-0.00021172657054518927,2.154434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,2,hidden_06,-0.015281058493923465,2.154434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,2,hidden_07,0.11585673865597416,2.154434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,2,hidden_08,0.06784625956490124,2.154434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,2,hidden_09,-0.10075335747145424,2.154434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,2,hidden_10,0.11522942259130599,2.154434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,2,hidden_11,0.058865593267891675,2.154434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,2,hidden_12,0.002459463294603016,2.154434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,2,hidden_13,-0.2749020033520394,2.154434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,2,hidden_14,0.0052571945069814175,2.154434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,2,hidden_15,0.0034073768657084526,2.154434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,2,hidden_16,-0.016571720330163034,2.154434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,2,hidden_17,0.002155623318776811,2.154434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,2,hidden_18,0.18487530033617797,2.154434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,2,hidden_19,0.034229411459148006,2.154434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,2,hidden_20,0.07947944913902429,2.154434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,2,hidden_21,0.03740509593166452,2.154434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,2,hidden_22,-0.013666027564330807,2.154434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,2,hidden_23,0.0019156273716839872,2.154434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,2,hidden_24,-0.007039163607702072,2.154434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,2,hidden_25,0.02646222057116255,2.154434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,2,hidden_26,0.12074532447688331,2.154434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,2,hidden_27,-0.0074336480238119985,2.154434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,2,hidden_28,0.0293802937464378,2.154434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,2,hidden_29,0.08387531929513486,2.154434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,2,hidden_30,-0.18475820837702972,2.154434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,2,hidden_31,-0.03250735404926306,2.154434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,3,hidden_00,-0.2581735549236501,0.001
early_pre_response,log_RT_ms,baseline_plus_hidden,3,hidden_01,-0.028845601103069458,0.001
early_pre_response,log_RT_ms,baseline_plus_hidden,3,hidden_02,0.1946639526164986,0.001
early_pre_response,log_RT_ms,baseline_plus_hidden,3,hidden_03,0.15413046224511054,0.001
early_pre_response,log_RT_ms,baseline_plus_hidden,3,hidden_04,0.24588730168932796,0.001
early_pre_response,log_RT_ms,baseline_plus_hidden,3,hidden_05,-0.009134602870251406,0.001
early_pre_response,log_RT_ms,baseline_plus_hidden,3,hidden_06,0.02059831703554217,0.001
early_pre_response,log_RT_ms,baseline_plus_hidden,3,hidden_07,0.11945339465950272,0.001
early_pre_response,log_RT_ms,baseline_plus_hidden,3,hidden_08,0.07941807519991247,0.001
early_pre_response,log_RT_ms,baseline_plus_hidden,3,hidden_09,-0.13964982899155642,0.001
early_pre_response,log_RT_ms,baseline_plus_hidden,3,hidden_10,0.1178144100294386,0.001
early_pre_response,log_RT_ms,baseline_plus_hidden,3,hidden_11,0.10842314636044752,0.001
early_pre_response,log_RT_ms,baseline_plus_hidden,3,hidden_12,0.0005477629370613789,0.001
early_pre_response,log_RT_ms,baseline_plus_hidden,3,hidden_13,-0.26078368834700183,0.001
early_pre_response,log_RT_ms,baseline_plus_hidden,3,hidden_14,0.024349741145605303,0.001
early_pre_response,log_RT_ms,baseline_plus_hidden,3,hidden_15,0.003933886531468161,0.001
early_pre_response,log_RT_ms,baseline_plus_hidden,3,hidden_16,-0.01277812184503773,0.001
early_pre_response,log_RT_ms,baseline_plus_hidden,3,hidden_17,-0.024107383649636854,0.001
early_pre_response,log_RT_ms,baseline_plus_hidden,3,hidden_18,0.17997861094492243,0.001
early_pre_response,log_RT_ms,baseline_plus_hidden,3,hidden_19,0.040569869658260316,0.001
early_pre_response,log_RT_ms,baseline_plus_hidden,3,hidden_20,0.0935403816475362,0.001
early_pre_response,log_RT_ms,baseline_plus_hidden,3,hidden_21,0.07008474982636598,0.001
early_pre_response,log_RT_ms,baseline_plus_hidden,3,hidden_22,0.0008786733638406995,0.001
early_pre_response,log_RT_ms,baseline_plus_hidden,3,hidden_23,0.006356201010952981,0.001
early_pre_response,log_RT_ms,baseline_plus_hidden,3,hidden_24,-0.027280367507967203,0.001
early_pre_response,log_RT_ms,baseline_plus_hidden,3,hidden_25,0.04454082667018122,0.001
early_pre_response,log_RT_ms,baseline_plus_hidden,3,hidden_26,0.16765598498500825,0.001
early_pre_response,log_RT_ms,baseline_plus_hidden,3,hidden_27,-0.0016060310881305265,0.001
early_pre_response,log_RT_ms,baseline_plus_hidden,3,hidden_28,0.03179056225959695,0.001
early_pre_response,log_RT_ms,baseline_plus_hidden,3,hidden_29,0.09946771931229648,0.001
early_pre_response,log_RT_ms,baseline_plus_hidden,3,hidden_30,-0.14303779967414895,0.001
early_pre_response,log_RT_ms,baseline_plus_hidden,3,hidden_31,-0.02580331949107303,0.001
early_pre_response,log_RT_ms,baseline_plus_hidden,4,hidden_00,-0.11846694768261017,21.54434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,4,hidden_01,0.009106676313488962,21.54434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,4,hidden_02,0.043024619668936705,21.54434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,4,hidden_03,0.040864829267777375,21.54434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,4,hidden_04,0.03245324966584261,21.54434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,4,hidden_05,0.00503593856105591,21.54434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,4,hidden_06,-0.032712227765012696,21.54434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,4,hidden_07,0.06890979462260265,21.54434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,4,hidden_08,0.07562372787700931,21.54434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,4,hidden_09,-0.0014569217831967621,21.54434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,4,hidden_10,0.049475858457682285,21.54434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,4,hidden_11,-0.013745736670813424,21.54434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,4,hidden_12,-0.0005141151011984431,21.54434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,4,hidden_13,-0.14162771409798172,21.54434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,4,hidden_14,-0.01585834777715605,21.54434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,4,hidden_15,-0.004950040988540416,21.54434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,4,hidden_16,-0.03537405460771676,21.54434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,4,hidden_17,0.03322745463459763,21.54434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,4,hidden_18,0.09724271188102497,21.54434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,4,hidden_19,0.03741809650770824,21.54434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,4,hidden_20,0.06496190273927442,21.54434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,4,hidden_21,0.007049635025886032,21.54434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,4,hidden_22,-0.01956062749697863,21.54434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,4,hidden_23,0.003354700514802729,21.54434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,4,hidden_24,-0.007649361596483489,21.54434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,4,hidden_25,-0.005588051957560476,21.54434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,4,hidden_26,0.03158991901984998,21.54434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,4,hidden_27,0.016640201679183123,21.54434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,4,hidden_28,0.006085424207896011,21.54434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,4,hidden_29,0.03378269410299157,21.54434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,4,hidden_30,-0.12013199334800155,21.54434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,4,hidden_31,-0.0370994880880466,21.54434690031882
early_pre_response,log_RT_ms,baseline_plus_hidden,5,hidden_00,-0.21861062184473803,0.46415888336127775
early_pre_response,log_RT_ms,baseline_plus_hidden,5,hidden_01,0.009781956031063068,0.46415888336127775
early_pre_response,log_RT_ms,baseline_plus_hidden,5,hidden_02,0.25922048481061455,0.46415888336127775
early_pre_response,log_RT_ms,baseline_plus_hidden,5,hidden_03,0.1551388110304962,0.46415888336127775
early_pre_response,log_RT_ms,baseline_plus_hidden,5,hidden_04,0.31875708299170163,0.46415888336127775
early_pre_response,log_RT_ms,baseline_plus_hidden,5,hidden_05,-0.016374744907246254,0.46415888336127775
early_pre_response,log_RT_ms,baseline_plus_hidden,5,hidden_06,0.04631513129213062,0.46415888336127775
early_pre_response,log_RT_ms,baseline_plus_hidden,5,hidden_07,0.11981358322651474,0.46415888336127775
early_pre_response,log_RT_ms,baseline_plus_hidden,5,hidden_08,0.06347736184126583,0.46415888336127775
early_pre_response,log_RT_ms,baseline_plus_hidden,5,hidden_09,0.01560522331571909,0.46415888336127775
early_pre_response,log_RT_ms,baseline_plus_hidden,5,hidden_10,0.14866252297740998,0.46415888336127775
early_pre_response,log_RT_ms,baseline_plus_hidden,5,hidden_11,0.07364523567501684,0.46415888336127775
early_pre_response,log_RT_ms,baseline_plus_hidden,5,hidden_12,0.0009661247362090882,0.46415888336127775
early_pre_response,log_RT_ms,baseline_plus_hidden,5,hidden_13,-0.3141925721400669,0.46415888336127775
early_pre_response,log_RT_ms,baseline_plus_hidden,5,hidden_14,-0.040537606168884854,0.46415888336127775
early_pre_response,log_RT_ms,baseline_plus_hidden,5,hidden_15,-0.0004763481047558477,0.46415888336127775
early_pre_response,log_RT_ms,baseline_plus_hidden,5,hidden_16,-0.01781205073375966,0.46415888336127775
early_pre_response,log_RT_ms,baseline_plus_hidden,5,hidden_17,0.0019663918926411,0.46415888336127775
early_pre_response,log_RT_ms,baseline_plus_hidden,5,hidden_18,0.13518312287816014,0.46415888336127775
early_pre_response,log_RT_ms,baseline_plus_hidden,5,hidden_19,0.03676269263230479,0.46415888336127775
early_pre_response,log_RT_ms,baseline_plus_hidden,5,hidden_20,0.09573443643169996,0.46415888336127775
early_pre_response,log_RT_ms,baseline_plus_hidden,5,hidden_21,0.05330428804430712,0.46415888336127775
early_pre_response,log_RT_ms,baseline_plus_hidden,5,hidden_22,0.015579577244740404,0.46415888336127775
early_pre_response,log_RT_ms,baseline_plus_hidden,5,hidden_23,0.018549956374028894,0.46415888336127775
early_pre_response,log_RT_ms,baseline_plus_hidden,5,hidden_24,-0.027030190162022495,0.46415888336127775
early_pre_response,log_RT_ms,baseline_plus_hidden,5,hidden_25,0.05336102130853044,0.46415888336127775
early_pre_response,log_RT_ms,baseline_plus_hidden,5,hidden_26,0.07238082754143509,0.46415888336127775
early_pre_response,log_RT_ms,baseline_plus_hidden,5,hidden_27,-0.07034339246698004,0.46415888336127775
