latent,rt_group,time_ms,mean
z3,medium,-50.162864685058594,-0.27307260036468506
z3,medium,-46.25407028198242,-0.2722339630126953
z3,medium,-42.34527587890625,-0.27142056822776794
z3,medium,-38.43648147583008,-0.270746648311615
z3,medium,-34.527687072753906,-0.2702339291572571
z3,medium,-30.618892669677734,-0.2698328197002411
z3,medium,-26.710098266601562,-0.2694670855998993
z3,medium,-22.80130386352539,-0.2690899968147278
z3,medium,-18.892507553100586,-0.26871782541275024
z3,medium,-14.983713150024414,-0.26841145753860474
z3,medium,-11.074918746948242,-0.26821786165237427
z3,medium,-7.166123867034912,-0.2681288421154022
z3,medium,-3.257328987121582,-0.2680593430995941
z3,medium,0.6514657735824585,-0.26789847016334534
z3,medium,4.560260772705078,-0.2676011025905609
z3,medium,8.46905517578125,-0.26720988750457764
z3,medium,12.377850532531738,-0.26682597398757935
z3,medium,16.286645889282227,-0.2665475010871887
z3,medium,20.1954402923584,-0.2664380669593811
z3,medium,24.10423469543457,-0.2664869725704193
z3,medium,28.013029098510742,-0.26656821370124817
z3,medium,31.921823501586914,-0.26650699973106384
z3,medium,35.83061981201172,-0.2661876380443573
z3,medium,39.73941421508789,-0.2655923366546631
z3,medium,43.64820861816406,-0.2647968530654907
z3,medium,47.557003021240234,-0.2639392912387848
z3,medium,51.465797424316406,-0.2631436288356781
z3,medium,55.37459182739258,-0.2624552249908447
z3,medium,59.28338623046875,-0.26185256242752075
z3,medium,63.19218063354492,-0.26124700903892517
z3,medium,67.1009750366211,-0.2605649530887604
z3,medium,71.00977325439453,-0.25980865955352783
z3,medium,74.91856384277344,-0.25904911756515503
z3,medium,78.82736206054688,-0.25837549567222595
z3,medium,82.73615264892578,-0.2578235864639282
z3,medium,86.64495086669922,-0.2574096620082855
z3,medium,90.55374908447266,-0.2571392357349396
z3,medium,94.46253967285156,-0.2569710910320282
z3,medium,98.371337890625,-0.25684985518455505
z3,medium,102.2801284790039,-0.25676238536834717
z3,medium,106.18892669677734,-0.2567412853240967
z3,medium,110.09771728515625,-0.25686195492744446
z3,medium,114.00651550292969,-0.2571871280670166
z3,medium,117.9153060913086,-0.2576851546764374
z3,medium,121.82410430908203,-0.2582288682460785
z3,medium,125.73290252685547,-0.2586733102798462
z3,medium,129.64169311523438,-0.25890088081359863
z3,medium,133.5504913330078,-0.2588442265987396
z3,medium,137.45928955078125,-0.2585292160511017
z3,medium,141.36807250976562,-0.25804823637008667
z3,medium,145.27687072753906,-0.2574988007545471
z3,medium,149.1856689453125,-0.2569480240345001
z3,medium,153.09446716308594,-0.2564213275909424
z3,medium,157.0032501220703,-0.25594282150268555
z3,medium,160.91204833984375,-0.2555592656135559
z3,medium,164.8208465576172,-0.2552950382232666
z3,medium,168.72964477539062,-0.25512370467185974
z3,medium,172.63844299316406,-0.254980206489563
z3,medium,176.54722595214844,-0.2547845244407654
z3,medium,180.45602416992188,-0.25449255108833313
z3,medium,184.3648223876953,-0.25412502884864807
z3,medium,188.27362060546875,-0.2537769079208374
z3,medium,192.18240356445312,-0.2535589337348938
z3,medium,196.09120178222656,-0.25351324677467346
z3,medium,200.0,-0.2536027431488037
z3,slow,-1000.0,-0.04299868643283844
z3,slow,-996.0911865234375,-0.08756659924983978
z3,slow,-992.1824340820312,-0.1237586960196495
z3,slow,-988.2736206054688,-0.15187735855579376
z3,slow,-984.3648071289062,-0.17353403568267822
z3,slow,-980.4560546875,-0.1901906430721283
z3,slow,-976.5472412109375,-0.20299580693244934
z3,slow,-972.638427734375,-0.2128075808286667
z3,slow,-968.7296142578125,-0.2202616184949875
z3,slow,-964.8208618164062,-0.22585436701774597
z3,slow,-960.9120483398438,-0.2299831360578537
z3,slow,-957.0032348632812,-0.23298612236976624
z3,slow,-953.094482421875,-0.2351582944393158
z3,slow,-949.1856689453125,-0.2367357462644577
z3,slow,-945.27685546875,-0.23791523277759552
z3,slow,-941.3681030273438,-0.23888909816741943
z3,slow,-937.4592895507812,-0.2397940307855606
z3,slow,-933.5504760742188,-0.24066433310508728
z3,slow,-929.6417236328125,-0.24146351218223572
z3,slow,-925.73291015625,-0.24218697845935822
z3,slow,-921.8240966796875,-0.24288661777973175
z3,slow,-917.915283203125,-0.24362684786319733
z3,slow,-914.0065307617188,-0.24446602165699005
z3,slow,-910.0977172851562,-0.2453898936510086
z3,slow,-906.1889038085938,-0.24629881978034973
z3,slow,-902.2801513671875,-0.24706488847732544
z3,slow,-898.371337890625,-0.24759002029895782
z3,slow,-894.4625244140625,-0.24781303107738495
z3,slow,-890.5537719726562,-0.24769750237464905
z3,slow,-886.6449584960938,-0.2472727745771408
z3,slow,-882.7361450195312,-0.24663503468036652
z3,slow,-878.8273315429688,-0.24591746926307678
z3,slow,-874.9185791015625,-0.24527597427368164
z3,slow,-871.009765625,-0.24483321607112885
z3,slow,-867.1009521484375,-0.24466539919376373
z3,slow,-863.1921997070312,-0.2448025494813919
z3,slow,-859.2833862304688,-0.24522608518600464
z3,slow,-855.3745727539062,-0.24583560228347778
z3,slow,-851.4658203125,-0.24652099609375
z3,slow,-847.5570068359375,-0.24719499051570892
z3,slow,-843.648193359375,-0.2477841079235077
z3,slow,-839.7394409179688,-0.24829064309597015
z3,slow,-835.8306274414062,-0.24878805875778198
z3,slow,-831.9218139648438,-0.24935321509838104
z3,slow,-828.0130004882812,-0.2500525414943695
z3,slow,-824.104248046875,-0.2509171664714813
z3,slow,-820.1954345703125,-0.2519362270832062
z3,slow,-816.28662109375,-0.25305500626564026
z3,slow,-812.3778686523438,-0.2541457712650299
z3,slow,-808.4690551757812,-0.2549978196620941
z3,slow,-804.5602416992188,-0.25547003746032715
z3,slow,-800.6514892578125,-0.25553256273269653
z3,slow,-796.74267578125,-0.2552870810031891
z3,slow,-792.8338623046875,-0.25493305921554565
z3,slow,-788.9251098632812,-0.254673570394516
z3,slow,-785.0162963867188,-0.25459566712379456
z3,slow,-781.1074829101562,-0.25470486283302307
z3,slow,-777.1986694335938,-0.25496700406074524
z3,slow,-773.2899169921875,-0.2552889585494995
z3,slow,-769.381103515625,-0.2556179165840149
z3,slow,-765.4722900390625,-0.255991131067276
z3,slow,-761.5635375976562,-0.25651296973228455
z3,slow,-757.6547241210938,-0.25729456543922424
z3,slow,-753.7459106445312,-0.25840720534324646
z3,slow,-749.837158203125,-0.25982534885406494
z3,slow,-745.9283447265625,-0.26139652729034424
z3,slow,-742.01953125,-0.26289376616477966
z3,slow,-738.1107788085938,-0.2640972435474396
z3,slow,-734.2019653320312,-0.2649000585079193
z3,slow,-730.2931518554688,-0.26534533500671387
z3,slow,-726.3843383789062,-0.26558637619018555
z3,slow,-722.4755859375,-0.2657770812511444
z3,slow,-718.5667724609375,-0.2660146951675415
z3,slow,-714.657958984375,-0.2663533091545105
z3,slow,-710.7492065429688,-0.2667752802371979
z3,slow,-706.8403930664062,-0.26719310879707336
z3,slow,-702.9315795898438,-0.2675400376319885
z3,slow,-699.0228271484375,-0.26781144738197327
z3,slow,-695.114013671875,-0.26802119612693787
z3,slow,-691.2052001953125,-0.2681983411312103
z3,slow,-687.29638671875,-0.268355131149292
z3,slow,-683.3876342773438,-0.2684837877750397
z3,slow,-679.4788208007812,-0.2685859203338623
z3,slow,-675.5700073242188,-0.2686561942100525
z3,slow,-671.6612548828125,-0.2687019407749176
z3,slow,-667.75244140625,-0.2688075006008148
z3,slow,-663.8436279296875,-0.26907363533973694
z3,slow,-659.9348754882812,-0.2695241868495941
z3,slow,-656.0260620117188,-0.27008941769599915
z3,slow,-652.1172485351562,-0.27064377069473267
z3,slow,-648.20849609375,-0.2710193693637848
z3,slow,-644.2996826171875,-0.2710951864719391
z3,slow,-640.390869140625,-0.27087336778640747
z3,slow,-636.4820556640625,-0.27047404646873474
z3,slow,-632.5733032226562,-0.2700830399990082
z3,slow,-628.6644897460938,-0.2698513865470886
z3,slow,-624.7556762695312,-0.2698528468608856
z3,slow,-620.846923828125,-0.27008599042892456
z3,slow,-616.9381103515625,-0.2704417407512665
z3,slow,-613.029296875,-0.27074959874153137
z3,slow,-609.1205444335938,-0.2708735466003418
z3,slow,-605.2117309570312,-0.2707739472389221
z3,slow,-601.3029174804688,-0.2705230712890625
z3,slow,-597.3941650390625,-0.2702648341655731
z3,slow,-593.4853515625,-0.2701024115085602
z3,slow,-589.5765380859375,-0.27007025480270386
z3,slow,-585.667724609375,-0.2701791524887085
z3,slow,-581.7589721679688,-0.2704208195209503
z3,slow,-577.8501586914062,-0.2707216739654541
z3,slow,-573.9413452148438,-0.2709943950176239
z3,slow,-570.0325927734375,-0.271169513463974
z3,slow,-566.123779296875,-0.27119767665863037
z3,slow,-562.2149658203125,-0.271043062210083
z3,slow,-558.3062133789062,-0.27068352699279785
z3,slow,-554.3973999023438,-0.27013304829597473
z3,slow,-550.4885864257812,-0.26942864060401917
z3,slow,-546.579833984375,-0.26863059401512146
z3,slow,-542.6710205078125,-0.2678242623806
z3,slow,-538.76220703125,-0.2670990228652954
z3,slow,-534.8533935546875,-0.2665519714355469
z3,slow,-530.9446411132812,-0.26628002524375916
z3,slow,-527.0358276367188,-0.2663271129131317
z3,slow,-523.1270141601562,-0.2666488587856293
z3,slow,-519.21826171875,-0.26709452271461487
z3,slow,-515.3094482421875,-0.2675166428089142
z3,slow,-511.4006652832031,-0.26782140135765076
z3,slow,-507.4918518066406,-0.2679528594017029
z3,slow,-503.58306884765625,-0.267914742231369
z3,slow,-499.67425537109375,-0.2677435278892517
z3,slow,-495.7654724121094,-0.26750364899635315
z3,slow,-491.856689453125,-0.26729798316955566
z3,slow,-487.9478759765625,-0.26719874143600464
z3,slow,-484.0390930175781,-0.2672102451324463
z3,slow,-480.1302795410156,-0.26735249161720276
z3,slow,-476.22149658203125,-0.2676575183868408
z3,slow,-472.3127136230469,-0.26809602975845337
z3,slow,-468.4039001464844,-0.26857873797416687
z3,slow,-464.4951171875,-0.2690071165561676
z3,slow,-460.5863342285156,-0.2692970335483551
z3,slow,-456.6775207519531,-0.26939165592193604
z3,slow,-452.76873779296875,-0.2692607045173645
z3,slow,-448.85992431640625,-0.26892051100730896
z3,slow,-444.9511413574219,-0.2684567868709564
z3,slow,-441.0423583984375,-0.26799845695495605
z3,slow,-437.133544921875,-0.26762017607688904
z3,slow,-433.2247619628906,-0.26732319593429565
z3,slow,-429.3159484863281,-0.26706230640411377
z3,slow,-425.40716552734375,-0.26677924394607544
z3,slow,-421.4983825683594,-0.2664329707622528
z3,slow,-417.5895690917969,-0.2660767138004303
z3,slow,-413.6807861328125,-0.26582393050193787
z3,slow,-409.77197265625,-0.2658018171787262
z3,slow,-405.8631896972656,-0.2660788595676422
z3,slow,-401.95440673828125,-0.26661697030067444
z3,slow,-398.04559326171875,-0.2673075199127197
z3,slow,-394.1368103027344,-0.26800650358200073
z3,slow,-390.22802734375,-0.26853010058403015
z3,slow,-386.3192138671875,-0.2687254846096039
z3,slow,-382.4104309082031,-0.2685720920562744
z3,slow,-378.5016174316406,-0.2681675851345062
z3,slow,-374.59283447265625,-0.2676580846309662
z3,slow,-370.6840515136719,-0.26720353960990906
z3,slow,-366.7752380371094,-0.26687854528427124
z3,slow,-362.866455078125,-0.2666490077972412
z3,slow,-358.9576416015625,-0.2664274275302887
z3,slow,-355.0488586425781,-0.2661242187023163
z3,slow,-351.14007568359375,-0.2656925916671753
z3,slow,-347.23126220703125,-0.26516208052635193
z3,slow,-343.3224792480469,-0.2646368145942688
z3,slow,-339.4136657714844,-0.26427656412124634
z3,slow,-335.5048828125,-0.2642403542995453
z3,slow,-331.5960998535156,-0.2645723521709442
z3,slow,-327.6872863769531,-0.26519355177879333
z3,slow,-323.77850341796875,-0.26593509316444397
z3,slow,-319.8697204589844,-0.2665645182132721
z3,slow,-315.9609069824219,-0.266870379447937
z3,slow,-312.0521240234375,-0.266769677400589
z3,slow,-308.143310546875,-0.2663261890411377
z3,slow,-304.2345275878906,-0.2656887173652649
z3,slow,-300.32574462890625,-0.26505398750305176
z3,slow,-296.41693115234375,-0.2645661532878876
z3,slow,-292.5081481933594,-0.26425662636756897
z3,slow,-288.5993347167969,-0.26406916975975037
z3,slow,-284.6905517578125,-0.2639033794403076
z3,slow,-280.7817687988281,-0.2636355459690094
z3,slow,-276.8729553222656,-0.26318132877349854
z3,slow,-272.96417236328125,-0.26256850361824036
z3,slow,-269.0553894042969,-0.26188769936561584
z3,slow,-265.1465759277344,-0.2612355947494507
z3,slow,-261.23779296875,-0.26066628098487854
z3,slow,-257.3289794921875,-0.2602224051952362
z3,slow,-253.42019653320312,-0.2599254250526428
z3,slow,-249.5113983154297,-0.2597666382789612
z3,slow,-245.60260009765625,-0.2597222626209259
z3,slow,-241.69381713867188,-0.2597446143627167
z3,slow,-237.78501892089844,-0.259745329618454
z3,slow,-233.876220703125,-0.2596682012081146
z3,slow,-229.96742248535156,-0.25950878858566284
z3,slow,-226.0586395263672,-0.2592952251434326
z3,slow,-222.14984130859375,-0.259093314409256
z3,slow,-218.2410430908203,-0.2589608430862427
z3,slow,-214.33224487304688,-0.25890812277793884
z3,slow,-210.42344665527344,-0.25889691710472107
z3,slow,-206.51466369628906,-0.25886276364326477
z3,slow,-202.60586547851562,-0.25873351097106934
z3,slow,-198.6970672607422,-0.25843554735183716
z3,slow,-194.78826904296875,-0.2579101622104645
z3,slow,-190.87948608398438,-0.2571637034416199
z3,slow,-186.97068786621094,-0.256305992603302
z3,slow,-183.0618896484375,-0.255490243434906
z3,slow,-179.15309143066406,-0.25485819578170776
z3,slow,-175.24429321289062,-0.25449031591415405
z3,slow,-171.33551025390625,-0.25438976287841797
z3,slow,-167.4267120361328,-0.25450581312179565
z3,slow,-163.51791381835938,-0.2547532021999359
z3,slow,-159.60911560058594,-0.2550356686115265
z3,slow,-155.70033264160156,-0.2552756071090698
z3,slow,-151.79153442382812,-0.2554560899734497
z3,slow,-147.8827362060547,-0.2556186616420746
z3,slow,-143.97393798828125,-0.2558290958404541
z3,slow,-140.0651397705078,-0.25613299012184143
z3,slow,-136.15635681152344,-0.25650927424430847
z3,slow,-132.24755859375,-0.25686031579971313
z3,slow,-128.33876037597656,-0.25707459449768066
z3,slow,-124.42996978759766,-0.2570701539516449
z3,slow,-120.52117156982422,-0.2568078935146332
z3,slow,-116.61238098144531,-0.2563493847846985
z3,slow,-112.70358276367188,-0.25585708022117615
z3,slow,-108.79478454589844,-0.25547876954078674
z3,slow,-104.88599395751953,-0.2552368938922882
z3,slow,-100.9771957397461,-0.25508150458335876
z3,slow,-97.06840515136719,-0.2549014091491699
z3,slow,-93.15960693359375,-0.254589319229126
z3,slow,-89.25081634521484,-0.2541411519050598
z3,slow,-85.3420181274414,-0.25363853573799133
z3,slow,-81.4332275390625,-0.25320014357566833
z3,slow,-77.52442932128906,-0.2529263198375702
z3,slow,-73.61563873291016,-0.2528690993785858
z3,slow,-69.70684051513672,-0.25304320454597473
z3,slow,-65.79804229736328,-0.25340375304222107
z3,slow,-61.889251708984375,-0.2538323402404785
z3,slow,-57.9804573059082,-0.25420746207237244
z3,slow,-54.07166290283203,-0.25443631410598755
z3,slow,-50.162864685058594,-0.2544855773448944
z3,slow,-46.25407028198242,-0.25440701842308044
z3,slow,-42.34527587890625,-0.25427091121673584
z3,slow,-38.43648147583008,-0.25413528084754944
z3,slow,-34.527687072753906,-0.25405922532081604
z3,slow,-30.618892669677734,-0.2540508806705475
z3,slow,-26.710098266601562,-0.2540775537490845
z3,slow,-22.80130386352539,-0.2541067600250244
z3,slow,-18.892507553100586,-0.254075288772583
z3,slow,-14.983713150024414,-0.25390946865081787
z3,slow,-11.074918746948242,-0.2535790503025055
z3,slow,-7.166123867034912,-0.25310346484184265
z3,slow,-3.257328987121582,-0.25254639983177185
z3,slow,0.6514657735824585,-0.2520020604133606
z3,slow,4.560260772705078,-0.2515706717967987
z3,slow,8.46905517578125,-0.2513032853603363
z3,slow,12.377850532531738,-0.2511823773384094
z3,slow,16.286645889282227,-0.25115594267845154
z3,slow,20.1954402923584,-0.25117865204811096
z3,slow,24.10423469543457,-0.25120285153388977
z3,slow,28.013029098510742,-0.2511743903160095
z3,slow,31.921823501586914,-0.2510646879673004
z3,slow,35.83061981201172,-0.2508828043937683
z3,slow,39.73941421508789,-0.25064530968666077
z3,slow,43.64820861816406,-0.25036969780921936
z3,slow,47.557003021240234,-0.2500687539577484
z3,slow,51.465797424316406,-0.2497473955154419
z3,slow,55.37459182739258,-0.24945025146007538
z3,slow,59.28338623046875,-0.2492566555738449
z3,slow,63.19218063354492,-0.2491976022720337
z3,slow,67.1009750366211,-0.24923796951770782
z3,slow,71.00977325439453,-0.24931126832962036
z3,slow,74.91856384277344,-0.2493535280227661
z3,slow,78.82736206054688,-0.24934746325016022
z3,slow,82.73615264892578,-0.24933917820453644
z3,slow,86.64495086669922,-0.24940882623195648
z3,slow,90.55374908447266,-0.2496337890625
z3,slow,94.46253967285156,-0.2500482201576233
z3,slow,98.371337890625,-0.2506029009819031
z3,slow,102.2801284790039,-0.2511719763278961
z3,slow,106.18892669677734,-0.2516070306301117
z3,slow,110.09771728515625,-0.2517971694469452
z3,slow,114.00651550292969,-0.25171181559562683
z3,slow,117.9153060913086,-0.25141313672065735
z3,slow,121.82410430908203,-0.25101739168167114
z3,slow,125.73290252685547,-0.2506221830844879
z3,slow,129.64169311523438,-0.2502936124801636
z3,slow,133.5504913330078,-0.2500430643558502
z3,slow,137.45928955078125,-0.24981792271137238
z3,slow,141.36807250976562,-0.24954314529895782
z3,slow,145.27687072753906,-0.2491847574710846
z3,slow,149.1856689453125,-0.2487894594669342
z3,slow,153.09446716308594,-0.24845460057258606
z3,slow,157.0032501220703,-0.24825720489025116
z3,slow,160.91204833984375,-0.24823914468288422
z3,slow,164.8208465576172,-0.24839048087596893
z3,slow,168.72964477539062,-0.2486279457807541
z3,slow,172.63844299316406,-0.24883489310741425
z3,slow,176.54722595214844,-0.24891740083694458
z3,slow,180.45602416992188,-0.24888114631175995
z3,slow,184.3648223876953,-0.24884791672229767
z3,slow,188.27362060546875,-0.24895840883255005
z3,slow,192.18240356445312,-0.24928820133209229
z3,slow,196.09120178222656,-0.2498399019241333
z3,slow,200.0,-0.25051406025886536
z4,fast,-1000.0,-0.12192898988723755
z4,fast,-996.0911865234375,-0.20904682576656342
z4,fast,-992.1824340820312,-0.2758890390396118
z4,fast,-988.2736206054688,-0.32823508977890015
z4,fast,-984.3648071289062,-0.3694918155670166
z4,fast,-980.4560546875,-0.40215370059013367
z4,fast,-976.5472412109375,-0.42810511589050293
z4,fast,-972.638427734375,-0.4487394392490387
z4,fast,-968.7296142578125,-0.4650745987892151
z4,fast,-964.8208618164062,-0.4779614210128784
z4,fast,-960.9120483398438,-0.4881746470928192
z4,fast,-957.0032348632812,-0.4963536560535431
z4,fast,-953.094482421875,-0.5029236078262329
z4,fast,-949.1856689453125,-0.5081513524055481
z4,fast,-945.27685546875,-0.5122157335281372
z4,fast,-941.3681030273438,-0.5152110457420349
z4,fast,-937.4592895507812,-0.5173197984695435
z4,fast,-933.5504760742188,-0.518815815448761
z4,fast,-929.6417236328125,-0.5199169516563416
z4,fast,-925.73291015625,-0.5207998156547546
z4,fast,-921.8240966796875,-0.5215432643890381
z4,fast,-917.915283203125,-0.5221663117408752
z4,fast,-914.0065307617188,-0.5226037502288818
z4,fast,-910.0977172851562,-0.5228508710861206
z4,fast,-906.1889038085938,-0.5229829549789429
z4,fast,-902.2801513671875,-0.523104727268219
z4,fast,-898.371337890625,-0.5233302712440491
z4,fast,-894.4625244140625,-0.5236640572547913
z4,fast,-890.5537719726562,-0.524056613445282
z4,fast,-886.6449584960938,-0.5244709253311157
z4,fast,-882.7361450195312,-0.5248864889144897
z4,fast,-878.8273315429688,-0.5252342820167542
z4,fast,-874.9185791015625,-0.5254865884780884
z4,fast,-871.009765625,-0.5257154703140259
z4,fast,-867.1009521484375,-0.5260295867919922
z4,fast,-863.1921997070312,-0.5265167355537415
z4,fast,-859.2833862304688,-0.5271687507629395
z4,fast,-855.3745727539062,-0.5278943181037903
z4,fast,-851.4658203125,-0.5285402536392212
z4,fast,-847.5570068359375,-0.5289624929428101
z4,fast,-843.648193359375,-0.5290878415107727
z4,fast,-839.7394409179688,-0.5289851427078247
z4,fast,-835.8306274414062,-0.5287050604820251
z4,fast,-831.9218139648438,-0.5282465219497681
z4,fast,-828.0130004882812,-0.5277591347694397
z4,fast,-824.104248046875,-0.5274103283882141
z4,fast,-820.1954345703125,-0.5272029042243958
z4,fast,-816.28662109375,-0.5270533561706543
z4,fast,-812.3778686523438,-0.526975154876709
z4,fast,-808.4690551757812,-0.5269580483436584
z4,fast,-804.5602416992188,-0.5269612073898315
z4,fast,-800.6514892578125,-0.5269593596458435
z4,fast,-796.74267578125,-0.5269953608512878
z4,fast,-792.8338623046875,-0.5271254777908325
z4,fast,-788.9251098632812,-0.5274049043655396
z4,fast,-785.0162963867188,-0.5278024077415466
z4,fast,-781.1074829101562,-0.5282428860664368
z4,fast,-777.1986694335938,-0.5287119746208191
z4,fast,-773.2899169921875,-0.5292114615440369
z4,fast,-769.381103515625,-0.5297285318374634
z4,fast,-765.4722900390625,-0.5301922559738159
z4,fast,-761.5635375976562,-0.530572772026062
z4,fast,-757.6547241210938,-0.5308085083961487
z4,fast,-753.7459106445312,-0.5308344960212708
z4,fast,-749.837158203125,-0.5307105183601379
z4,fast,-745.9283447265625,-0.5305278301239014
z4,fast,-742.01953125,-0.5303786396980286
z4,fast,-738.1107788085938,-0.5303553938865662
z4,fast,-734.2019653320312,-0.5304486155509949
z4,fast,-730.2931518554688,-0.53057461977005
z4,fast,-726.3843383789062,-0.5306835770606995
z4,fast,-722.4755859375,-0.530722439289093
z4,fast,-718.5667724609375,-0.5306450128555298
z4,fast,-714.657958984375,-0.5304712653160095
z4,fast,-710.7492065429688,-0.5302696824073792
z4,fast,-706.8403930664062,-0.5300963521003723
z4,fast,-702.9315795898438,-0.5299787521362305
z4,fast,-699.0228271484375,-0.5299261212348938
z4,fast,-695.114013671875,-0.529895007610321
z4,fast,-691.2052001953125,-0.5298717021942139
z4,fast,-687.29638671875,-0.5298379063606262
z4,fast,-683.3876342773438,-0.5297259092330933
z4,fast,-679.4788208007812,-0.5295170545578003
z4,fast,-675.5700073242188,-0.529233455657959
z4,fast,-671.6612548828125,-0.5289396643638611
z4,fast,-667.75244140625,-0.5287172198295593
z4,fast,-663.8436279296875,-0.5285621285438538
z4,fast,-659.9348754882812,-0.5284338593482971
z4,fast,-656.0260620117188,-0.5282862186431885
z4,fast,-652.1172485351562,-0.5280554294586182
z4,fast,-648.20849609375,-0.5276923775672913
z4,fast,-644.2996826171875,-0.5272299647331238
z4,fast,-640.390869140625,-0.526752233505249
z4,fast,-636.4820556640625,-0.5264192223548889
z4,fast,-632.5733032226562,-0.5263223052024841
z4,fast,-628.6644897460938,-0.5264363288879395
z4,fast,-624.7556762695312,-0.5267285704612732
z4,fast,-620.846923828125,-0.5271294713020325
z4,fast,-616.9381103515625,-0.5275264978408813
z4,fast,-613.029296875,-0.5278105139732361
z4,fast,-609.1205444335938,-0.5279199481010437
z4,fast,-605.2117309570312,-0.527843713760376
z4,fast,-601.3029174804688,-0.5275892019271851
z4,fast,-597.3941650390625,-0.5271589159965515
z4,fast,-593.4853515625,-0.5266095995903015
z4,fast,-589.5765380859375,-0.5259820818901062
z4,fast,-585.667724609375,-0.525303840637207
z4,fast,-581.7589721679688,-0.52457594871521
z4,fast,-577.8501586914062,-0.5238001942634583
z4,fast,-573.9413452148438,-0.5229958891868591
z4,fast,-570.0325927734375,-0.5222389698028564
z4,fast,-566.123779296875,-0.5216025114059448
z4,fast,-562.2149658203125,-0.5211361050605774
z4,fast,-558.3062133789062,-0.5208041667938232
z4,fast,-554.3973999023438,-0.5205274224281311
z4,fast,-550.4885864257812,-0.5202649235725403
z4,fast,-546.579833984375,-0.5199846029281616
z4,fast,-542.6710205078125,-0.5196232199668884
z4,fast,-538.76220703125,-0.519149661064148
z4,fast,-534.8533935546875,-0.5186229944229126
z4,fast,-530.9446411132812,-0.5180915594100952
z4,fast,-527.0358276367188,-0.5175961256027222
z4,fast,-523.1270141601562,-0.5171937942504883
z4,fast,-519.21826171875,-0.5169087648391724
z4,fast,-515.3094482421875,-0.5167186856269836
z4,fast,-511.4006652832031,-0.5165817737579346
z4,fast,-507.4918518066406,-0.5164439678192139
z4,fast,-503.58306884765625,-0.5162563323974609
z4,fast,-499.67425537109375,-0.5160534977912903
z4,fast,-495.7654724121094,-0.5158997178077698
z4,fast,-491.856689453125,-0.5157960653305054
z4,fast,-487.9478759765625,-0.515723705291748
z4,fast,-484.0390930175781,-0.5156896710395813
z4,fast,-480.1302795410156,-0.5156927108764648
z4,fast,-476.22149658203125,-0.5156955122947693
z4,fast,-472.3127136230469,-0.5156470537185669
z4,fast,-468.4039001464844,-0.5155211091041565
z4,fast,-464.4951171875,-0.5153505206108093
z4,fast,-460.5863342285156,-0.5152281522750854
z4,fast,-456.6775207519531,-0.5152169466018677
z4,fast,-452.76873779296875,-0.51531982421875
z4,fast,-448.85992431640625,-0.5154964327812195
z4,fast,-444.9511413574219,-0.5156931281089783
z4,fast,-441.0423583984375,-0.5158450603485107
z4,fast,-437.133544921875,-0.5159482955932617
z4,fast,-433.2247619628906,-0.5161029696464539
z4,fast,-429.3159484863281,-0.5164023637771606
z4,fast,-425.40716552734375,-0.516879677772522
z4,fast,-421.4983825683594,-0.5175309777259827
z4,fast,-417.5895690917969,-0.5183008313179016
z4,fast,-413.6807861328125,-0.5190560817718506
z4,fast,-409.77197265625,-0.519670307636261
z4,fast,-405.8631896972656,-0.5201335549354553
z4,fast,-401.95440673828125,-0.5205125212669373
z4,fast,-398.04559326171875,-0.520835280418396
z4,fast,-394.1368103027344,-0.5210893154144287
z4,fast,-390.22802734375,-0.5212404131889343
z4,fast,-386.3192138671875,-0.5213133692741394
z4,fast,-382.4104309082031,-0.5214031934738159
z4,fast,-378.5016174316406,-0.5215885639190674
z4,fast,-374.59283447265625,-0.5219335556030273
z4,fast,-370.6840515136719,-0.5224373936653137
z4,fast,-366.7752380371094,-0.5230265259742737
z4,fast,-362.866455078125,-0.523591160774231
z4,fast,-358.9576416015625,-0.5240771770477295
z4,fast,-355.0488586425781,-0.5244452953338623
z4,fast,-351.14007568359375,-0.5247356295585632
z4,fast,-347.23126220703125,-0.525091290473938
z4,fast,-343.3224792480469,-0.5256533026695251
z4,fast,-339.4136657714844,-0.5264155864715576
z4,fast,-335.5048828125,-0.5272731781005859
z4,fast,-331.5960998535156,-0.5280994772911072
z4,fast,-327.6872863769531,-0.5287754535675049
z4,fast,-323.77850341796875,-0.529275119304657
z4,fast,-319.8697204589844,-0.5296058654785156
z4,fast,-315.9609069824219,-0.5297847390174866
z4,fast,-312.0521240234375,-0.5298404097557068
z4,fast,-308.143310546875,-0.5298206806182861
z4,fast,-304.2345275878906,-0.5297638773918152
z4,fast,-300.32574462890625,-0.5296960473060608
z4,fast,-296.41693115234375,-0.5295945405960083
z4,fast,-292.5081481933594,-0.5294663310050964
z4,fast,-288.5993347167969,-0.5294135808944702
z4,fast,-284.6905517578125,-0.5295373201370239
z4,fast,-280.7817687988281,-0.5298880338668823
z4,fast,-276.8729553222656,-0.5303978323936462
z4,fast,-272.96417236328125,-0.5309150218963623
z4,fast,-269.0553894042969,-0.5312965512275696
z4,fast,-265.1465759277344,-0.5314541459083557
z4,fast,-261.23779296875,-0.531387984752655
z4,fast,-257.3289794921875,-0.531121015548706
z4,fast,-253.42019653320312,-0.5306934714317322
z4,fast,-249.5113983154297,-0.530224084854126
z4,fast,-245.60260009765625,-0.5298545956611633
z4,fast,-241.69381713867188,-0.5296971201896667
z4,fast,-237.78501892089844,-0.529790997505188
