time_ms,latent,correlation_with_log_rt
-714.657958984375,z5,-0.10863271461500827
-710.7492065429688,z5,-0.1081407775119281
-706.8403930664062,z5,-0.10721216736292281
-702.9315795898438,z5,-0.10597578734345989
-699.0228271484375,z5,-0.10501808393982041
-695.114013671875,z5,-0.10514556323677693
-691.2052001953125,z5,-0.10684721229123667
-687.29638671875,z5,-0.10994960525045075
-683.3876342773438,z5,-0.11362323338268218
-679.4788208007812,z5,-0.11680437448506953
-675.5700073242188,z5,-0.11868262627955302
-671.6612548828125,z5,-0.11913195639767449
-667.75244140625,z5,-0.11867878348331079
-663.8436279296875,z5,-0.1179957227462848
-659.9348754882812,z5,-0.11761805304416849
-656.0260620117188,z5,-0.11777173935743056
-652.1172485351562,z5,-0.11828065893535213
-648.20849609375,z5,-0.11865449347887724
-644.2996826171875,z5,-0.11846346576826479
-640.390869140625,z5,-0.11745509034373681
-636.4820556640625,z5,-0.11563540683140838
-632.5733032226562,z5,-0.11346917761482093
-628.6644897460938,z5,-0.11172425271032622
-624.7556762695312,z5,-0.11079232054188387
-620.846923828125,z5,-0.11059442076821333
-616.9381103515625,z5,-0.11072502001993151
-613.029296875,z5,-0.11071629938940628
-609.1205444335938,z5,-0.11030771386658579
-605.2117309570312,z5,-0.1093680616344783
-601.3029174804688,z5,-0.108048076562823
-597.3941650390625,z5,-0.106907197974598
-593.4853515625,z5,-0.10659969747727918
-589.5765380859375,z5,-0.107445467100489
-585.667724609375,z5,-0.10935544894737764
-581.7589721679688,z5,-0.11184982174464479
-577.8501586914062,z5,-0.11416804103787616
-573.9413452148438,z5,-0.11565834504778183
-570.0325927734375,z5,-0.11618989115957697
-566.123779296875,z5,-0.11598595745904731
-562.2149658203125,z5,-0.11546649283481648
-558.3062133789062,z5,-0.11501350912765519
-554.3973999023438,z5,-0.11472594216169915
-550.4885864257812,z5,-0.11430075577360996
-546.579833984375,z5,-0.11330585452272138
-542.6710205078125,z5,-0.11142048545727887
-538.76220703125,z5,-0.10871209214703338
-534.8533935546875,z5,-0.10575873753825205
-530.9446411132812,z5,-0.10336837479174747
-527.0358276367188,z5,-0.10224441928088716
-523.1270141601562,z5,-0.10267316695025275
-519.21826171875,z5,-0.10423468006079674
-515.3094482421875,z5,-0.10595290428939175
-511.4006652832031,z5,-0.1068716378348374
-507.4918518066406,z5,-0.10661331613344266
-503.58306884765625,z5,-0.10537225822228595
-499.67425537109375,z5,-0.10357753454778189
-495.7654724121094,z5,-0.10177478756635909
-491.856689453125,z5,-0.10022323740645075
-487.9478759765625,z5,-0.09857049032330129
-484.0390930175781,z5,-0.09630540837639118
-480.1302795410156,z5,-0.0932801225633912
-476.22149658203125,z5,-0.08974808013128993
-472.3127136230469,z5,-0.08617766088292847
-468.4039001464844,z5,-0.08304490554172506
-464.4951171875,z5,-0.08077462936637302
-460.5863342285156,z5,-0.07945849181030734
-456.6775207519531,z5,-0.0787319530245602
-452.76873779296875,z5,-0.07794936379756519
-448.85992431640625,z5,-0.0764971373951434
-444.9511413574219,z5,-0.07407460276877267
-441.0423583984375,z5,-0.07083994854740971
-437.133544921875,z5,-0.06723148796341653
-433.2247619628906,z5,-0.06374804014728055
-429.3159484863281,z5,-0.06067308387394222
-425.40716552734375,z5,-0.058072819786664155
-421.4983825683594,z5,-0.05578061129442324
-417.5895690917969,z5,-0.05364295739229202
-413.6807861328125,z5,-0.05177439382638162
-409.77197265625,z5,-0.05046989767090356
-405.8631896972656,z5,-0.049850031337098616
-401.95440673828125,z5,-0.049680511241994796
-398.04559326171875,z5,-0.04941187415105775
-394.1368103027344,z5,-0.04832928565272569
-390.22802734375,z5,-0.04579172042370672
-386.3192138671875,z5,-0.04149359944210972
-382.4104309082031,z5,-0.03568905088608867
-378.5016174316406,z5,-0.029088537664428392
-374.59283447265625,z5,-0.022499396294103326
-370.6840515136719,z5,-0.016486884852787792
-366.7752380371094,z5,-0.011116863194083925
-362.866455078125,z5,-0.005905974451188775
-358.9576416015625,z5,-0.0002419689208587585
-355.0488586425781,z5,0.006286874596870175
-351.14007568359375,z5,0.013690368505812615
-347.23126220703125,z5,0.021563120543443146
-343.3224792480469,z5,0.029183217282858682
-339.4136657714844,z5,0.035686645533568026
-335.5048828125,z5,0.04030317806086702
-331.5960998535156,z5,0.04269909474541927
-327.6872863769531,z5,0.04305382174023245
-323.77850341796875,z5,0.04198928208804817
-319.8697204589844,z5,0.04034788981615354
-315.9609069824219,z5,0.03891847825876278
-312.0521240234375,z5,0.038243931859085326
-308.143310546875,z5,0.03860710150463949
-304.2345275878906,z5,0.04003522529827841
-300.32574462890625,z5,0.04243391699952277
-296.41693115234375,z5,0.045671094983598316
-292.5081481933594,z5,0.04953785749639
-288.5993347167969,z5,0.05369012933615062
-284.6905517578125,z5,0.05770659491299191
-280.7817687988281,z5,0.06121675092582778
-276.8729553222656,z5,0.06405440341807168
-272.96417236328125,z5,0.06613525210661161
-269.0553894042969,z5,0.06736647675387113
-265.1465759277344,z5,0.06767419822185901
-261.23779296875,z5,0.06699896148287911
-257.3289794921875,z5,0.06545112571509663
-253.42019653320312,z5,0.06353727651446905
-249.5113983154297,z5,0.06192918882525379
-245.60260009765625,z5,0.061134829368711834
-241.69381713867188,z5,0.06121539878175965
-237.78501892089844,z5,0.06183633258028977
-233.876220703125,z5,0.06253002006203519
-229.96742248535156,z5,0.06307511519138549
-226.0586395263672,z5,0.06357285888293848
-222.14984130859375,z5,0.06437006976814301
-218.2410430908203,z5,0.06584214417158424
-214.33224487304688,z5,0.06809697750598033
-210.42344665527344,z5,0.0708403205385306
-206.51466369628906,z5,0.0735525150085958
-202.60586547851562,z5,0.07577037357074698
-198.6970672607422,z5,0.07734676292639121
-194.78826904296875,z5,0.0784463492974747
-190.87948608398438,z5,0.07942973616189433
-186.97068786621094,z5,0.08067342436758226
-183.0618896484375,z5,0.08237456400523296
-179.15309143066406,z5,0.08441626619550542
-175.24429321289062,z5,0.08641525981050863
-171.33551025390625,z5,0.08793771323216727
-167.4267120361328,z5,0.08882902183739212
-163.51791381835938,z5,0.08926446893576995
-159.60911560058594,z5,0.08948745579772402
-155.70033264160156,z5,0.08959049430361175
-151.79153442382812,z5,0.08954469418114576
-147.8827362060547,z5,0.08924991700251186
-143.97393798828125,z5,0.08849089984653878
-140.0651397705078,z5,0.08718061795349712
-136.15635681152344,z5,0.08569273180283231
-132.24755859375,z5,0.08483551622689357
-128.33876037597656,z5,0.08547784751139013
-124.42996978759766,z5,0.088203029255738
-120.52117156982422,z5,0.09301238182043806
-116.61238098144531,z5,0.0991990533743861
-112.70358276367188,z5,0.10557765679535662
-108.79478454589844,z5,0.11086269920212266
-104.88599395751953,z5,0.11407032965385094
-100.9771957397461,z5,0.11482868124166018
-97.06840515136719,z5,0.11358113173412186
-93.15960693359375,z5,0.11132170037740712
-89.25081634521484,z5,0.1090776429959318
-85.3420181274414,z5,0.10762311646201222
-81.4332275390625,z5,0.10722994451512324
-77.52442932128906,z5,0.10768242702250373
-73.61563873291016,z5,0.10852344128820353
-69.70684051513672,z5,0.10944236512864022
-65.79804229736328,z5,0.11046022125212862
-61.889251708984375,z5,0.11175366358100675
-57.9804573059082,z5,0.11356639439015542
-54.07166290283203,z5,0.11617317204765701
-50.162864685058594,z5,0.11953507304079583
-46.25407028198242,z5,0.1231604421893267
-42.34527587890625,z5,0.12646228198645526
-38.43648147583008,z5,0.12920103712868533
-34.527687072753906,z5,0.13155911973095297
-30.618892669677734,z5,0.13379328000044174
-26.710098266601562,z5,0.13606115961778623
-22.80130386352539,z5,0.138481113089392
-18.892507553100586,z5,0.14098131149046922
-14.983713150024414,z5,0.14308818676313861
-11.074918746948242,z5,0.14414194536141686
-7.166123867034912,z5,0.14361983415185386
-3.257328987121582,z5,0.14148416106539602
0.6514657735824585,z5,0.13826046686807086
4.560260772705078,z5,0.1347755916491371
8.46905517578125,z5,0.1317391143961643
12.377850532531738,z5,0.1294001958331312
16.286645889282227,z5,0.1274854163188993
20.1954402923584,z5,0.12550559747969942
24.10423469543457,z5,0.12301805722996331
28.013029098510742,z5,0.11980960152546768
31.921823501586914,z5,0.11614083067719862
35.83061981201172,z5,0.1128327669819916
39.73941421508789,z5,0.11081523924798754
43.64820861816406,z5,0.11055556677314125
47.557003021240234,z5,0.11174573263376313
51.465797424316406,z5,0.11340211675486364
55.37459182739258,z5,0.11438163221856068
59.28338623046875,z5,0.11387540263605564
63.19218063354492,z5,0.11162080967261229
67.1009750366211,z5,0.10794305489419191
71.00977325439453,z5,0.10367780392064907
74.91856384277344,z5,0.09970922102180617
78.82736206054688,z5,0.09634602862937208
82.73615264892578,z5,0.09318288010575226
86.64495086669922,z5,0.08953827856539452
90.55374908447266,z5,0.08494011841589286
94.46253967285156,z5,0.0793454474721813
98.371337890625,z5,0.07330504905977506
102.2801284790039,z5,0.06801590575021174
106.18892669677734,z5,0.06485355904999324
110.09771728515625,z5,0.06463700661878247
114.00651550292969,z5,0.06708921631422435
117.9153060913086,z5,0.07094760711960348
121.82410430908203,z5,0.07454660906032647
125.73290252685547,z5,0.07647145574338952
129.64169311523438,z5,0.07626048773096447
133.5504913330078,z5,0.07462307640776641
137.45928955078125,z5,0.07285510049729096
141.36807250976562,z5,0.07201396185170458
145.27687072753906,z5,0.07234593242630535
149.1856689453125,z5,0.07333787689484757
153.09446716308594,z5,0.07408762133344424
157.0032501220703,z5,0.07374264409021766
160.91204833984375,z5,0.07209753567980674
164.8208465576172,z5,0.06981151706420728
168.72964477539062,z5,0.06786455104785147
172.63844299316406,z5,0.06682821119690349
176.54722595214844,z5,0.0664311545357359
180.45602416992188,z5,0.06574098514514096
184.3648223876953,z5,0.06379456885290401
188.27362060546875,z5,0.06002572158871263
192.18240356445312,z5,0.054452454867919685
196.09120178222656,z5,0.04800854406336387
200.0,z5,0.042128849377690875
