window,target,model,feature,mean_coefficient,std_coefficient,abs_mean_coefficient,sign_consistency
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_13,-0.07572623188040752,0.032116214700500155,0.07572623188040752,1.0
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_14,0.00038072902796807974,0.005569454786726912,0.00038072902796807974,0.6
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_15,-0.007332765985959848,0.0013688261934516849,0.007332765985959848,1.0
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_16,-0.03486976951621553,0.002022908500848234,0.03486976951621553,1.0
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_17,0.029477197831342318,0.006697072098282009,0.029477197831342318,1.0
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_18,0.05149437787827095,0.017513191641930444,0.05149437787827095,1.0
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_19,0.02628183288736482,0.005376852979182788,0.02628183288736482,1.0
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_20,0.047621503273874564,0.006681859175097727,0.047621503273874564,1.0
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_21,0.00668250654492952,0.001728540242526979,0.00668250654492952,1.0
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_22,-0.02374938695827313,0.0051173726998201,0.02374938695827313,1.0
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_23,0.00451696859360156,0.0025734954371338897,0.00451696859360156,1.0
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_24,-0.005409723473200142,0.004740889748236949,0.005409723473200142,0.8
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_25,0.00569604517485685,0.010274498869060988,0.00569604517485685,0.8
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_26,0.0039637548938164,0.005643929681960097,0.0039637548938164,0.6
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_27,0.00760640962102044,0.0070375419855867784,0.00760640962102044,1.0
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_28,0.0016447111598943364,0.005336770270143333,0.0016447111598943364,0.6
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_29,0.021804867995786615,0.005114741094785404,0.021804867995786615,1.0
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_30,-0.06802908015406986,0.025524458051885735,0.06802908015406986,1.0
early_pre_response,log_RT_ms,baseline_plus_hidden,hidden_31,-0.028350084512816696,0.004438398306306676,0.028350084512816696,1.0
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_00,0.0031049089492440995,0.0008521504416363138,0.0031049089492440995,1.0
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_01,-0.0007621373055864878,0.0017426858217045116,0.0007621373055864878,0.6
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_02,-0.0014343098017070613,0.000677580866695092,0.0014343098017070613,1.0
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_03,0.002913826088983166,0.0010865655868337505,0.002913826088983166,1.0
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_04,7.436876905428105e-05,0.0010191825650575535,7.436876905428105e-05,0.6
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_05,-0.005869968375290588,0.0017240046483629875,0.005869968375290588,1.0
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_06,0.002276903828120157,0.0002679419323060515,0.002276903828120157,1.0
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_07,-0.005457682015055908,0.0009366785157524075,0.005457682015055908,1.0
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_08,0.002462427044966045,0.0014650476706034841,0.002462427044966045,0.8
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_09,-0.0006679081811785999,0.0002892166480516781,0.0006679081811785999,1.0
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_10,-0.00039285098853961836,0.0007477435958970893,0.00039285098853961836,0.6
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_11,-0.001544140978837601,0.00124636551130829,0.001544140978837601,0.8
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_12,-0.00024470790444180296,0.001601586831717709,0.00024470790444180296,0.6
early_pre_response,log_RT_ms,baseline_plus_shuffled_hidden,shuffled_hidden_13,0.003101665296305068,0.0009888453815104312,0.003101665296305068,1.0
