seed,subject_id,cpp_feature,z_feature,within_subject_corr
2,sub-STSWD1257,CPP_peak_time,aligned_z2_late_mean,0.2149035930633545
2,sub-STSWD1261,CPP_peak_time,aligned_z2_late_mean,0.4305276572704315
2,sub-STSWD1265,CPP_peak_time,aligned_z2_late_mean,0.25494661927223206
2,sub-STSWD1266,CPP_peak_time,aligned_z2_late_mean,0.2872529625892639
2,sub-STSWD1268,CPP_peak_time,aligned_z2_late_mean,0.4326581358909607
2,sub-STSWD1270,CPP_peak_time,aligned_z2_late_mean,0.3706778287887573
2,sub-STSWD1276,CPP_peak_time,aligned_z2_late_mean,0.38524681329727173
2,sub-STSWD1281,CPP_peak_time,aligned_z2_late_mean,0.3302932679653168
2,sub-STSWD1117,CPP_peak_time,aligned_z2_slope,0.29529934169268424
2,sub-STSWD1118,CPP_peak_time,aligned_z2_slope,0.18075244575668148
2,sub-STSWD1120,CPP_peak_time,aligned_z2_slope,0.379296064827949
2,sub-STSWD1124,CPP_peak_time,aligned_z2_slope,0.1950384476119797
2,sub-STSWD1126,CPP_peak_time,aligned_z2_slope,0.21473060821970474
2,sub-STSWD1131,CPP_peak_time,aligned_z2_slope,0.22173470439163165
2,sub-STSWD1132,CPP_peak_time,aligned_z2_slope,0.27719290719160855
2,sub-STSWD1135,CPP_peak_time,aligned_z2_slope,0.3045215008586332
2,sub-STSWD1136,CPP_peak_time,aligned_z2_slope,0.3027304856136289
2,sub-STSWD1151,CPP_peak_time,aligned_z2_slope,0.2627905298362505
2,sub-STSWD1160,CPP_peak_time,aligned_z2_slope,0.19210312102944233
2,sub-STSWD1164,CPP_peak_time,aligned_z2_slope,0.10246360283746199
2,sub-STSWD1167,CPP_peak_time,aligned_z2_slope,0.300377660887246
2,sub-STSWD1169,CPP_peak_time,aligned_z2_slope,0.3011624409528432
2,sub-STSWD1172,CPP_peak_time,aligned_z2_slope,0.3343809633362986
2,sub-STSWD1173,CPP_peak_time,aligned_z2_slope,0.19361850209729248
2,sub-STSWD1178,CPP_peak_time,aligned_z2_slope,0.12052357519333885
2,sub-STSWD1182,CPP_peak_time,aligned_z2_slope,0.29154793397834117
2,sub-STSWD1215,CPP_peak_time,aligned_z2_slope,0.363418358659491
2,sub-STSWD1216,CPP_peak_time,aligned_z2_slope,0.23025576574264647
2,sub-STSWD1219,CPP_peak_time,aligned_z2_slope,0.3291346469769122
2,sub-STSWD1223,CPP_peak_time,aligned_z2_slope,0.2618135201639712
2,sub-STSWD1227,CPP_peak_time,aligned_z2_slope,0.21722289132348674
2,sub-STSWD1233,CPP_peak_time,aligned_z2_slope,0.1491542162546856
2,sub-STSWD1234,CPP_peak_time,aligned_z2_slope,0.15287537493757036
2,sub-STSWD1237,CPP_peak_time,aligned_z2_slope,0.4054323904620991
2,sub-STSWD1239,CPP_peak_time,aligned_z2_slope,0.37799892002990376
2,sub-STSWD1240,CPP_peak_time,aligned_z2_slope,0.16477666906871505
2,sub-STSWD1243,CPP_peak_time,aligned_z2_slope,0.1513114944104888
2,sub-STSWD1245,CPP_peak_time,aligned_z2_slope,0.4019903746886674
2,sub-STSWD1247,CPP_peak_time,aligned_z2_slope,0.3621179636424979
2,sub-STSWD1250,CPP_peak_time,aligned_z2_slope,0.2754163527330406
2,sub-STSWD1252,CPP_peak_time,aligned_z2_slope,0.14639502333322357
2,sub-STSWD1257,CPP_peak_time,aligned_z2_slope,0.24064484467489555
2,sub-STSWD1261,CPP_peak_time,aligned_z2_slope,0.372592745022654
2,sub-STSWD1265,CPP_peak_time,aligned_z2_slope,0.11033372545892137
2,sub-STSWD1266,CPP_peak_time,aligned_z2_slope,0.27477442452016615
2,sub-STSWD1268,CPP_peak_time,aligned_z2_slope,0.38372834111133636
2,sub-STSWD1270,CPP_peak_time,aligned_z2_slope,0.30908820910030965
2,sub-STSWD1276,CPP_peak_time,aligned_z2_slope,0.3672365927264506
2,sub-STSWD1281,CPP_peak_time,aligned_z2_slope,0.3598292816960369
2,sub-STSWD1117,CPP_peak_time,aligned_z2_peak,-0.048685409128665924
2,sub-STSWD1118,CPP_peak_time,aligned_z2_peak,-0.11518684029579163
2,sub-STSWD1120,CPP_peak_time,aligned_z2_peak,0.05706840008497238
2,sub-STSWD1124,CPP_peak_time,aligned_z2_peak,-0.03507913649082184
2,sub-STSWD1126,CPP_peak_time,aligned_z2_peak,-0.07130613923072815
2,sub-STSWD1131,CPP_peak_time,aligned_z2_peak,-0.020803216844797134
2,sub-STSWD1132,CPP_peak_time,aligned_z2_peak,0.10724096745252609
2,sub-STSWD1135,CPP_peak_time,aligned_z2_peak,0.018149886280298233
2,sub-STSWD1136,CPP_peak_time,aligned_z2_peak,0.1471909135580063
2,sub-STSWD1151,CPP_peak_time,aligned_z2_peak,-0.12361382693052292
2,sub-STSWD1160,CPP_peak_time,aligned_z2_peak,-0.10327153652906418
2,sub-STSWD1164,CPP_peak_time,aligned_z2_peak,-0.13244906067848206
2,sub-STSWD1167,CPP_peak_time,aligned_z2_peak,-0.07619884610176086
2,sub-STSWD1169,CPP_peak_time,aligned_z2_peak,0.0012742560356855392
2,sub-STSWD1172,CPP_peak_time,aligned_z2_peak,-0.0846175104379654
2,sub-STSWD1173,CPP_peak_time,aligned_z2_peak,-0.09422904253005981
2,sub-STSWD1178,CPP_peak_time,aligned_z2_peak,-0.09123148024082184
2,sub-STSWD1182,CPP_peak_time,aligned_z2_peak,-0.08051498234272003
2,sub-STSWD1215,CPP_peak_time,aligned_z2_peak,-0.07404591888189316
2,sub-STSWD1216,CPP_peak_time,aligned_z2_peak,0.05240634083747864
2,sub-STSWD1219,CPP_peak_time,aligned_z2_peak,-0.07483725994825363
2,sub-STSWD1223,CPP_peak_time,aligned_z2_peak,-0.12138131260871887
2,sub-STSWD1227,CPP_peak_time,aligned_z2_peak,-0.026941535994410515
2,sub-STSWD1233,CPP_peak_time,aligned_z2_peak,-0.1126125156879425
2,sub-STSWD1234,CPP_peak_time,aligned_z2_peak,0.10050451010465622
2,sub-STSWD1237,CPP_peak_time,aligned_z2_peak,-0.08074881881475449
2,sub-STSWD1239,CPP_peak_time,aligned_z2_peak,0.12943026423454285
2,sub-STSWD1240,CPP_peak_time,aligned_z2_peak,-0.06676483899354935
2,sub-STSWD1243,CPP_peak_time,aligned_z2_peak,-0.09065016359090805
2,sub-STSWD1245,CPP_peak_time,aligned_z2_peak,-0.05342961475253105
2,sub-STSWD1247,CPP_peak_time,aligned_z2_peak,-0.010134018026292324
2,sub-STSWD1250,CPP_peak_time,aligned_z2_peak,-0.10318687558174133
2,sub-STSWD1252,CPP_peak_time,aligned_z2_peak,0.13850989937782288
2,sub-STSWD1257,CPP_peak_time,aligned_z2_peak,-0.1195036992430687
2,sub-STSWD1261,CPP_peak_time,aligned_z2_peak,-0.02492065727710724
2,sub-STSWD1265,CPP_peak_time,aligned_z2_peak,-0.15047258138656616
2,sub-STSWD1266,CPP_peak_time,aligned_z2_peak,-0.020441580563783646
2,sub-STSWD1268,CPP_peak_time,aligned_z2_peak,-0.020752783864736557
2,sub-STSWD1270,CPP_peak_time,aligned_z2_peak,-0.09678758680820465
2,sub-STSWD1276,CPP_peak_time,aligned_z2_peak,-0.024676941335201263
2,sub-STSWD1281,CPP_peak_time,aligned_z2_peak,-0.10287532210350037
2,sub-STSWD1117,CPP_peak_time,aligned_z2_peak_time,0.8043148517608643
2,sub-STSWD1118,CPP_peak_time,aligned_z2_peak_time,0.8670343160629272
2,sub-STSWD1120,CPP_peak_time,aligned_z2_peak_time,0.8260104656219482
2,sub-STSWD1124,CPP_peak_time,aligned_z2_peak_time,0.841997504234314
2,sub-STSWD1126,CPP_peak_time,aligned_z2_peak_time,0.5268845558166504
2,sub-STSWD1131,CPP_peak_time,aligned_z2_peak_time,0.7818291187286377
2,sub-STSWD1132,CPP_peak_time,aligned_z2_peak_time,0.7765740156173706
2,sub-STSWD1135,CPP_peak_time,aligned_z2_peak_time,0.7393534183502197
2,sub-STSWD1136,CPP_peak_time,aligned_z2_peak_time,0.8453447222709656
2,sub-STSWD1151,CPP_peak_time,aligned_z2_peak_time,0.804362952709198
2,sub-STSWD1160,CPP_peak_time,aligned_z2_peak_time,0.8143061399459839
2,sub-STSWD1164,CPP_peak_time,aligned_z2_peak_time,0.8280748724937439
2,sub-STSWD1167,CPP_peak_time,aligned_z2_peak_time,0.6956586837768555
2,sub-STSWD1169,CPP_peak_time,aligned_z2_peak_time,0.915209174156189
2,sub-STSWD1172,CPP_peak_time,aligned_z2_peak_time,0.8559649586677551
2,sub-STSWD1173,CPP_peak_time,aligned_z2_peak_time,0.8799268007278442
2,sub-STSWD1178,CPP_peak_time,aligned_z2_peak_time,0.8417619466781616
2,sub-STSWD1182,CPP_peak_time,aligned_z2_peak_time,0.7338783740997314
2,sub-STSWD1215,CPP_peak_time,aligned_z2_peak_time,0.8677214980125427
2,sub-STSWD1216,CPP_peak_time,aligned_z2_peak_time,0.5568373203277588
2,sub-STSWD1219,CPP_peak_time,aligned_z2_peak_time,0.7641588449478149
2,sub-STSWD1223,CPP_peak_time,aligned_z2_peak_time,0.6986080408096313
2,sub-STSWD1227,CPP_peak_time,aligned_z2_peak_time,0.7717907428741455
2,sub-STSWD1233,CPP_peak_time,aligned_z2_peak_time,0.7558731436729431
2,sub-STSWD1234,CPP_peak_time,aligned_z2_peak_time,0.7946693301200867
2,sub-STSWD1237,CPP_peak_time,aligned_z2_peak_time,0.8173509836196899
2,sub-STSWD1239,CPP_peak_time,aligned_z2_peak_time,0.7959376573562622
2,sub-STSWD1240,CPP_peak_time,aligned_z2_peak_time,0.7677913308143616
2,sub-STSWD1243,CPP_peak_time,aligned_z2_peak_time,0.6361377239227295
2,sub-STSWD1245,CPP_peak_time,aligned_z2_peak_time,0.831994354724884
2,sub-STSWD1247,CPP_peak_time,aligned_z2_peak_time,0.9099435210227966
2,sub-STSWD1250,CPP_peak_time,aligned_z2_peak_time,0.8987123966217041
2,sub-STSWD1252,CPP_peak_time,aligned_z2_peak_time,0.8093704581260681
2,sub-STSWD1257,CPP_peak_time,aligned_z2_peak_time,0.7978368401527405
2,sub-STSWD1261,CPP_peak_time,aligned_z2_peak_time,0.9026913642883301
2,sub-STSWD1265,CPP_peak_time,aligned_z2_peak_time,0.7681559920310974
2,sub-STSWD1266,CPP_peak_time,aligned_z2_peak_time,0.8227344155311584
2,sub-STSWD1268,CPP_peak_time,aligned_z2_peak_time,0.8649814128875732
2,sub-STSWD1270,CPP_peak_time,aligned_z2_peak_time,0.906520664691925
2,sub-STSWD1276,CPP_peak_time,aligned_z2_peak_time,0.8634421825408936
2,sub-STSWD1281,CPP_peak_time,aligned_z2_peak_time,0.7500225305557251
2,sub-STSWD1117,CPP_peak_time,aligned_z3_late_mean,0.3055154085159302
2,sub-STSWD1118,CPP_peak_time,aligned_z3_late_mean,0.15772481262683868
2,sub-STSWD1120,CPP_peak_time,aligned_z3_late_mean,0.25601062178611755
2,sub-STSWD1124,CPP_peak_time,aligned_z3_late_mean,0.24706047773361206
2,sub-STSWD1126,CPP_peak_time,aligned_z3_late_mean,0.00322971073910594
2,sub-STSWD1131,CPP_peak_time,aligned_z3_late_mean,0.22278839349746704
2,sub-STSWD1132,CPP_peak_time,aligned_z3_late_mean,0.2930695414543152
2,sub-STSWD1135,CPP_peak_time,aligned_z3_late_mean,0.3129398226737976
2,sub-STSWD1136,CPP_peak_time,aligned_z3_late_mean,0.4316272735595703
2,sub-STSWD1151,CPP_peak_time,aligned_z3_late_mean,0.242243692278862
2,sub-STSWD1160,CPP_peak_time,aligned_z3_late_mean,0.2996601164340973
2,sub-STSWD1164,CPP_peak_time,aligned_z3_late_mean,0.12761151790618896
2,sub-STSWD1167,CPP_peak_time,aligned_z3_late_mean,0.23562242090702057
2,sub-STSWD1169,CPP_peak_time,aligned_z3_late_mean,0.4457463026046753
2,sub-STSWD1172,CPP_peak_time,aligned_z3_late_mean,0.3046436309814453
2,sub-STSWD1173,CPP_peak_time,aligned_z3_late_mean,0.22361324727535248
2,sub-STSWD1178,CPP_peak_time,aligned_z3_late_mean,0.30951082706451416
2,sub-STSWD1182,CPP_peak_time,aligned_z3_late_mean,0.23563715815544128
2,sub-STSWD1215,CPP_peak_time,aligned_z3_late_mean,0.36255815625190735
2,sub-STSWD1216,CPP_peak_time,aligned_z3_late_mean,0.08631172776222229
2,sub-STSWD1219,CPP_peak_time,aligned_z3_late_mean,0.3075636625289917
2,sub-STSWD1223,CPP_peak_time,aligned_z3_late_mean,0.2026524841785431
2,sub-STSWD1227,CPP_peak_time,aligned_z3_late_mean,0.27745532989501953
2,sub-STSWD1233,CPP_peak_time,aligned_z3_late_mean,0.16094443202018738
2,sub-STSWD1234,CPP_peak_time,aligned_z3_late_mean,0.30390363931655884
2,sub-STSWD1237,CPP_peak_time,aligned_z3_late_mean,0.34349149465560913
2,sub-STSWD1239,CPP_peak_time,aligned_z3_late_mean,0.40285974740982056
2,sub-STSWD1240,CPP_peak_time,aligned_z3_late_mean,0.18687644600868225
2,sub-STSWD1243,CPP_peak_time,aligned_z3_late_mean,0.25629088282585144
2,sub-STSWD1245,CPP_peak_time,aligned_z3_late_mean,0.37670692801475525
2,sub-STSWD1247,CPP_peak_time,aligned_z3_late_mean,0.3605276346206665
2,sub-STSWD1250,CPP_peak_time,aligned_z3_late_mean,0.3159097135066986
2,sub-STSWD1252,CPP_peak_time,aligned_z3_late_mean,0.24628984928131104
2,sub-STSWD1257,CPP_peak_time,aligned_z3_late_mean,0.1950197070837021
2,sub-STSWD1261,CPP_peak_time,aligned_z3_late_mean,0.42944055795669556
2,sub-STSWD1265,CPP_peak_time,aligned_z3_late_mean,0.1996954083442688
2,sub-STSWD1266,CPP_peak_time,aligned_z3_late_mean,0.22017456591129303
2,sub-STSWD1268,CPP_peak_time,aligned_z3_late_mean,0.4641042649745941
2,sub-STSWD1270,CPP_peak_time,aligned_z3_late_mean,0.39426058530807495
2,sub-STSWD1276,CPP_peak_time,aligned_z3_late_mean,0.36057257652282715
2,sub-STSWD1281,CPP_peak_time,aligned_z3_late_mean,0.3351947069168091
2,sub-STSWD1117,CPP_peak_time,aligned_z3_slope,0.3180027647240953
2,sub-STSWD1118,CPP_peak_time,aligned_z3_slope,0.13830751880716208
2,sub-STSWD1120,CPP_peak_time,aligned_z3_slope,0.38766004573494056
2,sub-STSWD1124,CPP_peak_time,aligned_z3_slope,0.18300078272677162
2,sub-STSWD1126,CPP_peak_time,aligned_z3_slope,0.03089740698572208
2,sub-STSWD1131,CPP_peak_time,aligned_z3_slope,0.1877743226940468
2,sub-STSWD1132,CPP_peak_time,aligned_z3_slope,0.2485016102627089
2,sub-STSWD1135,CPP_peak_time,aligned_z3_slope,0.26354309013885263
2,sub-STSWD1136,CPP_peak_time,aligned_z3_slope,0.29644263078556965
2,sub-STSWD1151,CPP_peak_time,aligned_z3_slope,0.21837195504506873
2,sub-STSWD1160,CPP_peak_time,aligned_z3_slope,0.21804181378708387
2,sub-STSWD1164,CPP_peak_time,aligned_z3_slope,0.06864044249634454
2,sub-STSWD1167,CPP_peak_time,aligned_z3_slope,0.24744712600017588
2,sub-STSWD1169,CPP_peak_time,aligned_z3_slope,0.2996166828949387
2,sub-STSWD1172,CPP_peak_time,aligned_z3_slope,0.34938986824740853
2,sub-STSWD1173,CPP_peak_time,aligned_z3_slope,0.16541398734006668
2,sub-STSWD1178,CPP_peak_time,aligned_z3_slope,0.10708442505687384
2,sub-STSWD1182,CPP_peak_time,aligned_z3_slope,0.30349683180529274
2,sub-STSWD1215,CPP_peak_time,aligned_z3_slope,0.3289328080878767
2,sub-STSWD1216,CPP_peak_time,aligned_z3_slope,0.03172099775850006
2,sub-STSWD1219,CPP_peak_time,aligned_z3_slope,0.27904440031285493
2,sub-STSWD1223,CPP_peak_time,aligned_z3_slope,0.25366050783828564
2,sub-STSWD1227,CPP_peak_time,aligned_z3_slope,0.24113083573707433
2,sub-STSWD1233,CPP_peak_time,aligned_z3_slope,0.14279493733545287
2,sub-STSWD1234,CPP_peak_time,aligned_z3_slope,0.12040487589367481
2,sub-STSWD1237,CPP_peak_time,aligned_z3_slope,0.4132895958120013
2,sub-STSWD1239,CPP_peak_time,aligned_z3_slope,0.3950232756886405
2,sub-STSWD1240,CPP_peak_time,aligned_z3_slope,0.15992167916699218
2,sub-STSWD1243,CPP_peak_time,aligned_z3_slope,0.10058585052141275
2,sub-STSWD1245,CPP_peak_time,aligned_z3_slope,0.405374269093842
2,sub-STSWD1247,CPP_peak_time,aligned_z3_slope,0.36397666552746105
2,sub-STSWD1250,CPP_peak_time,aligned_z3_slope,0.27350825763796893
2,sub-STSWD1252,CPP_peak_time,aligned_z3_slope,0.13264787467753658
2,sub-STSWD1257,CPP_peak_time,aligned_z3_slope,0.25220534612218654
2,sub-STSWD1261,CPP_peak_time,aligned_z3_slope,0.33582027180011
2,sub-STSWD1265,CPP_peak_time,aligned_z3_slope,0.03903342168365309
2,sub-STSWD1266,CPP_peak_time,aligned_z3_slope,0.22719028220208237
2,sub-STSWD1268,CPP_peak_time,aligned_z3_slope,0.4081526415504061
2,sub-STSWD1270,CPP_peak_time,aligned_z3_slope,0.2977742892458535
2,sub-STSWD1276,CPP_peak_time,aligned_z3_slope,0.3568592025278863
2,sub-STSWD1281,CPP_peak_time,aligned_z3_slope,0.3560292850267701
2,sub-STSWD1117,CPP_peak_time,aligned_z3_peak,-0.0360109843313694
2,sub-STSWD1118,CPP_peak_time,aligned_z3_peak,-0.1343647688627243
2,sub-STSWD1120,CPP_peak_time,aligned_z3_peak,0.03637496381998062
2,sub-STSWD1124,CPP_peak_time,aligned_z3_peak,-0.04860135540366173
2,sub-STSWD1126,CPP_peak_time,aligned_z3_peak,-0.07859550416469574
2,sub-STSWD1131,CPP_peak_time,aligned_z3_peak,-0.03145771101117134
2,sub-STSWD1132,CPP_peak_time,aligned_z3_peak,0.14003953337669373
2,sub-STSWD1135,CPP_peak_time,aligned_z3_peak,0.004870858043432236
2,sub-STSWD1136,CPP_peak_time,aligned_z3_peak,0.13451328873634338
2,sub-STSWD1151,CPP_peak_time,aligned_z3_peak,-0.07637875527143478
2,sub-STSWD1160,CPP_peak_time,aligned_z3_peak,-0.09172877669334412
2,sub-STSWD1164,CPP_peak_time,aligned_z3_peak,-0.07736259698867798
2,sub-STSWD1167,CPP_peak_time,aligned_z3_peak,-0.04860874265432358
2,sub-STSWD1169,CPP_peak_time,aligned_z3_peak,0.06136568263173103
2,sub-STSWD1172,CPP_peak_time,aligned_z3_peak,-0.08237407356500626
2,sub-STSWD1173,CPP_peak_time,aligned_z3_peak,-0.09064005315303802
2,sub-STSWD1178,CPP_peak_time,aligned_z3_peak,-0.039979659020900726
2,sub-STSWD1182,CPP_peak_time,aligned_z3_peak,-0.06967489421367645
2,sub-STSWD1215,CPP_peak_time,aligned_z3_peak,-0.029907263815402985
2,sub-STSWD1216,CPP_peak_time,aligned_z3_peak,-0.06851640343666077
2,sub-STSWD1219,CPP_peak_time,aligned_z3_peak,-0.05971405655145645
2,sub-STSWD1223,CPP_peak_time,aligned_z3_peak,-0.08781871199607849
2,sub-STSWD1227,CPP_peak_time,aligned_z3_peak,0.033222414553165436
2,sub-STSWD1233,CPP_peak_time,aligned_z3_peak,-0.10296536982059479
2,sub-STSWD1234,CPP_peak_time,aligned_z3_peak,0.06320729851722717
2,sub-STSWD1237,CPP_peak_time,aligned_z3_peak,-0.09701601415872574
2,sub-STSWD1239,CPP_peak_time,aligned_z3_peak,0.08263526856899261
2,sub-STSWD1240,CPP_peak_time,aligned_z3_peak,-0.07556840777397156
2,sub-STSWD1243,CPP_peak_time,aligned_z3_peak,-0.049288976937532425
2,sub-STSWD1245,CPP_peak_time,aligned_z3_peak,0.025878271088004112
2,sub-STSWD1247,CPP_peak_time,aligned_z3_peak,-0.027774861082434654
2,sub-STSWD1250,CPP_peak_time,aligned_z3_peak,-0.08005012571811676
2,sub-STSWD1252,CPP_peak_time,aligned_z3_peak,0.1268223524093628
2,sub-STSWD1257,CPP_peak_time,aligned_z3_peak,-0.15056732296943665
2,sub-STSWD1261,CPP_peak_time,aligned_z3_peak,0.008672069758176804
2,sub-STSWD1265,CPP_peak_time,aligned_z3_peak,-0.22169391810894012
2,sub-STSWD1266,CPP_peak_time,aligned_z3_peak,-0.03201491758227348
2,sub-STSWD1268,CPP_peak_time,aligned_z3_peak,0.03345254808664322
2,sub-STSWD1270,CPP_peak_time,aligned_z3_peak,-0.06070822477340698
2,sub-STSWD1276,CPP_peak_time,aligned_z3_peak,0.03818344697356224
2,sub-STSWD1281,CPP_peak_time,aligned_z3_peak,-0.06736396253108978
2,sub-STSWD1117,CPP_peak_time,aligned_z3_peak_time,0.7274416089057922
2,sub-STSWD1118,CPP_peak_time,aligned_z3_peak_time,0.6841486692428589
2,sub-STSWD1120,CPP_peak_time,aligned_z3_peak_time,0.724138617515564
2,sub-STSWD1124,CPP_peak_time,aligned_z3_peak_time,0.6912314891815186
2,sub-STSWD1126,CPP_peak_time,aligned_z3_peak_time,0.04908004403114319
2,sub-STSWD1131,CPP_peak_time,aligned_z3_peak_time,0.8051905632019043
2,sub-STSWD1132,CPP_peak_time,aligned_z3_peak_time,0.6187747120857239
2,sub-STSWD1135,CPP_peak_time,aligned_z3_peak_time,0.6536155939102173
2,sub-STSWD1136,CPP_peak_time,aligned_z3_peak_time,0.7902654409408569
2,sub-STSWD1151,CPP_peak_time,aligned_z3_peak_time,0.7283694744110107
2,sub-STSWD1160,CPP_peak_time,aligned_z3_peak_time,0.7537469863891602
2,sub-STSWD1164,CPP_peak_time,aligned_z3_peak_time,0.5959294438362122
2,sub-STSWD1167,CPP_peak_time,aligned_z3_peak_time,0.6459013819694519
2,sub-STSWD1169,CPP_peak_time,aligned_z3_peak_time,0.7850682735443115
2,sub-STSWD1172,CPP_peak_time,aligned_z3_peak_time,0.7935839891433716
2,sub-STSWD1173,CPP_peak_time,aligned_z3_peak_time,0.5936621427536011
2,sub-STSWD1178,CPP_peak_time,aligned_z3_peak_time,0.7335225343704224
2,sub-STSWD1182,CPP_peak_time,aligned_z3_peak_time,0.543057918548584
2,sub-STSWD1215,CPP_peak_time,aligned_z3_peak_time,0.6985297799110413
2,sub-STSWD1216,CPP_peak_time,aligned_z3_peak_time,0.1366320550441742
2,sub-STSWD1219,CPP_peak_time,aligned_z3_peak_time,0.601913332939148
2,sub-STSWD1223,CPP_peak_time,aligned_z3_peak_time,0.4822468161582947
2,sub-STSWD1227,CPP_peak_time,aligned_z3_peak_time,0.6415293216705322
2,sub-STSWD1233,CPP_peak_time,aligned_z3_peak_time,0.6980477571487427
2,sub-STSWD1234,CPP_peak_time,aligned_z3_peak_time,0.6624340415000916
2,sub-STSWD1237,CPP_peak_time,aligned_z3_peak_time,0.8273979425430298
2,sub-STSWD1239,CPP_peak_time,aligned_z3_peak_time,0.6940606832504272
2,sub-STSWD1240,CPP_peak_time,aligned_z3_peak_time,0.662955641746521
2,sub-STSWD1243,CPP_peak_time,aligned_z3_peak_time,0.6556581854820251
2,sub-STSWD1245,CPP_peak_time,aligned_z3_peak_time,0.8046832084655762
2,sub-STSWD1247,CPP_peak_time,aligned_z3_peak_time,0.7754541635513306
2,sub-STSWD1250,CPP_peak_time,aligned_z3_peak_time,0.7721821069717407
2,sub-STSWD1252,CPP_peak_time,aligned_z3_peak_time,0.7177467346191406
2,sub-STSWD1257,CPP_peak_time,aligned_z3_peak_time,0.6977439522743225
2,sub-STSWD1261,CPP_peak_time,aligned_z3_peak_time,0.7879114151000977
2,sub-STSWD1265,CPP_peak_time,aligned_z3_peak_time,0.6028062701225281
2,sub-STSWD1266,CPP_peak_time,aligned_z3_peak_time,0.6207314729690552
2,sub-STSWD1268,CPP_peak_time,aligned_z3_peak_time,0.7217789888381958
2,sub-STSWD1270,CPP_peak_time,aligned_z3_peak_time,0.8760749101638794
2,sub-STSWD1276,CPP_peak_time,aligned_z3_peak_time,0.7231936454772949
2,sub-STSWD1281,CPP_peak_time,aligned_z3_peak_time,0.7569074630737305
2,sub-STSWD1117,CPP_peak_time,aligned_z4_late_mean,0.32746922969818115
2,sub-STSWD1118,CPP_peak_time,aligned_z4_late_mean,0.22712814807891846
2,sub-STSWD1120,CPP_peak_time,aligned_z4_late_mean,0.2527359127998352
2,sub-STSWD1124,CPP_peak_time,aligned_z4_late_mean,0.1788107454776764
2,sub-STSWD1126,CPP_peak_time,aligned_z4_late_mean,0.1123388409614563
2,sub-STSWD1131,CPP_peak_time,aligned_z4_late_mean,0.18480953574180603
2,sub-STSWD1132,CPP_peak_time,aligned_z4_late_mean,0.2598198354244232
2,sub-STSWD1135,CPP_peak_time,aligned_z4_late_mean,0.36313068866729736
2,sub-STSWD1136,CPP_peak_time,aligned_z4_late_mean,0.326050341129303
2,sub-STSWD1151,CPP_peak_time,aligned_z4_late_mean,0.1714383363723755
2,sub-STSWD1160,CPP_peak_time,aligned_z4_late_mean,0.25098830461502075
2,sub-STSWD1164,CPP_peak_time,aligned_z4_late_mean,0.17150768637657166
2,sub-STSWD1167,CPP_peak_time,aligned_z4_late_mean,0.11171875894069672
2,sub-STSWD1169,CPP_peak_time,aligned_z4_late_mean,0.4341862201690674
2,sub-STSWD1172,CPP_peak_time,aligned_z4_late_mean,0.18531841039657593
2,sub-STSWD1173,CPP_peak_time,aligned_z4_late_mean,0.13285762071609497
2,sub-STSWD1178,CPP_peak_time,aligned_z4_late_mean,0.35046905279159546
2,sub-STSWD1182,CPP_peak_time,aligned_z4_late_mean,0.1971944272518158
2,sub-STSWD1215,CPP_peak_time,aligned_z4_late_mean,0.35827672481536865
2,sub-STSWD1216,CPP_peak_time,aligned_z4_late_mean,0.016079135239124298
2,sub-STSWD1219,CPP_peak_time,aligned_z4_late_mean,0.2664525508880615
2,sub-STSWD1223,CPP_peak_time,aligned_z4_late_mean,0.19575545191764832
2,sub-STSWD1227,CPP_peak_time,aligned_z4_late_mean,0.28582680225372314
2,sub-STSWD1233,CPP_peak_time,aligned_z4_late_mean,0.11002300679683685
2,sub-STSWD1234,CPP_peak_time,aligned_z4_late_mean,0.24726413190364838
2,sub-STSWD1237,CPP_peak_time,aligned_z4_late_mean,0.3386807143688202
2,sub-STSWD1239,CPP_peak_time,aligned_z4_late_mean,0.3594217300415039
2,sub-STSWD1240,CPP_peak_time,aligned_z4_late_mean,0.11452226340770721
2,sub-STSWD1243,CPP_peak_time,aligned_z4_late_mean,0.20700937509536743
2,sub-STSWD1245,CPP_peak_time,aligned_z4_late_mean,0.301500529050827
2,sub-STSWD1247,CPP_peak_time,aligned_z4_late_mean,0.39026889204978943
2,sub-STSWD1250,CPP_peak_time,aligned_z4_late_mean,0.34564924240112305
2,sub-STSWD1252,CPP_peak_time,aligned_z4_late_mean,0.2935088872909546
2,sub-STSWD1257,CPP_peak_time,aligned_z4_late_mean,0.06615620106458664
2,sub-STSWD1261,CPP_peak_time,aligned_z4_late_mean,0.4551860988140106
2,sub-STSWD1265,CPP_peak_time,aligned_z4_late_mean,0.232949897646904
2,sub-STSWD1266,CPP_peak_time,aligned_z4_late_mean,0.2856467068195343
2,sub-STSWD1268,CPP_peak_time,aligned_z4_late_mean,0.40869492292404175
2,sub-STSWD1270,CPP_peak_time,aligned_z4_late_mean,0.37523192167282104
2,sub-STSWD1276,CPP_peak_time,aligned_z4_late_mean,0.34550613164901733
2,sub-STSWD1281,CPP_peak_time,aligned_z4_late_mean,0.3408536911010742
2,sub-STSWD1117,CPP_peak_time,aligned_z4_slope,0.31270969952355937
2,sub-STSWD1118,CPP_peak_time,aligned_z4_slope,0.19624179416424514
2,sub-STSWD1120,CPP_peak_time,aligned_z4_slope,0.38791990039495455
