,probe_accuracy,probe_rt,probe_attribute,cue_dimensionality,probe_leftrightwin,cue_color,cue_direction,cue_size,cue_luminance,rt_is_not_outlier,subj_idx,stim_onset,stim_code,resp_onset_sample,subj_id
7258,1.0,0.29935,1,1,2,1,1,1,1,True,sub-STSWD1245,734859,8,734859.0,sub-STSWD1245
7259,1.0,0.72328,1,1,1,1,1,1,1,True,sub-STSWD1245,737291,8,737291.0,sub-STSWD1245
7260,1.0,0.26073,1,1,2,1,1,1,1,True,sub-STSWD1245,744588,8,744588.0,sub-STSWD1245
7261,1.0,0.27566,1,1,1,1,1,1,1,True,sub-STSWD1245,747019,8,747019.0,sub-STSWD1245
7262,1.0,0.54435,3,4,1,1,1,1,1,True,sub-STSWD1245,751499,8,751499.0,sub-STSWD1245
7263,1.0,0.60351,1,4,1,1,1,1,1,True,sub-STSWD1245,753931,8,753931.0,sub-STSWD1245
7264,0.0,1.5757,4,4,2,1,1,1,1,True,sub-STSWD1245,756363,8,756363.0,sub-STSWD1245
7265,1.0,0.54873,2,4,1,1,1,1,1,True,sub-STSWD1245,758795,8,758795.0,sub-STSWD1245
7266,1.0,0.72156,1,4,2,1,1,1,1,True,sub-STSWD1245,761227,8,761227.0,sub-STSWD1245
7267,1.0,0.47761,1,4,1,1,1,1,1,True,sub-STSWD1245,763659,8,763659.0,sub-STSWD1245
7268,1.0,1.0645,4,4,1,1,1,1,1,True,sub-STSWD1245,766091,8,766091.0,sub-STSWD1245
7269,1.0,0.82738,4,4,1,1,1,1,1,True,sub-STSWD1245,768523,8,768523.0,sub-STSWD1245
7270,1.0,0.7993,3,3,2,1,1,1,1,True,sub-STSWD1245,773003,8,773003.0,sub-STSWD1245
7271,1.0,0.59028,4,3,1,1,1,1,1,True,sub-STSWD1245,775435,8,775435.0,sub-STSWD1245
7272,1.0,0.75817,4,3,2,1,1,1,1,True,sub-STSWD1245,777867,8,777867.0,sub-STSWD1245
7273,1.0,0.61617,2,3,2,1,1,1,1,True,sub-STSWD1245,780299,8,780299.0,sub-STSWD1245
7274,1.0,0.70601,4,3,2,1,1,1,1,True,sub-STSWD1245,782731,8,782731.0,sub-STSWD1245
7275,1.0,0.77598,2,3,1,1,1,1,1,True,sub-STSWD1245,785163,8,785163.0,sub-STSWD1245
7276,1.0,0.71892,3,3,1,1,1,1,1,True,sub-STSWD1245,787595,8,787595.0,sub-STSWD1245
7277,1.0,1.1639,3,3,1,1,1,1,1,True,sub-STSWD1245,790027,8,790027.0,sub-STSWD1245
7278,1.0,0.36163,4,1,2,1,1,1,1,True,sub-STSWD1247,32687,8,32687.0,sub-STSWD1247
7279,1.0,0.3186,4,1,1,1,1,1,1,True,sub-STSWD1247,35118,8,35118.0,sub-STSWD1247
7280,1.0,0.33144,4,1,1,1,1,1,1,True,sub-STSWD1247,37550,8,37550.0,sub-STSWD1247
7281,1.0,0.28538,4,1,1,1,1,1,1,True,sub-STSWD1247,39982,8,39982.0,sub-STSWD1247
7282,1.0,0.35331,4,1,1,1,1,1,1,True,sub-STSWD1247,42414,8,42414.0,sub-STSWD1247
7283,1.0,0.30526,4,1,2,1,1,1,1,True,sub-STSWD1247,44846,8,44846.0,sub-STSWD1247
7284,1.0,0.32015,4,1,2,1,1,1,1,True,sub-STSWD1247,47278,8,47278.0,sub-STSWD1247
7285,1.0,0.48008,4,1,2,1,1,1,1,True,sub-STSWD1247,49710,8,49710.0,sub-STSWD1247
7286,,,4,3,1,1,1,1,1,True,sub-STSWD1247,54190,8,,sub-STSWD1247
7287,1.0,0.83893,2,3,1,1,1,1,1,True,sub-STSWD1247,56622,8,56622.0,sub-STSWD1247
7288,1.0,0.74979,3,3,2,1,1,1,1,True,sub-STSWD1247,59054,8,59054.0,sub-STSWD1247
7289,1.0,0.74093,3,3,1,1,1,1,1,True,sub-STSWD1247,61486,8,61486.0,sub-STSWD1247
7290,1.0,0.64117,4,3,1,1,1,1,1,True,sub-STSWD1247,63918,8,63918.0,sub-STSWD1247
7291,1.0,0.49764,3,3,2,1,1,1,1,True,sub-STSWD1247,66350,8,66350.0,sub-STSWD1247
7292,0.0,1.1387,3,3,1,1,1,1,1,True,sub-STSWD1247,68782,8,68782.0,sub-STSWD1247
7293,1.0,0.61851,3,3,1,1,1,1,1,True,sub-STSWD1247,71214,8,71214.0,sub-STSWD1247
7294,1.0,0.83434,2,4,2,1,1,1,1,True,sub-STSWD1247,75694,8,75694.0,sub-STSWD1247
7295,0.0,1.3773,1,4,1,1,1,1,1,True,sub-STSWD1247,78126,8,78126.0,sub-STSWD1247
7296,1.0,0.77521,2,4,2,1,1,1,1,True,sub-STSWD1247,80558,8,80558.0,sub-STSWD1247
7297,1.0,1.2571,1,4,2,1,1,1,1,True,sub-STSWD1247,82990,8,82990.0,sub-STSWD1247
7298,1.0,1.1438,1,4,1,1,1,1,1,True,sub-STSWD1247,85422,8,85422.0,sub-STSWD1247
7299,1.0,1.0439,4,4,2,1,1,1,1,True,sub-STSWD1247,87854,8,87854.0,sub-STSWD1247
7300,0.0,0.80012,4,4,1,1,1,1,1,True,sub-STSWD1247,90286,8,90286.0,sub-STSWD1247
7301,1.0,0.97993,3,4,1,1,1,1,1,True,sub-STSWD1247,92718,8,92718.0,sub-STSWD1247
7302,0.0,0.34785,3,2,2,1,1,1,1,True,sub-STSWD1247,97198,8,97198.0,sub-STSWD1247
7303,1.0,0.33475,4,2,2,1,1,1,1,True,sub-STSWD1247,99630,8,99630.0,sub-STSWD1247
7304,1.0,0.40568,4,2,1,1,1,1,1,True,sub-STSWD1247,102062,8,102062.0,sub-STSWD1247
7305,1.0,0.63766,4,2,2,1,1,1,1,True,sub-STSWD1247,104493,8,104493.0,sub-STSWD1247
7306,1.0,0.38764,3,2,2,1,1,1,1,True,sub-STSWD1247,106925,8,106925.0,sub-STSWD1247
7307,0.0,0.58848,3,2,2,1,1,1,1,True,sub-STSWD1247,109358,8,109358.0,sub-STSWD1247
7308,0.0,0.63535,4,2,1,1,1,1,1,True,sub-STSWD1247,111789,8,111789.0,sub-STSWD1247
7309,1.0,0.42836,3,2,1,1,1,1,1,True,sub-STSWD1247,114221,8,114221.0,sub-STSWD1247
7310,1.0,0.63131,4,3,1,1,1,1,1,True,sub-STSWD1247,118701,8,118701.0,sub-STSWD1247
7311,1.0,0.61718,4,3,2,1,1,1,1,True,sub-STSWD1247,121133,8,121133.0,sub-STSWD1247
7312,1.0,1.1811,1,3,1,1,1,1,1,True,sub-STSWD1247,123565,8,123565.0,sub-STSWD1247
7313,1.0,0.59619,1,3,2,1,1,1,1,True,sub-STSWD1247,125997,8,125997.0,sub-STSWD1247
7314,1.0,0.7482,1,3,2,1,1,1,1,True,sub-STSWD1247,128429,8,128429.0,sub-STSWD1247
7315,1.0,1.0709,2,3,1,1,1,1,1,True,sub-STSWD1247,130861,8,130861.0,sub-STSWD1247
7316,1.0,0.64481,2,3,1,1,1,1,1,True,sub-STSWD1247,133293,8,133293.0,sub-STSWD1247
7317,1.0,0.59687,1,3,2,1,1,1,1,True,sub-STSWD1247,135725,8,135725.0,sub-STSWD1247
7318,1.0,0.39871,3,1,1,1,1,1,1,True,sub-STSWD1247,140205,8,140205.0,sub-STSWD1247
7319,1.0,0.40966,3,1,2,1,1,1,1,True,sub-STSWD1247,142637,8,142637.0,sub-STSWD1247
7320,0.0,0.31154,3,1,2,1,1,1,1,True,sub-STSWD1247,145069,8,145069.0,sub-STSWD1247
7321,1.0,0.32848,3,1,1,1,1,1,1,True,sub-STSWD1247,147501,8,147501.0,sub-STSWD1247
7322,1.0,0.29841,3,1,1,1,1,1,1,True,sub-STSWD1247,149933,8,149933.0,sub-STSWD1247
7323,1.0,0.36534,3,1,2,1,1,1,1,True,sub-STSWD1247,152365,8,152365.0,sub-STSWD1247
7324,1.0,0.32929,3,1,1,1,1,1,1,True,sub-STSWD1247,154797,8,154797.0,sub-STSWD1247
7325,1.0,0.31518,3,1,2,1,1,1,1,True,sub-STSWD1247,157229,8,157229.0,sub-STSWD1247
7326,1.0,0.49311,3,4,1,1,1,1,1,True,sub-STSWD1247,161709,8,161709.0,sub-STSWD1247
7327,1.0,1.154,3,4,2,1,1,1,1,True,sub-STSWD1247,164141,8,164141.0,sub-STSWD1247
7328,1.0,0.66491,3,4,2,1,1,1,1,True,sub-STSWD1247,166573,8,166573.0,sub-STSWD1247
7329,1.0,0.93889,1,4,1,1,1,1,1,True,sub-STSWD1247,169005,8,169005.0,sub-STSWD1247
7330,0.0,0.73583,2,4,2,1,1,1,1,True,sub-STSWD1247,171437,8,171437.0,sub-STSWD1247
7331,1.0,0.83577,2,4,1,1,1,1,1,True,sub-STSWD1247,173869,8,173869.0,sub-STSWD1247
7332,1.0,1.1456,4,4,2,1,1,1,1,True,sub-STSWD1247,178733,8,178733.0,sub-STSWD1247
7333,1.0,0.57252,1,2,1,1,1,1,1,True,sub-STSWD1247,183213,8,183213.0,sub-STSWD1247
7334,1.0,0.34745,1,2,1,1,1,1,1,True,sub-STSWD1247,185645,8,185645.0,sub-STSWD1247
7335,1.0,0.57139,1,2,2,1,1,1,1,True,sub-STSWD1247,188077,8,188077.0,sub-STSWD1247
7336,1.0,0.58132,2,2,2,1,1,1,1,True,sub-STSWD1247,190508,8,190508.0,sub-STSWD1247
7337,1.0,0.31027,1,2,2,1,1,1,1,True,sub-STSWD1247,192941,8,192941.0,sub-STSWD1247
7338,1.0,0.32612,2,2,1,1,1,1,1,True,sub-STSWD1247,195373,8,195373.0,sub-STSWD1247
7339,1.0,0.32814,2,2,2,1,1,1,1,True,sub-STSWD1247,197804,8,197804.0,sub-STSWD1247
7340,1.0,0.61741,1,2,1,1,1,1,1,True,sub-STSWD1247,200236,8,200236.0,sub-STSWD1247
7341,1.0,0.27906,1,1,2,1,1,1,1,True,sub-STSWD1247,227099,8,227099.0,sub-STSWD1247
7342,1.0,0.31187,1,1,1,1,1,1,1,True,sub-STSWD1247,229531,8,229531.0,sub-STSWD1247
7343,1.0,0.33283,1,1,1,1,1,1,1,True,sub-STSWD1247,231963,8,231963.0,sub-STSWD1247
7344,1.0,0.28684,1,1,2,1,1,1,1,True,sub-STSWD1247,234395,8,234395.0,sub-STSWD1247
7345,1.0,0.28773,1,1,2,1,1,1,1,True,sub-STSWD1247,236827,8,236827.0,sub-STSWD1247
7346,1.0,0.3007,1,1,2,1,1,1,1,True,sub-STSWD1247,239259,8,239259.0,sub-STSWD1247
7347,1.0,0.49371,1,1,1,1,1,1,1,True,sub-STSWD1247,241691,8,241691.0,sub-STSWD1247
7348,1.0,0.59061,1,1,1,1,1,1,1,True,sub-STSWD1247,244123,8,244123.0,sub-STSWD1247
7349,1.0,0.74344,1,2,2,1,1,1,1,True,sub-STSWD1247,248603,8,248603.0,sub-STSWD1247
7350,1.0,0.72834,4,2,1,1,1,1,1,True,sub-STSWD1247,251035,8,251035.0,sub-STSWD1247
7351,1.0,0.30733,4,2,2,1,1,1,1,True,sub-STSWD1247,253466,8,253466.0,sub-STSWD1247
7352,1.0,0.6633,1,2,2,1,1,1,1,True,sub-STSWD1247,255899,8,255899.0,sub-STSWD1247
7353,1.0,0.32322,4,2,2,1,1,1,1,True,sub-STSWD1247,258330,8,258330.0,sub-STSWD1247
7354,0.0,0.56117,4,2,1,1,1,1,1,True,sub-STSWD1247,260762,8,260762.0,sub-STSWD1247
7355,1.0,0.52709,1,2,1,1,1,1,1,True,sub-STSWD1247,263194,8,263194.0,sub-STSWD1247
7356,1.0,1.327,1,2,1,1,1,1,1,True,sub-STSWD1247,265626,8,265626.0,sub-STSWD1247
7357,1.0,0.92788,2,4,1,1,1,1,1,True,sub-STSWD1247,270106,8,270106.0,sub-STSWD1247
7358,1.0,0.91185,2,4,1,1,1,1,1,True,sub-STSWD1247,272538,8,272538.0,sub-STSWD1247
7359,1.0,0.57166,2,4,1,1,1,1,1,True,sub-STSWD1247,274970,8,274970.0,sub-STSWD1247
7360,1.0,1.5377,1,4,1,1,1,1,1,True,sub-STSWD1247,277402,8,277402.0,sub-STSWD1247
7361,1.0,0.38761,1,4,2,1,1,1,1,True,sub-STSWD1247,279834,8,279834.0,sub-STSWD1247
7362,1.0,0.58756,3,4,1,1,1,1,1,True,sub-STSWD1247,282266,8,282266.0,sub-STSWD1247
7363,1.0,0.45061,3,4,1,1,1,1,1,True,sub-STSWD1247,284698,8,284698.0,sub-STSWD1247
7364,1.0,0.91247,4,4,2,1,1,1,1,True,sub-STSWD1247,287130,8,287130.0,sub-STSWD1247
7365,1.0,0.9513,1,3,1,1,1,1,1,True,sub-STSWD1247,291610,8,291610.0,sub-STSWD1247
7366,1.0,1.3032,1,3,1,1,1,1,1,True,sub-STSWD1247,294042,8,294042.0,sub-STSWD1247
7367,1.0,0.69421,4,3,2,1,1,1,1,True,sub-STSWD1247,296474,8,296474.0,sub-STSWD1247
7368,0.0,1.1251,4,3,1,1,1,1,1,True,sub-STSWD1247,298906,8,298906.0,sub-STSWD1247
7369,1.0,0.76108,4,3,2,1,1,1,1,True,sub-STSWD1247,301338,8,301338.0,sub-STSWD1247
7370,1.0,0.61715,3,3,1,1,1,1,1,True,sub-STSWD1247,303770,8,303770.0,sub-STSWD1247
7371,1.0,0.48483,4,3,2,1,1,1,1,True,sub-STSWD1247,306202,8,306202.0,sub-STSWD1247
7372,1.0,0.54482,4,3,2,1,1,1,1,True,sub-STSWD1247,308634,8,308634.0,sub-STSWD1247
7373,1.0,0.30476,1,2,1,1,1,1,1,True,sub-STSWD1247,313114,8,313114.0,sub-STSWD1247
7374,1.0,0.25762,3,2,1,1,1,1,1,True,sub-STSWD1247,315546,8,315546.0,sub-STSWD1247
7375,1.0,0.53059,3,2,1,1,1,1,1,True,sub-STSWD1247,317978,8,317978.0,sub-STSWD1247
7376,0.0,0.46049,3,2,2,1,1,1,1,True,sub-STSWD1247,320410,8,320410.0,sub-STSWD1247
7377,1.0,0.57643,1,2,2,1,1,1,1,True,sub-STSWD1247,322842,8,322842.0,sub-STSWD1247
7378,1.0,0.8854,1,2,2,1,1,1,1,True,sub-STSWD1247,325274,8,325274.0,sub-STSWD1247
7379,1.0,0.82334,3,2,2,1,1,1,1,True,sub-STSWD1247,327706,8,327706.0,sub-STSWD1247
7380,1.0,0.29628,1,2,1,1,1,1,1,True,sub-STSWD1247,330138,8,330138.0,sub-STSWD1247
7381,1.0,0.52116,2,3,1,1,1,1,1,True,sub-STSWD1247,334618,8,334618.0,sub-STSWD1247
7382,0.0,0.66909,4,3,1,1,1,1,1,True,sub-STSWD1247,337050,8,337050.0,sub-STSWD1247
7383,1.0,0.80996,3,3,2,1,1,1,1,True,sub-STSWD1247,341914,8,341914.0,sub-STSWD1247
7384,1.0,0.4299,3,3,2,1,1,1,1,True,sub-STSWD1247,344346,8,344346.0,sub-STSWD1247
7385,1.0,1.0828,4,3,2,1,1,1,1,True,sub-STSWD1247,346778,8,346778.0,sub-STSWD1247
7386,1.0,0.84172,2,3,2,1,1,1,1,True,sub-STSWD1247,349210,8,349210.0,sub-STSWD1247
7387,1.0,0.48867,2,3,2,1,1,1,1,True,sub-STSWD1247,351642,8,351642.0,sub-STSWD1247
7388,1.0,0.26755,2,1,1,1,1,1,1,True,sub-STSWD1247,356121,8,356121.0,sub-STSWD1247
7389,1.0,0.31253,2,1,2,1,1,1,1,True,sub-STSWD1247,358554,8,358554.0,sub-STSWD1247
7390,1.0,0.34858,2,1,2,1,1,1,1,True,sub-STSWD1247,360985,8,360985.0,sub-STSWD1247
7391,1.0,0.30335,2,1,2,1,1,1,1,True,sub-STSWD1247,363417,8,363417.0,sub-STSWD1247
7392,1.0,0.2947,2,1,1,1,1,1,1,True,sub-STSWD1247,365854,8,365854.0,sub-STSWD1247
7393,1.0,0.33861,2,1,2,1,1,1,1,True,sub-STSWD1247,368286,8,368286.0,sub-STSWD1247
7394,1.0,0.32453,2,1,1,1,1,1,1,True,sub-STSWD1247,370718,8,370718.0,sub-STSWD1247
7395,1.0,0.30547,2,1,1,1,1,1,1,True,sub-STSWD1247,373150,8,373150.0,sub-STSWD1247
7396,1.0,1.2104,2,4,1,1,1,1,1,True,sub-STSWD1247,377629,8,377629.0,sub-STSWD1247
7397,1.0,0.83425,4,4,2,1,1,1,1,True,sub-STSWD1247,382493,8,382493.0,sub-STSWD1247
7398,1.0,0.5602,4,4,2,1,1,1,1,True,sub-STSWD1247,384925,8,384925.0,sub-STSWD1247
7399,1.0,1.0152,1,4,2,1,1,1,1,True,sub-STSWD1247,387357,8,387357.0,sub-STSWD1247
7400,0.0,0.77403,4,4,1,1,1,1,1,True,sub-STSWD1247,389789,8,389789.0,sub-STSWD1247
7401,1.0,0.702,3,4,2,1,1,1,1,True,sub-STSWD1247,392221,8,392221.0,sub-STSWD1247
7402,1.0,1.2129,3,4,1,1,1,1,1,True,sub-STSWD1247,394653,8,394653.0,sub-STSWD1247
7403,1.0,0.47584,3,3,2,1,1,1,1,True,sub-STSWD1247,423103,8,423103.0,sub-STSWD1247
7404,1.0,0.5967,2,3,2,1,1,1,1,True,sub-STSWD1247,425535,8,425535.0,sub-STSWD1247
7405,1.0,0.52564,2,3,2,1,1,1,1,True,sub-STSWD1247,427967,8,427967.0,sub-STSWD1247
7406,1.0,1.4616,2,3,1,1,1,1,1,True,sub-STSWD1247,430399,8,430399.0,sub-STSWD1247
7407,1.0,0.52653,2,3,2,1,1,1,1,True,sub-STSWD1247,432831,8,432831.0,sub-STSWD1247
7408,1.0,0.7966,3,3,2,1,1,1,1,True,sub-STSWD1247,435263,8,435263.0,sub-STSWD1247
7409,1.0,1.1793,2,3,1,1,1,1,1,True,sub-STSWD1247,440127,8,440127.0,sub-STSWD1247
7410,1.0,0.99323,1,4,1,1,1,1,1,True,sub-STSWD1247,444607,8,444607.0,sub-STSWD1247
7411,0.0,0.8211,4,4,1,1,1,1,1,True,sub-STSWD1247,447039,8,447039.0,sub-STSWD1247
7412,1.0,1.1931,4,4,1,1,1,1,1,True,sub-STSWD1247,449471,8,449471.0,sub-STSWD1247
7413,1.0,0.60603,4,4,1,1,1,1,1,True,sub-STSWD1247,451903,8,451903.0,sub-STSWD1247
7414,1.0,0.70792,3,4,1,1,1,1,1,True,sub-STSWD1247,454335,8,454335.0,sub-STSWD1247
7415,1.0,0.56792,2,4,1,1,1,1,1,True,sub-STSWD1247,456767,8,456767.0,sub-STSWD1247
7416,1.0,1.0448,1,4,2,1,1,1,1,True,sub-STSWD1247,459199,8,459199.0,sub-STSWD1247
7417,1.0,0.52179,2,4,1,1,1,1,1,True,sub-STSWD1247,461630,8,461630.0,sub-STSWD1247
7418,1.0,0.29863,1,1,2,1,1,1,1,True,sub-STSWD1247,466110,8,466110.0,sub-STSWD1247
7419,1.0,0.35564,1,1,1,1,1,1,1,True,sub-STSWD1247,468542,8,468542.0,sub-STSWD1247
7420,1.0,0.27755,1,1,1,1,1,1,1,True,sub-STSWD1247,470974,8,470974.0,sub-STSWD1247
7421,1.0,0.29948,1,1,2,1,1,1,1,True,sub-STSWD1247,473406,8,473406.0,sub-STSWD1247
7422,1.0,0.32641,1,1,2,1,1,1,1,True,sub-STSWD1247,475839,8,475839.0,sub-STSWD1247
7423,1.0,0.3023,1,1,2,1,1,1,1,True,sub-STSWD1247,478270,8,478270.0,sub-STSWD1247
7424,1.0,0.29924,1,1,1,1,1,1,1,True,sub-STSWD1247,480702,8,480702.0,sub-STSWD1247
7425,1.0,0.30222,1,1,1,1,1,1,1,True,sub-STSWD1247,483134,8,483134.0,sub-STSWD1247
7426,1.0,0.3061,2,2,2,1,1,1,1,True,sub-STSWD1247,487615,8,487615.0,sub-STSWD1247
7427,1.0,0.55806,3,2,1,1,1,1,1,True,sub-STSWD1247,490046,8,490046.0,sub-STSWD1247
7428,1.0,0.45221,2,2,1,1,1,1,1,True,sub-STSWD1247,492478,8,492478.0,sub-STSWD1247
7429,1.0,0.30191,2,2,1,1,1,1,1,True,sub-STSWD1247,494910,8,494910.0,sub-STSWD1247
7430,1.0,0.45687,3,2,2,1,1,1,1,True,sub-STSWD1247,497342,8,497342.0,sub-STSWD1247
7431,1.0,0.29575,3,2,1,1,1,1,1,True,sub-STSWD1247,499774,8,499774.0,sub-STSWD1247
7432,1.0,0.31872,3,2,2,1,1,1,1,True,sub-STSWD1247,502206,8,502206.0,sub-STSWD1247
7433,1.0,0.36288,2,2,1,1,1,1,1,True,sub-STSWD1247,504638,8,504638.0,sub-STSWD1247
7434,0.0,0.73348,4,4,1,1,1,1,1,True,sub-STSWD1247,509118,8,509118.0,sub-STSWD1247
7435,1.0,1.2065,2,4,2,1,1,1,1,True,sub-STSWD1247,511550,8,511550.0,sub-STSWD1247
7436,0.0,0.51143,2,4,2,1,1,1,1,True,sub-STSWD1247,513982,8,513982.0,sub-STSWD1247
7437,1.0,0.64238,1,4,2,1,1,1,1,True,sub-STSWD1247,516414,8,516414.0,sub-STSWD1247
7438,1.0,1.4023,1,4,2,1,1,1,1,True,sub-STSWD1247,518846,8,518846.0,sub-STSWD1247
7439,1.0,0.58925,3,4,1,1,1,1,1,True,sub-STSWD1247,521278,8,521278.0,sub-STSWD1247
7440,1.0,1.1901,3,4,2,1,1,1,1,True,sub-STSWD1247,523710,8,523710.0,sub-STSWD1247
7441,0.0,0.301,4,1,1,1,1,1,1,True,sub-STSWD1247,530622,8,530622.0,sub-STSWD1247
7442,1.0,0.29086,4,1,2,1,1,1,1,True,sub-STSWD1247,533054,8,533054.0,sub-STSWD1247
7443,1.0,0.25279,4,1,1,1,1,1,1,True,sub-STSWD1247,535486,8,535486.0,sub-STSWD1247
7444,0.0,0.29167,4,1,1,1,1,1,1,True,sub-STSWD1247,537918,8,537918.0,sub-STSWD1247
7445,1.0,0.34978,4,1,2,1,1,1,1,True,sub-STSWD1247,540350,8,540350.0,sub-STSWD1247
7446,1.0,0.26168,4,1,1,1,1,1,1,True,sub-STSWD1247,542782,8,542782.0,sub-STSWD1247
7447,1.0,0.37044,4,1,2,1,1,1,1,True,sub-STSWD1247,545214,8,545214.0,sub-STSWD1247
7448,1.0,0.36047,4,1,2,1,1,1,1,True,sub-STSWD1247,547646,8,547646.0,sub-STSWD1247
7449,1.0,0.6663,2,2,2,1,1,1,1,True,sub-STSWD1247,552126,8,552126.0,sub-STSWD1247
7450,1.0,0.60328,4,2,2,1,1,1,1,True,sub-STSWD1247,554558,8,554558.0,sub-STSWD1247
7451,1.0,1.1083,4,2,1,1,1,1,1,True,sub-STSWD1247,556990,8,556990.0,sub-STSWD1247
7452,1.0,0.50119,2,2,1,1,1,1,1,True,sub-STSWD1247,559422,8,559422.0,sub-STSWD1247
7453,1.0,0.36513,2,2,1,1,1,1,1,True,sub-STSWD1247,561854,8,561854.0,sub-STSWD1247
7454,1.0,0.46202,4,2,1,1,1,1,1,True,sub-STSWD1247,564286,8,564286.0,sub-STSWD1247
7455,1.0,0.43887,4,2,2,1,1,1,1,True,sub-STSWD1247,566718,8,566718.0,sub-STSWD1247
7456,1.0,0.34289,2,2,2,1,1,1,1,True,sub-STSWD1247,569150,8,569150.0,sub-STSWD1247
7457,1.0,0.34279,1,3,1,1,1,1,1,True,sub-STSWD1247,573630,8,573630.0,sub-STSWD1247
7458,1.0,0.7229,1,3,1,1,1,1,1,True,sub-STSWD1247,576062,8,576062.0,sub-STSWD1247
7459,1.0,0.26464,1,3,2,1,1,1,1,True,sub-STSWD1247,578494,8,578494.0,sub-STSWD1247
7460,1.0,0.56362,4,3,1,1,1,1,1,True,sub-STSWD1247,580926,8,580926.0,sub-STSWD1247
7461,1.0,0.45058,2,3,1,1,1,1,1,True,sub-STSWD1247,583358,8,583358.0,sub-STSWD1247
7462,1.0,0.41345,4,3,1,1,1,1,1,True,sub-STSWD1247,585790,8,585790.0,sub-STSWD1247
7463,1.0,0.71738,2,3,1,1,1,1,1,True,sub-STSWD1247,588222,8,588222.0,sub-STSWD1247
7464,1.0,0.4624,1,3,1,1,1,1,1,True,sub-STSWD1247,590654,8,590654.0,sub-STSWD1247
7465,1.0,0.25852,1,2,2,1,1,1,1,True,sub-STSWD1247,621437,8,621437.0,sub-STSWD1247
7466,1.0,0.5556,2,2,2,1,1,1,1,True,sub-STSWD1247,623869,8,623869.0,sub-STSWD1247
7467,1.0,0.9684,1,2,1,1,1,1,1,True,sub-STSWD1247,626301,8,626301.0,sub-STSWD1247
7468,1.0,0.3394,2,2,2,1,1,1,1,True,sub-STSWD1247,628733,8,628733.0,sub-STSWD1247
7469,1.0,0.27225,2,2,1,1,1,1,1,True,sub-STSWD1247,631165,8,631165.0,sub-STSWD1247
7470,1.0,0.33218,2,2,1,1,1,1,1,True,sub-STSWD1247,633597,8,633597.0,sub-STSWD1247
7471,1.0,0.32518,2,2,2,1,1,1,1,True,sub-STSWD1247,636029,8,636029.0,sub-STSWD1247
7472,1.0,0.36213,1,2,2,1,1,1,1,True,sub-STSWD1247,638461,8,638461.0,sub-STSWD1247
7473,1.0,0.5869,4,4,2,1,1,1,1,True,sub-STSWD1247,642941,8,642941.0,sub-STSWD1247
7474,1.0,0.63691,4,4,2,1,1,1,1,True,sub-STSWD1247,645373,8,645373.0,sub-STSWD1247
7475,1.0,0.94787,1,4,1,1,1,1,1,True,sub-STSWD1247,647805,8,647805.0,sub-STSWD1247
7476,1.0,0.67472,1,4,1,1,1,1,1,True,sub-STSWD1247,650237,8,650237.0,sub-STSWD1247
7477,1.0,0.34572,2,4,2,1,1,1,1,True,sub-STSWD1247,652669,8,652669.0,sub-STSWD1247
7478,1.0,0.72669,2,4,2,1,1,1,1,True,sub-STSWD1247,655101,8,655101.0,sub-STSWD1247
7479,1.0,0.88856,2,4,1,1,1,1,1,True,sub-STSWD1247,657533,8,657533.0,sub-STSWD1247
7480,1.0,0.56252,3,4,2,1,1,1,1,True,sub-STSWD1247,659965,8,659965.0,sub-STSWD1247
7481,1.0,0.29141,1,3,2,1,1,1,1,True,sub-STSWD1247,664445,8,664445.0,sub-STSWD1247
7482,1.0,0.76425,1,3,1,1,1,1,1,True,sub-STSWD1247,666877,8,666877.0,sub-STSWD1247
7483,1.0,0.42033,3,3,1,1,1,1,1,True,sub-STSWD1247,669309,8,669309.0,sub-STSWD1247
7484,1.0,1.0682,2,3,2,1,1,1,1,True,sub-STSWD1247,671741,8,671741.0,sub-STSWD1247
7485,1.0,0.3801,2,3,2,1,1,1,1,True,sub-STSWD1247,674173,8,674173.0,sub-STSWD1247
7486,1.0,0.26908,2,3,2,1,1,1,1,True,sub-STSWD1247,676605,8,676605.0,sub-STSWD1247
7487,1.0,0.32498,3,3,1,1,1,1,1,True,sub-STSWD1247,679037,8,679037.0,sub-STSWD1247
7488,1.0,0.44788,1,3,1,1,1,1,1,True,sub-STSWD1247,681469,8,681469.0,sub-STSWD1247
7489,1.0,0.2638,2,1,1,1,1,1,1,True,sub-STSWD1247,685948,8,685948.0,sub-STSWD1247
7490,1.0,0.25777,2,1,2,1,1,1,1,True,sub-STSWD1247,688381,8,688381.0,sub-STSWD1247
7491,1.0,0.2607,2,1,1,1,1,1,1,True,sub-STSWD1247,690812,8,690812.0,sub-STSWD1247
7492,1.0,0.2936,2,1,2,1,1,1,1,True,sub-STSWD1247,693245,8,693245.0,sub-STSWD1247
7493,1.0,0.27849,2,1,1,1,1,1,1,True,sub-STSWD1247,695677,8,695677.0,sub-STSWD1247
7494,1.0,0.25043,2,1,1,1,1,1,1,True,sub-STSWD1247,698109,8,698109.0,sub-STSWD1247
7495,1.0,0.26846,2,1,2,1,1,1,1,True,sub-STSWD1247,700540,8,700540.0,sub-STSWD1247
7496,1.0,0.41922,1,4,2,1,1,1,1,True,sub-STSWD1247,707453,8,707453.0,sub-STSWD1247
