time_ms,latent,correlation_with_log_rt,model_version
-659.9348754882812,z3,-0.1364959949073709,no_prior
-656.0260620117188,z3,-0.1425538467968865,no_prior
-652.1172485351562,z3,-0.1489874131966735,no_prior
-648.20849609375,z3,-0.1545523841147231,no_prior
-644.2996826171875,z3,-0.157933129566557,no_prior
-640.390869140625,z3,-0.1587757146967239,no_prior
-636.4820556640625,z3,-0.1577083272092524,no_prior
-632.5733032226562,z3,-0.1557824717301839,no_prior
-628.6644897460938,z3,-0.153855089375634,no_prior
-624.7556762695312,z3,-0.1524419851137582,no_prior
-620.846923828125,z3,-0.1517095737630074,no_prior
-616.9381103515625,z3,-0.151403065431657,no_prior
-613.029296875,z3,-0.1509782418633525,no_prior
-609.1205444335938,z3,-0.1499993059087586,no_prior
-605.2117309570312,z3,-0.148285448135309,no_prior
-601.3029174804688,z3,-0.1461208343508012,no_prior
-597.3941650390625,z3,-0.144250848249843,no_prior
-593.4853515625,z3,-0.1434009784482961,no_prior
-589.5765380859375,z3,-0.1439871315356359,no_prior
-585.667724609375,z3,-0.1462617405234867,no_prior
-581.7589721679688,z3,-0.1501338910517896,no_prior
-577.8501586914062,z3,-0.1548746616746537,no_prior
-573.9413452148438,z3,-0.1596707617227438,no_prior
-570.0325927734375,z3,-0.1638945461432984,no_prior
-566.123779296875,z3,-0.1672060738150672,no_prior
-562.2149658203125,z3,-0.1695055603122597,no_prior
-558.3062133789062,z3,-0.1708095054153828,no_prior
-554.3973999023438,z3,-0.1710914799223483,no_prior
-550.4885864257812,z3,-0.1702157324344248,no_prior
-546.579833984375,z3,-0.1682388351260539,no_prior
-542.6710205078125,z3,-0.1654711660844027,no_prior
-538.76220703125,z3,-0.1622164917661187,no_prior
-534.8533935546875,z3,-0.1588878927877147,no_prior
-530.9446411132812,z3,-0.1560525580281997,no_prior
-527.0358276367188,z3,-0.1540503201945746,no_prior
-523.1270141601562,z3,-0.152773467779832,no_prior
-519.21826171875,z3,-0.1515883512414865,no_prior
-515.3094482421875,z3,-0.1499735367829623,no_prior
-511.4006652832031,z3,-0.1478540882784058,no_prior
-507.4918518066406,z3,-0.1455529653817238,no_prior
-503.58306884765625,z3,-0.1434051732330056,no_prior
-499.67425537109375,z3,-0.1414158060637223,no_prior
-495.7654724121094,z3,-0.139600976524174,no_prior
-491.856689453125,z3,-0.1381984804535636,no_prior
-487.9478759765625,z3,-0.1373561952463604,no_prior
-484.0390930175781,z3,-0.1369129389765775,no_prior
-480.1302795410156,z3,-0.1366334429528964,no_prior
-476.2214965820313,z3,-0.1363240702814909,no_prior
-472.3127136230469,z3,-0.1358725232256317,no_prior
-468.4039001464844,z3,-0.1351318635357897,no_prior
-464.4951171875,z3,-0.1339662127302489,no_prior
-460.5863342285156,z3,-0.1323911448865104,no_prior
-456.6775207519531,z3,-0.1305494336872908,no_prior
-452.7687377929687,z3,-0.1285735516627573,no_prior
-448.85992431640625,z3,-0.1265216665703271,no_prior
-444.9511413574219,z3,-0.1243152260735886,no_prior
-441.0423583984375,z3,-0.1217157075234556,no_prior
-437.133544921875,z3,-0.1183324175450559,no_prior
-433.2247619628906,z3,-0.1137637669734506,no_prior
-429.3159484863281,z3,-0.1078885427276243,no_prior
-425.40716552734375,z3,-0.1010606835761802,no_prior
-421.4983825683594,z3,-0.0941372500210267,no_prior
-417.5895690917969,z3,-0.0884059129051298,no_prior
-413.6807861328125,z3,-0.0850075714159531,no_prior
-409.77197265625,z3,-0.0843622914777551,no_prior
-405.8631896972656,z3,-0.0859398088967744,no_prior
-401.9544067382813,z3,-0.0883266472832598,no_prior
-398.0455932617187,z3,-0.0899407183371287,no_prior
-394.1368103027344,z3,-0.0897466497574509,no_prior
-390.22802734375,z3,-0.0872802864918315,no_prior
-386.3192138671875,z3,-0.0825923832668125,no_prior
-382.4104309082031,z3,-0.0762054569947744,no_prior
-378.5016174316406,z3,-0.0687499434995013,no_prior
-374.59283447265625,z3,-0.0608124728467767,no_prior
-370.6840515136719,z3,-0.0529681049220789,no_prior
-366.7752380371094,z3,-0.0455620112097106,no_prior
-362.866455078125,z3,-0.0385429610781551,no_prior
-358.9576416015625,z3,-0.0317624686328428,no_prior
-355.0488586425781,z3,-0.0251538207471032,no_prior
-351.14007568359375,z3,-0.0187593293567648,no_prior
-347.23126220703125,z3,-0.0128047036903154,no_prior
-343.3224792480469,z3,-0.0077128835803068,no_prior
-339.4136657714844,z3,-0.0039763072344093,no_prior
-335.5048828125,z3,-0.0020263240760643,no_prior
-331.5960998535156,z3,-0.0018814957919334,no_prior
-327.6872863769531,z3,-0.0030624154690375,no_prior
-323.77850341796875,z3,-0.0047930704035189,no_prior
-319.8697204589844,z3,-0.006227781663028,no_prior
-315.9609069824219,z3,-0.0066777251289598,no_prior
-312.0521240234375,z3,-0.0056077937926768,no_prior
-308.143310546875,z3,-0.0027758624366085,no_prior
-304.2345275878906,z3,0.0016387588687129,no_prior
-300.32574462890625,z3,0.007130385722275,no_prior
-296.41693115234375,z3,0.0133473254707666,no_prior
-292.5081481933594,z3,0.0202268478735115,no_prior
-288.5993347167969,z3,0.0277884212792902,no_prior
-284.6905517578125,z3,0.0359275046737893,no_prior
-280.7817687988281,z3,0.0442683598935144,no_prior
-276.8729553222656,z3,0.0519869879991639,no_prior
-272.96417236328125,z3,0.0580712423235285,no_prior
-269.0553894042969,z3,0.0619446174004598,no_prior
-265.1465759277344,z3,0.0636310500692117,no_prior
-261.23779296875,z3,0.063731567973871,no_prior
-257.3289794921875,z3,0.0629763994963221,no_prior
-253.42019653320312,z3,0.0619701365985454,no_prior
-249.5113983154297,z3,0.0611595005597798,no_prior
-245.60260009765625,z3,0.0606980025570305,no_prior
-241.69381713867188,z3,0.0603452987001504,no_prior
-237.78501892089844,z3,0.0597719627441285,no_prior
-233.876220703125,z3,0.0587926304781343,no_prior
-229.96742248535156,z3,0.0576059847494304,no_prior
-226.0586395263672,z3,0.0566899545724707,no_prior
-222.14984130859375,z3,0.0563981967181788,no_prior
-218.2410430908203,z3,0.0566754272801963,no_prior
-214.33224487304688,z3,0.0572452921552803,no_prior
-210.42344665527344,z3,0.0578506754539284,no_prior
-206.51466369628903,z3,0.0581535350275128,no_prior
-202.6058654785156,z3,0.0579575189290427,no_prior
-198.6970672607422,z3,0.0575277001461041,no_prior
-194.78826904296875,z3,0.0574593905537683,no_prior
-190.8794860839844,z3,0.0582779320033613,no_prior
-186.97068786621097,z3,0.0601807350048942,no_prior
-183.0618896484375,z3,0.0628830348738094,no_prior
-179.15309143066406,z3,0.0656890381118927,no_prior
-175.24429321289062,z3,0.0678824970603092,no_prior
-171.33551025390625,z3,0.0691693871442062,no_prior
-167.4267120361328,z3,0.0698242102830264,no_prior
-163.51791381835938,z3,0.0705221597910543,no_prior
-159.60911560058594,z3,0.0717582908227432,no_prior
-155.70033264160156,z3,0.0734989165646985,no_prior
-151.79153442382812,z3,0.0753125895954902,no_prior
-147.8827362060547,z3,0.0765738007619392,no_prior
-143.97393798828125,z3,0.0767072538355419,no_prior
-140.0651397705078,z3,0.075491778875373,no_prior
-136.15635681152344,z3,0.0732675434571872,no_prior
-132.24755859375,z3,0.0709077807834426,no_prior
-128.33876037597656,z3,0.0694496196936134,no_prior
-124.42996978759766,z3,0.0696624593424517,no_prior
-120.52117156982422,z3,0.0717428987416711,no_prior
-116.61238098144533,z3,0.0751955818185961,no_prior
-112.70358276367188,z3,0.0790089421418479,no_prior
-108.79478454589844,z3,0.0822184486802855,no_prior
-104.88599395751952,z3,0.0844876940634301,no_prior
-100.9771957397461,z3,0.0858909039415226,no_prior
-97.0684051513672,z3,0.0867209713957364,no_prior
-93.15960693359376,z3,0.0873493961983828,no_prior
-89.25081634521484,z3,0.0879568126135285,no_prior
-85.3420181274414,z3,0.0886403134767039,no_prior
-81.4332275390625,z3,0.0894792770145243,no_prior
-77.52442932128906,z3,0.0905582814945298,no_prior
-73.61563873291016,z3,0.0918843077700739,no_prior
-69.70684051513672,z3,0.0932147503391214,no_prior
-65.79804229736328,z3,0.0943159870021596,no_prior
-61.889251708984375,z3,0.095085733341898,no_prior
-57.9804573059082,z3,0.0954909191446787,no_prior
-54.07166290283203,z3,0.0957666055463493,no_prior
-50.162864685058594,z3,0.0962255256252392,no_prior
-46.25407028198242,z3,0.0967959031045192,no_prior
-42.34527587890625,z3,0.0972031960560746,no_prior
-38.43648147583008,z3,0.097362194150496,no_prior
-34.527687072753906,z3,0.0973568412678769,no_prior
-30.618892669677734,z3,0.097645980987823,no_prior
-26.71009826660156,z3,0.0987928877761545,no_prior
-22.80130386352539,z3,0.1011261171386996,no_prior
-18.892507553100582,z3,0.1045934603755681,no_prior
-14.983713150024414,z3,0.1086719631006444,no_prior
-11.074918746948242,z3,0.1124439978756793,no_prior
-7.166123867034912,z3,0.1149655261302131,no_prior
-3.257328987121582,z3,0.1157720453382666,no_prior
0.6514657735824585,z3,0.1151804394701318,no_prior
4.560260772705078,z3,0.1141343578282127,no_prior
8.46905517578125,z3,0.1135808878021949,no_prior
12.377850532531738,z3,0.1140741373650293,no_prior
16.286645889282227,z3,0.115697235771494,no_prior
20.1954402923584,z3,0.1179798669558085,no_prior
24.10423469543457,z3,0.1199940695891102,no_prior
28.013029098510746,z3,0.1207681512567184,no_prior
31.92182350158691,z3,0.1197577982962473,no_prior
35.83061981201172,z3,0.1169640676744454,no_prior
39.73941421508789,z3,0.1131990742140119,no_prior
43.64820861816406,z3,0.1096971366799484,no_prior
47.557003021240234,z3,0.1074877131359101,no_prior
51.465797424316406,z3,0.106908906031133,no_prior
55.37459182739258,z3,0.1073237126413957,no_prior
59.28338623046875,z3,0.1076367596995022,no_prior
63.19218063354492,z3,0.106947584430259,no_prior
67.1009750366211,z3,0.1049907802939516,no_prior
71.00977325439453,z3,0.1020725912095601,no_prior
74.91856384277344,z3,0.0987067908111344,no_prior
78.82736206054688,z3,0.0953062124631556,no_prior
82.73615264892578,z3,0.0920058227607405,no_prior
86.64495086669922,z3,0.0888438157257999,no_prior
90.55374908447266,z3,0.0859104166347055,no_prior
94.46253967285156,z3,0.0832872143593003,no_prior
98.371337890625,z3,0.0812076978289799,no_prior
102.2801284790039,z3,0.0801254394172567,no_prior
106.18892669677734,z3,0.0804781287523398,no_prior
110.09771728515624,z3,0.0822221213233012,no_prior
114.00651550292967,z3,0.0846852730135298,no_prior
117.9153060913086,z3,0.0869058464529187,no_prior
121.82410430908205,z3,0.0881330708324349,no_prior
125.73290252685548,z3,0.0881315278546668,no_prior
129.64169311523438,z3,0.087027454037095,no_prior
133.5504913330078,z3,0.0852414181445678,no_prior
137.45928955078125,z3,0.0835256466189038,no_prior
141.36807250976562,z3,0.0825924681096699,no_prior
145.27687072753906,z3,0.0826351009235635,no_prior
149.1856689453125,z3,0.083121463952446,no_prior
153.09446716308594,z3,0.0831812674363061,no_prior
157.0032501220703,z3,0.0821619822764028,no_prior
160.91204833984375,z3,0.0798317173373084,no_prior
164.8208465576172,z3,0.0763971182382542,no_prior
168.72964477539062,z3,0.0724890690408005,no_prior
172.63844299316406,z3,0.0689685737645807,no_prior
176.54722595214844,z3,0.066509744645146,no_prior
180.45602416992188,z3,0.0651458638710892,no_prior
184.3648223876953,z3,0.064143811671395,no_prior
188.27362060546875,z3,0.0625630635581563,no_prior
192.18240356445312,z3,0.0598996006789211,no_prior
196.09120178222656,z3,0.0561906958145643,no_prior
200.0,z3,0.0521039306319028,no_prior
-1000.0,z4,-0.0069132417005898,no_prior
-996.0911865234376,z4,-0.011944791106831,no_prior
-992.1824340820312,z4,-0.0168433381453519,no_prior
-988.2736206054688,z4,-0.0212493899527885,no_prior
-984.3648071289062,z4,-0.0254624797898483,no_prior
-980.4560546875,z4,-0.0293380201433679,no_prior
-976.5472412109376,z4,-0.0324763725928843,no_prior
-972.638427734375,z4,-0.034838450611891,no_prior
-968.7296142578124,z4,-0.0367963646040238,no_prior
-964.8208618164062,z4,-0.0381315293390867,no_prior
-960.9120483398438,z4,-0.0379775188335804,no_prior
-957.0032348632812,z4,-0.0357784377664623,no_prior
-953.094482421875,z4,-0.031859102910232,no_prior
-949.1856689453124,z4,-0.0269316526225932,no_prior
-945.27685546875,z4,-0.022029536992024,no_prior
-941.3681030273438,z4,-0.0187460306003458,no_prior
-937.4592895507812,z4,-0.0179913079716887,no_prior
-933.5504760742188,z4,-0.0193519750465766,no_prior
-929.6417236328124,z4,-0.0218770198096759,no_prior
-925.73291015625,z4,-0.0246084226044757,no_prior
-921.8240966796876,z4,-0.0270622224121147,no_prior
-917.915283203125,z4,-0.0293110930410651,no_prior
-914.0065307617188,z4,-0.0318105859203722,no_prior
-910.0977172851562,z4,-0.0344480013021785,no_prior
-906.1889038085938,z4,-0.0366369622796724,no_prior
-902.2801513671876,z4,-0.0378527799040548,no_prior
-898.371337890625,z4,-0.0377853559450599,no_prior
-894.4625244140625,z4,-0.0366794203765895,no_prior
-890.5537719726562,z4,-0.034925336908707,no_prior
-886.6449584960938,z4,-0.0326430687764917,no_prior
-882.7361450195312,z4,-0.0296122622163015,no_prior
-878.8273315429688,z4,-0.0259570612497274,no_prior
-874.9185791015625,z4,-0.0220316390213836,no_prior
-871.009765625,z4,-0.0178459421490052,no_prior
-867.1009521484375,z4,-0.0134526793004683,no_prior
-863.1921997070312,z4,-0.0091707020141698,no_prior
-859.2833862304688,z4,-0.0058258880030333,no_prior
-855.3745727539062,z4,-0.0040418220697957,no_prior
-851.4658203125,z4,-0.0041444529117075,no_prior
-847.5570068359375,z4,-0.0060167024562623,no_prior
-843.648193359375,z4,-0.0090694964775182,no_prior
-839.7394409179688,z4,-0.012471727544433,no_prior
-835.8306274414062,z4,-0.0159654572982546,no_prior
-831.9218139648438,z4,-0.0196283446078464,no_prior
-828.0130004882812,z4,-0.0228917724512063,no_prior
-824.104248046875,z4,-0.0250357624321763,no_prior
-820.1954345703125,z4,-0.0263655052273416,no_prior
-816.28662109375,z4,-0.0279403452856078,no_prior
-812.3778686523438,z4,-0.0301323920991536,no_prior
-808.4690551757812,z4,-0.0325197994421206,no_prior
-804.5602416992188,z4,-0.0346141318110343,no_prior
-800.6514892578125,z4,-0.0360440035548198,no_prior
-796.74267578125,z4,-0.0364077715073532,no_prior
-792.8338623046875,z4,-0.0355848083844785,no_prior
-788.9251098632812,z4,-0.0337724590105082,no_prior
-785.0162963867188,z4,-0.0311255134092968,no_prior
-781.1074829101562,z4,-0.0278764125898061,no_prior
-777.1986694335938,z4,-0.0242709373149334,no_prior
-773.2899169921875,z4,-0.0203577116385785,no_prior
-769.381103515625,z4,-0.0161356498569035,no_prior
-765.4722900390625,z4,-0.0121113971635299,no_prior
-761.5635375976562,z4,-0.0087704889335177,no_prior
-757.6547241210938,z4,-0.0067978314096237,no_prior
-753.7459106445312,z4,-0.0068375910479169,no_prior
-749.837158203125,z4,-0.008743402207028,no_prior
-745.9283447265625,z4,-0.0119961310707319,no_prior
-742.01953125,z4,-0.0156494131238656,no_prior
-738.1107788085938,z4,-0.0185455200041468,no_prior
-734.2019653320312,z4,-0.0203972768866744,no_prior
-730.2931518554688,z4,-0.0217494860794779,no_prior
-726.3843383789062,z4,-0.0232579862885191,no_prior
-722.4755859375,z4,-0.0252781516416843,no_prior
-718.5667724609375,z4,-0.0277200774845815,no_prior
-714.657958984375,z4,-0.0302697901658282,no_prior
-710.7492065429688,z4,-0.0325017532484777,no_prior
-706.8403930664062,z4,-0.0340398347567314,no_prior
-702.9315795898438,z4,-0.0348659318132208,no_prior
-699.0228271484375,z4,-0.0352126314067664,no_prior
-695.114013671875,z4,-0.0356570794448826,no_prior
-691.2052001953125,z4,-0.0365016297150289,no_prior
-687.29638671875,z4,-0.0376894404997383,no_prior
-683.3876342773438,z4,-0.0392159601435647,no_prior
-679.4788208007812,z4,-0.0408656770292839,no_prior
-675.5700073242188,z4,-0.0422973794922625,no_prior
-671.6612548828125,z4,-0.0431655222653938,no_prior
-667.75244140625,z4,-0.0436182404843437,no_prior
-663.8436279296875,z4,-0.0443270478200747,no_prior
-659.9348754882812,z4,-0.0457342134337047,no_prior
-656.0260620117188,z4,-0.0480324261438448,no_prior
-652.1172485351562,z4,-0.0511980652406982,no_prior
-648.20849609375,z4,-0.0548725728317282,no_prior
-644.2996826171875,z4,-0.0582792915707228,no_prior
-640.390869140625,z4,-0.0606550240144011,no_prior
-636.4820556640625,z4,-0.0613595407450695,no_prior
-632.5733032226562,z4,-0.0605598854091909,no_prior
-628.6644897460938,z4,-0.0591258959408224,no_prior
-624.7556762695312,z4,-0.0578328275973592,no_prior
-620.846923828125,z4,-0.0571510688546085,no_prior
-616.9381103515625,z4,-0.0571433214370534,no_prior
-613.029296875,z4,-0.0576353294663802,no_prior
-609.1205444335938,z4,-0.0582889083932061,no_prior
-605.2117309570312,z4,-0.0587921128855776,no_prior
-601.3029174804688,z4,-0.0591228283764763,no_prior
-597.3941650390625,z4,-0.0598643506808356,no_prior
-593.4853515625,z4,-0.0614085048433758,no_prior
-589.5765380859375,z4,-0.0637438808354747,no_prior
-585.667724609375,z4,-0.066531334962391,no_prior
-581.7589721679688,z4,-0.06959632415865,no_prior
-577.8501586914062,z4,-0.0726926634880205,no_prior
-573.9413452148438,z4,-0.0756374326291431,no_prior
-570.0325927734375,z4,-0.0784353072358096,no_prior
-566.123779296875,z4,-0.0812809657177542,no_prior
-562.2149658203125,z4,-0.0841385680121058,no_prior
-558.3062133789062,z4,-0.0868735115418224,no_prior
-554.3973999023438,z4,-0.0894877405786451,no_prior
-550.4885864257812,z4,-0.0917722645456831,no_prior
-546.579833984375,z4,-0.0934317979352801,no_prior
-542.6710205078125,z4,-0.094453168950502,no_prior
-538.76220703125,z4,-0.0951069895786372,no_prior
-534.8533935546875,z4,-0.0957194260691155,no_prior
-530.9446411132812,z4,-0.0968905139405583,no_prior
-527.0358276367188,z4,-0.0990794804284573,no_prior
-523.1270141601562,z4,-0.1021287898562565,no_prior
-519.21826171875,z4,-0.1054449187181074,no_prior
-515.3094482421875,z4,-0.1083818111521402,no_prior
-511.4006652832031,z4,-0.110632151489449,no_prior
-507.4918518066406,z4,-0.1122346507575955,no_prior
-503.58306884765625,z4,-0.1134682962775956,no_prior
-499.67425537109375,z4,-0.1143085184759264,no_prior
-495.7654724121094,z4,-0.1144768958351731,no_prior
-491.856689453125,z4,-0.1139489963536167,no_prior
-487.9478759765625,z4,-0.1128725048224192,no_prior
-484.0390930175781,z4,-0.1112516873045188,no_prior
-480.1302795410156,z4,-0.109071622177525,no_prior
-476.2214965820313,z4,-0.1067639984188248,no_prior
-472.3127136230469,z4,-0.1050020927863953,no_prior
-468.4039001464844,z4,-0.1042078165650149,no_prior
-464.4951171875,z4,-0.104274257663261,no_prior
-460.5863342285156,z4,-0.1046999697952177,no_prior
-456.6775207519531,z4,-0.104906104661522,no_prior
-452.7687377929687,z4,-0.1046129325038208,no_prior
-448.85992431640625,z4,-0.1037783030394653,no_prior
-444.9511413574219,z4,-0.1028333567325864,no_prior
-441.0423583984375,z4,-0.1027697464834209,no_prior
-437.133544921875,z4,-0.1042686177456406,no_prior
-433.2247619628906,z4,-0.1069975745636728,no_prior
-429.3159484863281,z4,-0.1101018716596425,no_prior
-425.40716552734375,z4,-0.1126866170728934,no_prior
-421.4983825683594,z4,-0.1139549866400363,no_prior
-417.5895690917969,z4,-0.1134117329190109,no_prior
-413.6807861328125,z4,-0.1114522468801498,no_prior
-409.77197265625,z4,-0.1090127115566761,no_prior
-405.8631896972656,z4,-0.1069067134096948,no_prior
-401.9544067382813,z4,-0.1054386899447684,no_prior
-398.0455932617187,z4,-0.1049056142403409,no_prior
-394.1368103027344,z4,-0.105541932429007,no_prior
-390.22802734375,z4,-0.1069154448946048,no_prior
-386.3192138671875,z4,-0.1080459583620323,no_prior
-382.4104309082031,z4,-0.1078929511654185,no_prior
-378.5016174316406,z4,-0.1060360838919706,no_prior
-374.59283447265625,z4,-0.1025901158663257,no_prior
-370.6840515136719,z4,-0.0980990183187909,no_prior
-366.7752380371094,z4,-0.0932627532157958,no_prior
-362.866455078125,z4,-0.0887082038946534,no_prior
-358.9576416015625,z4,-0.0845586535103338,no_prior
-355.0488586425781,z4,-0.0807103840410147,no_prior
-351.14007568359375,z4,-0.0767296538968193,no_prior
-347.23126220703125,z4,-0.0720028615972683,no_prior
-343.3224792480469,z4,-0.0662973652664417,no_prior
-339.4136657714844,z4,-0.0601227917230833,no_prior
-335.5048828125,z4,-0.0543787339091695,no_prior
-331.5960998535156,z4,-0.0499565401031623,no_prior
-327.6872863769531,z4,-0.0476537753147516,no_prior
-323.77850341796875,z4,-0.0476430175643966,no_prior
-319.8697204589844,z4,-0.0493745980525744,no_prior
-315.9609069824219,z4,-0.0518437870781683,no_prior
-312.0521240234375,z4,-0.0539821564572194,no_prior
-308.143310546875,z4,-0.0551679308626729,no_prior
-304.2345275878906,z4,-0.0553132484021624,no_prior
-300.32574462890625,z4,-0.0546975295435102,no_prior
-296.41693115234375,z4,-0.0538864175895621,no_prior
-292.5081481933594,z4,-0.0531990117739955,no_prior
-288.5993347167969,z4,-0.0521989914048047,no_prior
-284.6905517578125,z4,-0.0501292882855254,no_prior
-280.7817687988281,z4,-0.0463970518803607,no_prior
-276.8729553222656,z4,-0.0411743845445762,no_prior
-272.96417236328125,z4,-0.0354097053632456,no_prior
-269.0553894042969,z4,-0.0301371391045316,no_prior
-265.1465759277344,z4,-0.0260523512406927,no_prior
-261.23779296875,z4,-0.0233075913054379,no_prior
-257.3289794921875,z4,-0.0220987377437433,no_prior
-253.42019653320312,z4,-0.022475805606318,no_prior
-249.5113983154297,z4,-0.023690213074153,no_prior
-245.60260009765625,z4,-0.0248561021785095,no_prior
-241.69381713867188,z4,-0.0253188004056242,no_prior
-237.78501892089844,z4,-0.0247916153907305,no_prior
-233.876220703125,z4,-0.0236260693352788,no_prior
-229.96742248535156,z4,-0.0225710014448183,no_prior
-226.0586395263672,z4,-0.0219695519403861,no_prior
-222.14984130859375,z4,-0.021667927027632,no_prior
-218.2410430908203,z4,-0.0211820656073508,no_prior
-214.33224487304688,z4,-0.0197409566187422,no_prior
-210.42344665527344,z4,-0.016848952497595,no_prior
-206.51466369628903,z4,-0.0127806037414839,no_prior
-202.6058654785156,z4,-0.008460856147794,no_prior
-198.6970672607422,z4,-0.0049171018113349,no_prior
-194.78826904296875,z4,-0.0026755120160061,no_prior
-190.8794860839844,z4,-0.0017246850126925,no_prior
-186.97068786621097,z4,-0.0014477999960816,no_prior
-183.0618896484375,z4,-0.0009369719022689,no_prior
-179.15309143066406,z4,0.0005211865162508,no_prior
-175.24429321289062,z4,0.0029408242539304,no_prior
-171.33551025390625,z4,0.0054295086378132,no_prior
-167.4267120361328,z4,0.0069423796470881,no_prior
-163.51791381835938,z4,0.0068189586294943,no_prior
-159.60911560058594,z4,0.0050955382272333,no_prior
-155.70033264160156,z4,0.002451985871461,no_prior
-151.79153442382812,z4,-0.0002975934413707,no_prior
-147.8827362060547,z4,-0.0025242248248232,no_prior
-143.97393798828125,z4,-0.0040883210142912,no_prior
-140.0651397705078,z4,-0.0052444285917253,no_prior
-136.15635681152344,z4,-0.0063917178411391,no_prior
-132.24755859375,z4,-0.0075860306413519,no_prior
-128.33876037597656,z4,-0.0080367753966706,no_prior
-124.42996978759766,z4,-0.0065832601494915,no_prior
-120.52117156982422,z4,-0.0025922280721785,no_prior
-116.61238098144533,z4,0.0037134305420839,no_prior
-112.70358276367188,z4,0.0110659471208108,no_prior
-108.79478454589844,z4,0.0174378330731297,no_prior
-104.88599395751952,z4,0.0213330972409625,no_prior
-100.9771957397461,z4,0.0223058356666772,no_prior
-97.0684051513672,z4,0.0208508306808095,no_prior
-93.15960693359376,z4,0.0183870321157967,no_prior
-89.25081634521484,z4,0.0163751559236235,no_prior
-85.3420181274414,z4,0.0156363707724631,no_prior
-81.4332275390625,z4,0.0164125441888231,no_prior
-77.52442932128906,z4,0.0182876612510934,no_prior
-73.61563873291016,z4,0.020189691227672,no_prior
-69.70684051513672,z4,0.0209142543482471,no_prior
-65.79804229736328,z4,0.01995614981036,no_prior
-61.889251708984375,z4,0.0179236577741604,no_prior
-57.9804573059082,z4,0.0158478751611756,no_prior
-54.07166290283203,z4,0.0150702487186083,no_prior
-50.162864685058594,z4,0.0168747305662592,no_prior
-46.25407028198242,z4,0.0212735216467641,no_prior
-42.34527587890625,z4,0.0269999317882397,no_prior
-38.43648147583008,z4,0.0328250622176574,no_prior
-34.527687072753906,z4,0.0380024333560099,no_prior
-30.618892669677734,z4,0.0424304577166153,no_prior
-26.71009826660156,z4,0.0464186435679004,no_prior
-22.80130386352539,z4,0.0498787714580813,no_prior
-18.892507553100582,z4,0.0523222384770018,no_prior
-14.983713150024414,z4,0.0536105281715519,no_prior
-11.074918746948242,z4,0.0541008069801164,no_prior
-7.166123867034912,z4,0.0540131000914801,no_prior
-3.257328987121582,z4,0.0535327574857411,no_prior
0.6514657735824585,z4,0.0527758259431236,no_prior
4.560260772705078,z4,0.0516268512469847,no_prior
8.46905517578125,z4,0.0500197840323218,no_prior
12.377850532531738,z4,0.0480380309498517,no_prior
16.286645889282227,z4,0.045576354797377,no_prior
20.1954402923584,z4,0.0425030304102274,no_prior
24.10423469543457,z4,0.0389112090401955,no_prior
28.013029098510746,z4,0.0352911508653873,no_prior
31.92182350158691,z4,0.032405858829012,no_prior
35.83061981201172,z4,0.0307503431702094,no_prior
39.73941421508789,z4,0.0305905473441971,no_prior
43.64820861816406,z4,0.0320332517049904,no_prior
47.557003021240234,z4,0.0348318522188211,no_prior
51.465797424316406,z4,0.0381838746270592,no_prior
55.37459182739258,z4,0.0407599095818419,no_prior
59.28338623046875,z4,0.04152639474586,no_prior
63.19218063354492,z4,0.0403786366216097,no_prior
67.1009750366211,z4,0.0381522750882326,no_prior
71.00977325439453,z4,0.0359556567160086,no_prior
74.91856384277344,z4,0.034526177016554,no_prior
78.82736206054688,z4,0.0337529688831709,no_prior
82.73615264892578,z4,0.0326114702845555,no_prior
86.64495086669922,z4,0.030063504744879,no_prior
90.55374908447266,z4,0.0257977281829553,no_prior
94.46253967285156,z4,0.0201621806856217,no_prior
98.371337890625,z4,0.0141037285053006,no_prior
102.2801284790039,z4,0.008753178739918,no_prior
106.18892669677734,z4,0.005481533890039,no_prior
110.09771728515624,z4,0.0051041396706906,no_prior
114.00651550292967,z4,0.007276496159945,no_prior
117.9153060913086,z4,0.0110212679892741,no_prior
121.82410430908205,z4,0.0154251144908119,no_prior
125.73290252685548,z4,0.0196701973282103,no_prior
129.64169311523438,z4,0.0231039250801672,no_prior
133.5504913330078,z4,0.0252768498428592,no_prior
137.45928955078125,z4,0.0263263996496017,no_prior
141.36807250976562,z4,0.0268991033351895,no_prior
145.27687072753906,z4,0.0275054557098816,no_prior
149.1856689453125,z4,0.0283003734766418,no_prior
153.09446716308594,z4,0.0293988115615572,no_prior
157.0032501220703,z4,0.0308807228796316,no_prior
160.91204833984375,z4,0.032377356391364,no_prior
164.8208465576172,z4,0.0332031435070249,no_prior
168.72964477539062,z4,0.0328329130814584,no_prior
172.63844299316406,z4,0.0313620768762316,no_prior
176.54722595214844,z4,0.0293242692613678,no_prior
180.45602416992188,z4,0.027019293100707,no_prior
184.3648223876953,z4,0.024332003842349,no_prior
188.27362060546875,z4,0.0209805435498362,no_prior
192.18240356445312,z4,0.0171148406958622,no_prior
196.09120178222656,z4,0.013132938071127,no_prior
200.0,z4,0.0092879665884497,no_prior
-1000.0,z5,0.0041903278558906,no_prior
-996.0911865234376,z5,0.0032024187458496,no_prior
-992.1824340820312,z5,0.0019788437559636,no_prior
-988.2736206054688,z5,0.0002324385240131,no_prior
-984.3648071289062,z5,-0.0021065149288267,no_prior
