probe_accuracy,probe_rt,probe_attribute,cue_dimensionality,probe_leftrightwin,cue_color,cue_direction,cue_size,cue_luminance,subj_idx,stim_onset,stim_code,is_valid_trial,is_missing_response,is_rt_outlier,resp_onset_sample,response_sample,response_sample_source,trial_index,subject_id,cpp_channels,sampling_frequency,pre_response_slope,late_amplitude,post_response_amplitude,post_response_drop,pre_response_monotonicity,epoch_n_times,tensor_row_index,pre_response_slope_z,late_amplitude_z,post_response_drop_z,pre_response_monotonicity_z,cpp_score,morphology_gate,cpp_label,cpp_threshold,task_proxy_label
1.0,1.1569,2,3,2,1,1,1,1,sub-STSWD1227,839981,8,True,False,False,839981.0,840277,stim_onset_plus_probe_rt,244,sub-1227,"CP1,CPz,CP2,Pz",256.0,1.6024188926351066e-05,-2.4242113e-06,-1.9365075e-06,-4.877038e-07,-0.22669174766181827,206,5817,0.41231132394241354,-0.67017204,-0.30979553,-0.5172399164953728,-0.23607891389990826,0,0,0.010253795413747768,1
1.0,1.3088,1,3,2,1,1,1,1,sub-STSWD1227,842413,8,True,False,False,842413.0,842748,stim_onset_plus_probe_rt,245,sub-1227,"CP1,CPz,CP2,Pz",256.0,2.4874858849334054e-05,2.5365093e-06,2.5171928e-06,1.931653e-08,0.06732855243261035,206,5818,0.7031557617727179,0.7788295,-0.113253,0.18864812318996357,0.4180160974141827,1,1,0.010253795413747768,1
1.0,0.6068,3,3,1,1,1,1,1,sub-STSWD1227,844845,8,True,False,False,844845.0,845000,stim_onset_plus_probe_rt,246,sub-1227,"CP1,CPz,CP2,Pz",256.0,-2.6727180432460853e-05,3.9785327e-06,1.2604904e-06,2.7180422e-06,0.20012343777647187,206,5819,-0.992553855285585,1.2000374,0.9328872,0.5074639371508094,0.39831504857771355,0,0,0.010253795413747768,1
1.0,0.97263,1,3,1,1,1,1,1,sub-STSWD1227,847277,8,True,False,False,847277.0,847526,stim_onset_plus_probe_rt,247,sub-1227,"CP1,CPz,CP2,Pz",256.0,-1.7116809646947285e-05,-2.2980905e-06,-4.713676e-06,2.4155854e-06,0.32482104349238894,206,5820,-0.676744666515,-0.6333328,0.8156422,0.8068396891787953,-0.026004409374634947,0,0,0.010253795413747768,1
0.0,1.4909,1,3,1,1,1,1,1,sub-STSWD1227,849709,8,True,False,False,849709.0,850091,stim_onset_plus_probe_rt,248,sub-1227,"CP1,CPz,CP2,Pz",256.0,-1.499529766601783e-06,2.2659892e-06,2.3168723e-06,-5.0883045e-08,0.46716537927323165,206,5821,-0.16354069136249208,0.699812,-0.14046532,1.1485819570166966,0.277170560862474,0,0,0.010253795413747768,1
1.0,1.3347,3,3,2,1,1,1,1,sub-STSWD1227,852141,8,True,False,False,852141.0,852483,stim_onset_plus_probe_rt,249,sub-1227,"CP1,CPz,CP2,Pz",256.0,1.566059474447066e-05,-2.7173844e-06,-5.6588256e-06,2.9414412e-06,0.4939676006051265,206,5822,0.4003631498101062,-0.7558064,1.0194861,1.2129291040303811,0.3630021100096464,0,0,0.010253795413747768,1
1.0,0.36655,4,1,2,1,1,1,1,sub-STSWD1233,36825,8,True,False,False,36825.0,36919,stim_onset_plus_probe_rt,0,sub-1233,"CP1,CPz,CP2,Pz",256.0,3.402861176339789e-05,1.6008621e-06,1.5675631e-06,3.329899e-08,-0.021272457394474212,206,5823,1.3813557913262038,0.5460203,-0.018406065,-0.1596061796713436,0.5226191329452,1,1,0.0028697289321567487,1
1.0,0.34149,4,1,2,1,1,1,1,sub-STSWD1233,39257,8,True,False,False,39257.0,39344,stim_onset_plus_probe_rt,1,sub-1233,"CP1,CPz,CP2,Pz",256.0,5.963123097722621e-06,3.4005059e-06,-4.0976647e-07,3.8102723e-06,0.7527758328878635,206,5824,0.2162128156625309,1.3369491,2.1951537,2.2919323799713647,1.3983662368301886,1,1,0.0028697289321567487,1
1.0,0.33642,4,1,1,1,1,1,1,sub-STSWD1233,41689,8,True,False,False,41689.0,41775,stim_onset_plus_probe_rt,2,sub-1233,"CP1,CPz,CP2,Pz",256.0,-9.245287399217752e-06,1.7804903e-06,-7.6115157e-07,2.5416418e-06,-0.14605026016649691,206,5825,-0.41516662948469274,0.6249654,1.4516511,-0.554798054291374,0.3954431054341842,0,0,0.0028697289321567487,1
1.0,0.27427,4,1,2,1,1,1,1,sub-STSWD1233,44120,8,True,False,False,44120.0,44190,stim_onset_plus_probe_rt,3,sub-1233,"CP1,CPz,CP2,Pz",256.0,-1.8262526090869584e-06,6.3329657e-07,3.534243e-06,-2.9009464e-06,0.32014678804856683,206,5826,-0.1071642862902411,0.12078306,-1.7380706,0.9217248635151641,-0.36102554312254703,0,0,0.0028697289321567487,1
1.0,0.3183,4,1,1,1,1,1,1,sub-STSWD1233,46552,8,True,False,False,46552.0,46633,stim_onset_plus_probe_rt,4,sub-1233,"CP1,CPz,CP2,Pz",256.0,2.196190215605744e-05,2.771494e-06,1.7980184e-06,9.734757e-07,0.061419561910775314,206,5827,0.8804045303007333,1.0605036,0.5326005,0.10229307964695343,0.7213300554838354,1,1,0.0028697289321567487,1
1.0,0.31723,4,1,2,1,1,1,1,sub-STSWD1233,48984,8,True,False,False,48984.0,49065,stim_onset_plus_probe_rt,5,sub-1233,"CP1,CPz,CP2,Pz",256.0,1.6050108743259727e-06,-1.7276183e-06,-1.9608656e-06,2.332473e-07,0.04519744185343836,206,5828,0.03528513238812955,-0.9168199,0.098777056,0.0509149507382145,-0.2163714877069603,0,0,0.0028697289321567487,1
0.0,0.41115,4,1,1,1,1,1,1,sub-STSWD1233,51416,8,True,False,False,51416.0,51521,stim_onset_plus_probe_rt,6,sub-1233,"CP1,CPz,CP2,Pz",256.0,-5.002092044518435e-05,-3.485903e-06,-2.1228443e-06,-1.3630588e-06,-0.6855888623802822,206,5829,-2.1079731573771734,-1.6895719,-0.8367654,-2.2636057660949387,-1.6474609446837045,0,0,0.0028697289321567487,1
1.0,0.42309,4,1,2,1,1,1,1,sub-STSWD1233,53848,8,True,False,False,53848.0,53956,stim_onset_plus_probe_rt,7,sub-1233,"CP1,CPz,CP2,Pz",256.0,8.152332751934404e-06,-2.5649258e-06,-1.6487676e-06,-9.161582e-07,-0.2295010056453516,206,5830,0.3070981831416147,-1.2848098,-0.5748517,-0.8191003244995017,-0.5606038567530204,0,0,0.0028697289321567487,1
1.0,1.1,2,4,1,1,1,1,1,sub-STSWD1233,58328,8,True,False,False,58328.0,58610,stim_onset_plus_probe_rt,8,sub-1233,"CP1,CPz,CP2,Pz",256.0,-2.0919292073224107e-05,2.8154705e-06,2.1083176e-06,7.071528e-07,0.14222766744355927,206,5831,-0.8998146862426998,1.0798308,0.37651744,0.3582256734300076,0.2101846745844287,0,0,0.0028697289321567487,1
1.0,1.2359,3,4,2,1,1,1,1,sub-STSWD1233,60760,8,True,False,False,60760.0,61076,stim_onset_plus_probe_rt,9,sub-1233,"CP1,CPz,CP2,Pz",256.0,-1.6018126574901078e-05,3.2157093e-06,2.7049816e-06,5.1072766e-07,0.5324449948568447,206,5832,-0.6963420647265682,1.2557325,0.26139915,1.594108287995898,0.46224107585200375,0,0,0.0028697289321567487,1
1.0,0.88583,3,4,1,1,1,1,1,sub-STSWD1233,63192,8,True,False,False,63192.0,63419,stim_onset_plus_probe_rt,10,sub-1233,"CP1,CPz,CP2,Pz",256.0,-1.0075029102316088e-05,-2.2975619e-06,-8.3330025e-07,-1.4642617e-06,-0.3361481459095547,206,5833,-0.44961348086492964,-1.1673056,-0.8960771,-1.156869401591518,-0.883265961955762,0,0,0.0028697289321567487,1
0.0,1.0678,3,4,1,1,1,1,1,sub-STSWD1233,65624,8,True,False,False,65624.0,65897,stim_onset_plus_probe_rt,11,sub-1233,"CP1,CPz,CP2,Pz",256.0,-1.682404602872126e-06,-2.9954263e-06,1.8090743e-06,-4.8045003e-06,0.2634094553299112,206,5834,-0.10119241471511976,-1.4740113,-2.8536808,0.7420283759997316,-1.15939153650997,0,0,0.0028697289321567487,1
1.0,0.8177,1,4,1,1,1,1,1,sub-STSWD1233,68056,8,True,False,False,68056.0,68265,stim_onset_plus_probe_rt,12,sub-1233,"CP1,CPz,CP2,Pz",256.0,6.08546209625517e-06,2.2101624e-06,2.1062044e-06,1.0395797e-07,-0.3435249632034068,206,5835,0.2212917375543938,0.81380284,0.023004837,-1.180232998243506,0.1337094040263707,1,1,0.0028697289321567487,1
1.0,1.1126,4,4,2,1,1,1,1,sub-STSWD1233,70488,8,True,False,False,70488.0,70773,stim_onset_plus_probe_rt,13,sub-1233,"CP1,CPz,CP2,Pz",256.0,2.8935219214824753e-05,-2.7859895e-07,-2.5220147e-06,2.2434158e-06,-0.2672323857148269,206,5836,1.1699028349582734,-0.27998763,1.2768706,-0.9386018262922555,0.48499568483246197,0,0,0.0028697289321567487,1
0.0,0.88656,4,4,1,1,1,1,1,sub-STSWD1233,72920,8,True,False,False,72920.0,73147,stim_onset_plus_probe_rt,14,sub-1233,"CP1,CPz,CP2,Pz",256.0,-2.0597812194478057e-05,-1.8790893e-06,-1.1382153e-06,-7.4087393e-07,-0.3163329374912494,206,5837,-0.8864684008100759,-0.9833902,-0.47212332,-1.0941113694187277,-0.825439320699864,0,0,0.0028697289321567487,1
1.0,0.90968,3,2,2,1,1,1,1,sub-STSWD1233,79832,8,True,False,False,79832.0,80065,stim_onset_plus_probe_rt,15,sub-1233,"CP1,CPz,CP2,Pz",256.0,9.407613324288922e-06,-3.420934e-06,-3.4744987e-06,5.356469e-08,0.15726351607762754,206,5838,0.3592113445687561,-1.6610185,-0.0065290052,0.4058466851499925,-0.3158322311119836,0,0,0.0028697289321567487,1
1.0,0.57732,3,2,2,1,1,1,1,sub-STSWD1233,82264,8,True,False,False,82264.0,82412,stim_onset_plus_probe_rt,16,sub-1233,"CP1,CPz,CP2,Pz",256.0,-2.101935471418909e-05,-1.445345e-06,-9.074735e-07,-5.378715e-07,-0.15079510551701827,206,5839,-0.9039688018056079,-0.79276305,-0.35315025,-0.5698257618418959,-0.6670842816071323,0,0,0.0028697289321567487,1
0.0,0.59822,3,2,1,1,1,1,1,sub-STSWD1233,84696,8,True,False,False,84696.0,84849,stim_onset_plus_probe_rt,17,sub-1233,"CP1,CPz,CP2,Pz",256.0,2.8845859716657205e-05,2.0142438e-06,4.5669978e-07,1.557544e-06,0.04855986678681032,206,5840,1.1661930619755536,0.7276982,0.87490374,0.06156430489550965,0.7998791885210131,1,1,0.0028697289321567487,1
0.0,0.86919,4,2,1,1,1,1,1,sub-STSWD1233,87128,8,True,False,False,87128.0,87351,stim_onset_plus_probe_rt,18,sub-1233,"CP1,CPz,CP2,Pz",256.0,-1.109059245680527e-05,-3.9548533e-07,-2.1962164e-06,1.8007311e-06,-0.459907764265451,206,5841,-0.4917747460016269,-0.33135825,1.0174277,-1.5488365182884336,-0.1657495932071708,0,0,0.0028697289321567487,1
1.0,1.1851,4,2,2,1,1,1,1,sub-STSWD1233,89560,8,True,False,False,89560.0,89863,stim_onset_plus_probe_rt,19,sub-1233,"CP1,CPz,CP2,Pz",256.0,1.7356929150520735e-05,-1.250753e-06,-8.5462193e-07,-3.961311e-07,0.3237502456831379,206,5842,0.6892283845924992,-0.7072415,-0.2700809,0.9331376079783911,0.05099280536222163,0,0,0.0028697289321567487,1
1.0,0.60396,3,2,1,1,1,1,1,sub-STSWD1233,91992,8,True,False,False,91992.0,92147,stim_onset_plus_probe_rt,20,sub-1233,"CP1,CPz,CP2,Pz",256.0,3.568180091319715e-05,-3.8549922e-07,-6.101513e-07,2.2465207e-07,0.10540418320140298,206,5843,1.4499881870873295,-0.32696941,0.09373967,0.24159962741534116,0.38215950266882165,0,0,0.0028697289321567487,1
1.0,0.65201,4,2,1,1,1,1,1,sub-STSWD1233,94424,8,True,False,False,94424.0,94591,stim_onset_plus_probe_rt,21,sub-1233,"CP1,CPz,CP2,Pz",256.0,-1.1774140003849926e-05,1.6249828e-06,1.4459404e-06,1.7904244e-07,0.08698217731757464,206,5844,-0.5201523250439355,0.55662113,0.067009374,0.183254097379099,0.05574435212174099,0,0,0.0028697289321567487,1
1.0,1.0169,4,2,2,1,1,1,1,sub-STSWD1233,96856,8,True,False,False,96856.0,97116,stim_onset_plus_probe_rt,22,sub-1233,"CP1,CPz,CP2,Pz",256.0,1.7518862146448648e-05,3.0083704e-06,4.1185092e-07,2.5965196e-06,0.20603773103669412,206,5845,0.695951057230811,1.1646087,1.483813,0.5603226657698057,1.0355811869969982,1,1,0.0028697289321567487,1
1.0,0.85177,4,3,1,1,1,1,1,sub-STSWD1233,101336,8,True,False,False,101336.0,101554,stim_onset_plus_probe_rt,23,sub-1233,"CP1,CPz,CP2,Pz",256.0,1.4137543415271783e-05,6.7799124e-07,2.4303056e-06,-1.7523143e-06,0.7520224369563535,206,5846,0.5555751024401467,0.14042601,-1.0648953,2.2895462508370943,0.2216797044277621,0,0,0.0028697289321567487,1
1.0,1.0287,4,3,2,1,1,1,1,sub-STSWD1233,103768,8,True,False,False,103768.0,104031,stim_onset_plus_probe_rt,24,sub-1233,"CP1,CPz,CP2,Pz",256.0,-3.291074785018368e-05,2.3379025e-06,9.788508e-07,1.3590517e-06,-0.30531412928679164,206,5847,-1.397641773201417,0.86994356,0.7585739,-1.0592129870649827,-0.08535166223765092,0,0,0.0028697289321567487,1
1.0,0.97367,4,3,2,1,1,1,1,sub-STSWD1233,106200,8,True,False,False,106200.0,106449,stim_onset_plus_probe_rt,25,sub-1233,"CP1,CPz,CP2,Pz",256.0,-2.6528205206949585e-06,-4.2546135e-06,-3.0582487e-06,-1.1963648e-06,-0.49167593063580917,206,5848,-0.14147937724024864,-2.0274138,-0.73907155,-1.6494515390872915,-1.0664830113803505,0,0,0.0028697289321567487,1
1.0,0.62662,3,3,1,1,1,1,1,sub-STSWD1233,108632,8,True,False,False,108632.0,108792,stim_onset_plus_probe_rt,26,sub-1233,"CP1,CPz,CP2,Pz",256.0,-3.279878060109168e-07,1.6959842e-06,-1.6748056e-06,3.3707897e-06,0.299537881652108,206,5849,-0.04496359804342685,0.5878257,1.9375873,0.8564530589814219,0.8310502594825928,0,0,0.0028697289321567487,1
1.0,1.1565,1,3,2,1,1,1,1,sub-STSWD1233,111064,8,True,False,False,111064.0,111360,stim_onset_plus_probe_rt,27,sub-1233,"CP1,CPz,CP2,Pz",256.0,-6.41860493443725e-06,-1.0292177e-06,-8.4243817e-07,-1.8677957e-07,0.12893723912453875,206,5850,-0.2978164825656871,-0.60987854,-0.14738686,0.31613269563095864,-0.2562901538905645,0,0,0.0028697289321567487,1
0.0,1.2135,4,3,1,1,1,1,1,sub-STSWD1233,113496,8,True,False,False,113496.0,113807,stim_onset_plus_probe_rt,28,sub-1233,"CP1,CPz,CP2,Pz",256.0,-1.9308230069949984e-05,2.8547781e-06,6.545521e-06,-3.690743e-06,0.20719399535745636,206,5851,-0.8329312052944686,1.0971062,-2.2009444,0.5639847455173803,-0.47279343939237223,0,0,0.0028697289321567487,1
0.0,1.2704,4,3,1,1,1,1,1,sub-STSWD1233,115928,8,True,False,False,115928.0,116253,stim_onset_plus_probe_rt,29,sub-1233,"CP1,CPz,CP2,Pz",256.0,-1.707225278274887e-05,-1.4428922e-06,-2.7676651e-06,1.3247729e-06,0.09797252693170361,206,5852,-0.7401042725102142,-0.7916851,0.73848426,0.21806234668504845,-0.19550684003362914,0,0,0.0028697289321567487,1
1.0,0.96135,1,3,2,1,1,1,1,sub-STSWD1233,118360,8,True,False,False,118360.0,118606,stim_onset_plus_probe_rt,30,sub-1233,"CP1,CPz,CP2,Pz",256.0,3.1918684258771404e-05,3.4280882e-07,-4.9988944e-07,8.426982e-07,-0.0014392148902622423,206,5853,1.2937618341904504,-0.0068839514,0.45595616,-0.09679103057504464,0.48412529387298325,1,1,0.0028697289321567487,1
1.0,0.65824,2,2,2,1,1,1,1,sub-STSWD1233,122839,8,True,False,False,122839.0,123008,stim_onset_plus_probe_rt,31,sub-1233,"CP1,CPz,CP2,Pz",256.0,5.198545242547331e-06,3.783791e-06,5.5143996e-06,-1.7306086e-06,0.05711695975174969,206,5854,0.18447125121241656,1.5053998,-1.0521742,0.0886660292005196,0.19486567955801634,0,0,0.0028697289321567487,1
1.0,1.1391,3,2,2,1,1,1,1,sub-STSWD1233,125271,8,True,False,False,125271.0,125563,stim_onset_plus_probe_rt,32,sub-1233,"CP1,CPz,CP2,Pz",256.0,1.8834469214610572e-05,-3.7835325e-06,-4.8983993e-06,1.1148668e-06,0.19589101599887473,206,5855,0.7505686821887216,-1.8203776,0.61546516,0.5281863462646654,-0.05435730536184859,0,0,0.0028697289321567487,1
1.0,0.79006,2,2,1,1,1,1,1,sub-STSWD1233,127703,8,True,False,False,127703.0,127905,stim_onset_plus_probe_rt,33,sub-1233,"CP1,CPz,CP2,Pz",256.0,-1.4595961922742916e-05,1.01341e-06,4.310433e-07,5.8236674e-07,0.03916560624878387,206,5856,-0.6373006856706663,0.28783986,0.30338445,0.03181113285516931,-0.008620230417369737,0,0,0.0028697289321567487,1
1.0,0.73203,2,2,1,1,1,1,1,sub-STSWD1233,130135,8,True,False,False,130135.0,130322,stim_onset_plus_probe_rt,34,sub-1233,"CP1,CPz,CP2,Pz",256.0,-6.097751460409295e-06,1.8837032e-06,1.254982e-07,1.758205e-06,0.03135842714363726,206,5857,-0.2844962024189825,0.6703267,0.99250454,0.007084509389180522,0.3948220854652807,0,0,0.0028697289321567487,1
1.0,0.70698,3,2,2,1,1,1,1,sub-STSWD1233,132567,8,True,False,False,132567.0,132748,stim_onset_plus_probe_rt,35,sub-1233,"CP1,CPz,CP2,Pz",256.0,-3.708956056113753e-05,-3.0797396e-06,-1.2044482e-06,-1.8752914e-06,-0.30685985223472334,206,5858,-1.57112581029701,-1.5110663,-1.136968,-1.064108546498357,-1.3574898336368366,0,0,0.0028697289321567487,1
1.0,1.0519,3,2,1,1,1,1,1,sub-STSWD1233,134999,8,True,False,False,134999.0,135268,stim_onset_plus_probe_rt,36,sub-1233,"CP1,CPz,CP2,Pz",256.0,2.700974023677417e-05,-2.8878645e-07,6.269648e-07,-9.1575123e-07,-0.08599609175729592,206,5859,1.0899662860961292,-0.284465,-0.57461315,-0.3645966012673873,0.013882813255925544,0,0,0.0028697289321567487,1
1.0,0.60881,3,2,2,1,1,1,1,sub-STSWD1233,137431,8,True,False,False,137431.0,137587,stim_onset_plus_probe_rt,37,sub-1233,"CP1,CPz,CP2,Pz",256.0,-8.125268315691601e-06,4.4089147e-06,3.96913e-06,4.397848e-07,0.41891971490738933,206,5860,-0.36866886907420743,1.7801367,0.21982189,1.2345550084598014,0.6424477785224959,0,0,0.0028697289321567487,1
1.0,0.55074,2,2,2,1,1,1,1,sub-STSWD1233,139863,8,True,False,False,139863.0,140004,stim_onset_plus_probe_rt,38,sub-1233,"CP1,CPz,CP2,Pz",256.0,-1.0855392156004318e-05,-2.006696e-06,-1.912009e-07,-1.815495e-06,-0.20992523438911062,206,5861,-0.4820103702012735,-1.0394723,-1.1019233,-0.7571006292971321,-0.85770182083051,0,0,0.0028697289321567487,1
0.0,0.95857,4,1,1,1,1,1,1,sub-STSWD1233,144343,8,True,False,False,144343.0,144588,stim_onset_plus_probe_rt,39,sub-1233,"CP1,CPz,CP2,Pz",256.0,6.368421824075906e-07,1.8756435e-06,7.5364034e-07,1.1220031e-06,0.49767749364474734,206,5862,-0.00490853621618114,0.6667845,0.61964756,1.483993879225882,0.5781487116623364,1,1,0.0028697289321567487,1
0.0,0.68354,4,1,1,1,1,1,1,sub-STSWD1233,146775,8,True,False,False,146775.0,146950,stim_onset_plus_probe_rt,40,sub-1233,"CP1,CPz,CP2,Pz",256.0,7.500473337661788e-06,3.7110603e-06,1.8912465e-06,1.8198139e-06,-7.059281999820111e-05,206,5863,0.28003614168894364,1.4734353,1.0286114,-0.09245637882146156,0.7816727590201458,1,1,0.0028697289321567487,1
1.0,0.44049,4,1,2,1,1,1,1,sub-STSWD1233,149207,8,True,False,False,149207.0,149320,stim_onset_plus_probe_rt,41,sub-1233,"CP1,CPz,CP2,Pz",256.0,-2.3069279137298896e-05,-3.9996216e-06,-3.4617547e-06,-5.37867e-07,-0.6293061827450922,206,5864,-0.9890717220034284,-1.915347,-0.35314766,-2.0853492398575937,-1.2286402793578899,0,0,0.0028697289321567487,1
1.0,0.52346,4,1,1,1,1,1,1,sub-STSWD1233,151639,8,True,False,False,151639.0,151773,stim_onset_plus_probe_rt,42,sub-1233,"CP1,CPz,CP2,Pz",256.0,-4.640412148086329e-05,-2.6157659e-06,-1.2988031e-06,-1.3169628e-06,-0.27156750850800604,206,5865,-1.9578212053528976,-1.3071536,-0.80975,-0.9523318749490237,-1.3002544988298126,0,0,0.0028697289321567487,1
1.0,0.3814,4,1,1,1,1,1,1,sub-STSWD1233,154071,8,True,False,False,154071.0,154169,stim_onset_plus_probe_rt,43,sub-1233,"CP1,CPz,CP2,Pz",256.0,-3.515545822039477e-06,-3.788414e-07,-3.6367762e-06,3.2579348e-06,0.22918266417287103,206,5866,-0.1772955476537812,-0.3240434,1.8714468,0.6336264851258222,0.4819774713399167,0,0,0.0028697289321567487,1
1.0,0.42233,4,1,2,1,1,1,1,sub-STSWD1233,156503,8,True,False,False,156503.0,156611,stim_onset_plus_probe_rt,44,sub-1233,"CP1,CPz,CP2,Pz",256.0,3.725717741161698e-05,-9.687259e-07,-1.3495726e-06,3.808467e-07,0.043071266956813466,206,5867,1.5153901789437692,-0.58329284,0.1852802,0.04418100427898386,0.3255622979974914,0,0,0.0028697289321567487,1
1.0,0.47426,4,1,1,1,1,1,1,sub-STSWD1233,158935,8,True,False,False,158935.0,159056,stim_onset_plus_probe_rt,45,sub-1233,"CP1,CPz,CP2,Pz",256.0,2.6086978768097482e-05,-2.7977474e-06,-7.663062e-07,-2.0314412e-06,0.3431182320505933,206,5868,1.0516577051820664,-1.387133,-1.2284824,0.9944792141786089,-0.3047765873194382,0,0,0.0028697289321567487,1
1.0,0.5212,4,1,2,1,1,1,1,sub-STSWD1233,161367,8,True,False,False,161367.0,161500,stim_onset_plus_probe_rt,46,sub-1233,"CP1,CPz,CP2,Pz",256.0,8.992507914976704e-06,3.7481827e-06,5.218863e-06,-1.4706802e-06,0.1514901763915137,206,5869,0.3419781811778885,1.4897503,-0.89983875,0.38756156646151757,0.3216201385399305,0,0,0.0028697289321567487,1
1.0,0.88607,3,3,2,1,1,1,1,sub-STSWD1233,165847,8,True,False,False,165847.0,166074,stim_onset_plus_probe_rt,47,sub-1233,"CP1,CPz,CP2,Pz",256.0,-2.7280878498919393e-06,-2.2459433e-06,-2.6865257e-06,4.4058243e-07,-0.5764022143496979,206,5870,-0.1446041117123793,-1.1446196,0.22028935,-1.9177936491952576,-0.5793803345250275,0,0,0.0028697289321567487,1
1.0,0.97,3,3,1,1,1,1,1,sub-STSWD1233,168279,8,True,False,False,168279.0,168527,stim_onset_plus_probe_rt,48,sub-1233,"CP1,CPz,CP2,Pz",256.0,-7.195531205379731e-06,-4.687682e-06,-3.6815472e-06,-1.0061349e-06,-0.7357746912713371,206,5871,-0.33007069335034805,-2.217744,-0.62758404,-2.4225525607828717,-1.2533357502632863,0,0,0.0028697289321567487,1
1.0,0.51395,2,3,1,1,1,1,1,sub-STSWD1233,170711,8,True,False,False,170711.0,170843,stim_onset_plus_probe_rt,49,sub-1233,"CP1,CPz,CP2,Pz",256.0,9.028755728370287e-06,2.2823242e-06,1.3947024e-06,8.876218e-07,0.40507678894290133,206,5872,0.34348301459311253,0.84551734,0.4822844,1.1907121795222901,0.6476116681609481,1,1,0.0028697289321567487,1
1.0,1.0388,1,3,2,1,1,1,1,sub-STSWD1233,173143,8,True,False,False,173143.0,173409,stim_onset_plus_probe_rt,50,sub-1233,"CP1,CPz,CP2,Pz",256.0,-2.0597471745204237e-05,1.1981159e-06,3.010509e-06,-1.8123932e-06,0.049490928575645354,206,5873,-0.8864542670073587,0.36901662,-1.1001055,0.06451313109329951,-0.452939030853507,0,0,0.0028697289321567487,1
1.0,0.58572,1,3,1,1,1,1,1,sub-STSWD1233,175575,8,True,False,False,175575.0,175725,stim_onset_plus_probe_rt,51,sub-1233,"CP1,CPz,CP2,Pz",256.0,-1.1867006688858531e-05,2.0976843e-06,2.6275266e-06,-5.298423e-07,-0.27184872105644703,206,5874,-0.5240076994149252,0.7643696,-0.34844464,-0.9532225214559841,-0.1670554268021773,0,0,0.0028697289321567487,1
1.0,0.79074,2,3,1,1,1,1,1,sub-STSWD1233,178007,8,True,False,False,178007.0,178209,stim_onset_plus_probe_rt,52,sub-1233,"CP1,CPz,CP2,Pz",256.0,3.36494607033645e-06,8.1593777e-07,1.6670131e-06,-8.510753e-07,0.4246675877104997,206,5875,0.10834910628439663,0.2010524,-0.5367087,1.25275946933085,0.11402072167472843,0,0,0.0028697289321567487,1
1.0,0.68064,2,3,1,1,1,1,1,sub-STSWD1233,180439,8,True,False,False,180439.0,180613,stim_onset_plus_probe_rt,53,sub-1233,"CP1,CPz,CP2,Pz",256.0,-9.18346267419317e-06,-6.7346866e-07,-6.843751e-07,1.0906433e-08,-0.147163934508247,206,5876,-0.41259996674303057,-0.45352966,-0.031529605,-0.5583252445532233,-0.33623481438333247,0,0,0.0028697289321567487,1
1.0,0.82353,2,3,1,1,1,1,1,sub-STSWD1233,182871,8,True,False,False,182871.0,183082,stim_onset_plus_probe_rt,54,sub-1233,"CP1,CPz,CP2,Pz",256.0,2.8974841633561317e-05,-1.7077266e-06,-8.3405496e-07,-8.7367164e-07,-0.14632040991673795,206,5877,1.1715477656209692,-0.9080777,-0.5499517,-0.5556536630924116,-0.16123098723047008,0,0,0.0028697289321567487,1
1.0,0.86945,1,4,2,1,1,1,1,sub-STSWD1233,187351,8,True,False,False,187351.0,187574,stim_onset_plus_probe_rt,55,sub-1233,"CP1,CPz,CP2,Pz",256.0,-2.249235251429678e-05,1.5452392e-07,5.989425e-07,-4.444186e-07,0.022852673115016233,206,5878,-0.9651205266306431,-0.08963364,-0.2983806,-0.019854616039796047,-0.3894463118870669,0,0,0.0028697289321567487,1
1.0,0.72044,4,4,2,1,1,1,1,sub-STSWD1233,189783,8,True,False,False,189783.0,189967,stim_onset_plus_probe_rt,56,sub-1233,"CP1,CPz,CP2,Pz",256.0,-1.7492400243265523e-05,-8.290237e-07,4.3141256e-07,-1.2604362e-06,0.20941524941497314,206,5879,-0.7575467574138395,-0.5218949,-0.77662164,0.5710198233557138,-0.5058723879008848,0,0,0.0028697289321567487,1
1.0,0.92136,4,4,2,1,1,1,1,sub-STSWD1233,192219,8,True,False,False,192219.0,192455,stim_onset_plus_probe_rt,57,sub-1233,"CP1,CPz,CP2,Pz",256.0,-1.6726476064556085e-05,2.083834e-06,2.2123254e-06,-1.2849137e-07,-0.1634663746057727,206,5880,-0.72574930014007,0.75828254,-0.11322606,-0.6099577602723291,-0.11019191474201553,0,0,0.0028697289321567487,1
1.0,1.0196,1,4,1,1,1,1,1,sub-STSWD1233,194651,8,True,False,False,194651.0,194912,stim_onset_plus_probe_rt,58,sub-1233,"CP1,CPz,CP2,Pz",256.0,9.329919738653542e-06,-5.153649e-07,-2.5229332e-07,-2.6307157e-07,-0.12335828045817158,206,5881,0.35598588369631096,-0.38404435,-0.1920991,-0.4829288131238777,-0.13189199041430572,0,0,0.0028697289321567487,1
1.0,0.84656,2,4,2,1,1,1,1,sub-STSWD1233,197083,8,True,False,False,197083.0,197300,stim_onset_plus_probe_rt,59,sub-1233,"CP1,CPz,CP2,Pz",256.0,-3.28418016737568e-05,-1.256822e-06,-2.2823651e-06,1.0255432e-06,-0.27842060781523514,206,5882,-1.3947794623355851,-0.7099087,0.56311554,-0.9740367703872719,-0.5795974383410865,0,0,0.0028697289321567487,1
