,subj_idx,mode,type,rt,acc,item_1,item_2,item_cue
5693,ACC032,mem,resp,930,0,mem1.2.1.bmp,mem1.3.3.bmp,mem2.2.1.bmp
5694,ACC032,mem,resp,557,1,mem3.2.1.bmp,mem3.1.2.bmp,mem1.2.2.bmp
5695,ACC032,mem,resp,716,1,mem2.3.2.bmp,mem3.3.3.bmp,mem3.3.3.bmp
5696,ACC032,mem,resp,790,1,mem2.2.3.bmp,mem1.2.1.bmp,mem2.2.3.bmp
5697,ACC032,mem,resp,634,0,mem3.2.2.bmp,mem1.3.2.bmp,mem2.2.1.bmp
5698,ACC032,mem,resp,665,1,mem1.1.2.bmp,mem2.3.3.bmp,mem2.3.3.bmp
5699,ACC032,mem,resp,716,1,mem1.1.3.bmp,mem1.2.2.bmp,mem1.1.3.bmp
5700,ACC032,mem,resp,732,1,mem1.2.1.bmp,mem1.2.3.bmp,mem1.2.3.bmp
5701,ACC032,mem,resp,663,1,mem3.3.2.bmp,mem3.1.3.bmp,mem3.1.3.bmp
5702,ACC032,mem,resp,661,1,mem2.1.2.bmp,mem2.2.2.bmp,mem2.1.2.bmp
5703,ACC032,mem,resp,723,1,mem2.3.1.bmp,mem3.1.1.bmp,mem2.3.1.bmp
5704,ACC032,mem,resp,856,1,mem1.3.1.bmp,mem3.2.2.bmp,mem1.3.1.bmp
5705,ACC032,mem,resp,607,1,mem2.1.3.bmp,mem3.2.3.bmp,mem1.3.3.bmp
5706,ACC032,mem,resp,771,1,mem3.1.3.bmp,mem1.1.1.bmp,mem1.2.1.bmp
5707,ACC032,mem,resp,602,1,mem3.1.1.bmp,mem2.1.1.bmp,mem2.1.1.bmp
5708,ACC032,mem,resp,804,1,mem3.3.3.bmp,mem2.2.1.bmp,mem2.2.1.bmp
5709,ACC032,mem,resp,900,0,mem3.1.2.bmp,mem1.3.3.bmp,mem2.1.2.bmp
5710,ACC032,mem,resp,743,1,mem1.3.2.bmp,mem3.2.2.bmp,mem1.1.1.bmp
5711,ACC032,mem,resp,697,1,mem3.3.1.bmp,mem2.3.1.bmp,mem3.3.1.bmp
5712,ACC032,mem,resp,668,1,mem2.3.3.bmp,mem3.1.3.bmp,mem3.1.3.bmp
5713,ACC032,mem,resp,732,1,mem3.2.3.bmp,mem3.1.1.bmp,mem3.2.3.bmp
5714,ACC032,mem,resp,573,1,mem2.1.1.bmp,mem3.2.1.bmp,mem1.2.1.bmp
5715,ACC032,mem,resp,1177,0,mem1.3.3.bmp,mem1.1.2.bmp,mem1.3.2.bmp
5716,ACC032,mem,resp,641,1,mem1.2.3.bmp,mem3.3.1.bmp,mem1.1.3.bmp
5717,ACC032,mem,resp,1286,1,mem2.2.1.bmp,mem1.3.1.bmp,mem2.2.3.bmp
5718,ACC032,mem,resp,820,1,mem1.1.1.bmp,mem3.3.2.bmp,mem3.2.3.bmp
5719,ACC032,mem,resp,1288,1,mem2.2.2.bmp,mem2.1.3.bmp,mem2.1.3.bmp
5720,ACC032,mem,resp,650,1,mem1.2.2.bmp,mem2.3.2.bmp,mem1.2.2.bmp
5721,ACC032,mem,resp,906,1,mem3.3.3.bmp,mem1.1.3.bmp,mem3.3.3.bmp
5722,ACC032,mem,resp,767,1,mem3.3.1.bmp,mem3.2.3.bmp,mem3.2.3.bmp
5723,ACC032,mem,resp,803,1,mem1.1.2.bmp,mem2.2.1.bmp,mem3.1.3.bmp
5724,ACC032,mem,resp,966,1,mem1.3.2.bmp,mem2.2.3.bmp,mem2.2.3.bmp
5725,ACC032,mem,resp,920,1,mem1.1.3.bmp,mem2.1.2.bmp,mem1.1.3.bmp
5726,ACC032,mem,resp,803,0,mem3.2.3.bmp,mem1.3.3.bmp,mem2.2.2.bmp
5727,ACC032,mem,resp,1060,0,mem1.2.1.bmp,mem1.2.3.bmp,mem1.2.3.bmp
5728,ACC032,mem,resp,732,1,mem1.3.1.bmp,mem1.3.2.bmp,mem1.3.2.bmp
5729,ACC032,mem,resp,625,1,mem3.1.2.bmp,mem3.3.3.bmp,mem1.1.2.bmp
5730,ACC032,mem,resp,596,1,mem3.2.1.bmp,mem3.2.2.bmp,mem3.2.2.bmp
5731,ACC032,mem,resp,657,1,mem2.1.1.bmp,mem2.1.3.bmp,mem2.3.1.bmp
5732,ACC032,mem,resp,1003,1,mem3.1.1.bmp,mem2.3.2.bmp,mem3.1.1.bmp
5733,ACC032,mem,resp,749,1,mem2.1.3.bmp,mem3.1.1.bmp,mem3.1.1.bmp
5734,ACC032,mem,resp,762,1,mem3.1.2.bmp,mem2.1.1.bmp,mem2.1.1.bmp
5735,ACC032,mem,resp,1067,1,mem3.2.1.bmp,mem1.2.2.bmp,mem1.1.2.bmp
5736,ACC032,mem,resp,679,1,mem2.1.2.bmp,mem1.3.3.bmp,mem2.1.2.bmp
5737,ACC032,mem,resp,671,1,mem3.2.2.bmp,mem3.1.3.bmp,mem3.1.1.bmp
5738,ACC032,mem,resp,835,1,mem1.3.2.bmp,mem1.2.3.bmp,mem1.2.3.bmp
5739,ACC032,mem,resp,910,1,mem2.1.1.bmp,mem3.3.2.bmp,mem3.3.2.bmp
5740,ACC032,mem,resp,582,1,mem2.3.2.bmp,mem3.2.3.bmp,mem3.1.2.bmp
5741,ACC032,mem,resp,937,1,mem1.1.2.bmp,mem1.1.3.bmp,mem1.1.3.bmp
5742,ACC032,mem,resp,539,0,mem2.3.3.bmp,mem2.1.3.bmp,mem2.3.3.bmp
5743,ACC032,mem,resp,669,1,mem3.3.2.bmp,mem1.3.2.bmp,mem1.2.1.bmp
5744,ACC032,mem,resp,764,1,mem2.2.2.bmp,mem2.2.3.bmp,mem2.2.3.bmp
5745,ACC032,mem,resp,908,1,mem1.2.2.bmp,mem3.2.1.bmp,mem1.2.2.bmp
5746,ACC032,mem,resp,779,1,mem3.3.1.bmp,mem1.3.1.bmp,mem1.3.1.bmp
5747,ACC032,mem,resp,755,1,mem3.2.3.bmp,mem3.1.2.bmp,mem3.2.3.bmp
5748,ACC032,mem,resp,788,1,mem3.1.1.bmp,mem3.3.3.bmp,mem3.1.1.bmp
5749,ACC032,mem,resp,721,1,mem1.2.1.bmp,mem1.1.1.bmp,mem1.2.3.bmp
5750,ACC032,mem,resp,742,1,mem2.3.1.bmp,mem1.1.2.bmp,mem1.1.2.bmp
5751,ACC032,mem,resp,655,1,mem3.1.3.bmp,mem3.3.1.bmp,mem3.1.3.bmp
5752,ACC032,mem,resp,1011,1,mem2.2.1.bmp,mem2.3.3.bmp,mem1.3.1.bmp
5753,ACC032,mem,resp,630,1,mem3.3.3.bmp,mem2.2.2.bmp,mem3.3.3.bmp
5754,ACC032,mem,resp,734,1,mem1.1.1.bmp,mem1.2.1.bmp,mem3.2.3.bmp
5755,ACC032,mem,resp,605,1,mem1.2.3.bmp,mem3.3.1.bmp,mem3.3.1.bmp
5756,ACC032,mem,resp,595,1,mem1.1.3.bmp,mem3.3.2.bmp,mem1.1.3.bmp
5757,ACC032,mem,resp,579,0,mem1.3.1.bmp,mem1.2.2.bmp,mem1.2.2.bmp
5758,ACC032,mem,resp,720,1,mem2.2.3.bmp,mem2.1.1.bmp,mem2.2.3.bmp
5759,ACC032,mem,resp,771,0,mem1.3.3.bmp,mem2.3.1.bmp,mem1.3.2.bmp
5760,ACC032,mem,resp,702,1,mem1.3.3.bmp,mem1.1.1.bmp,mem1.1.1.bmp
5761,ACC032,mem,resp,878,0,mem2.3.2.bmp,mem3.2.1.bmp,mem2.3.3.bmp
5762,ACC032,mem,resp,609,1,mem1.3.1.bmp,mem3.1.1.bmp,mem1.1.3.bmp
5763,ACC032,mem,resp,559,1,mem2.2.1.bmp,mem2.1.2.bmp,mem3.3.1.bmp
5764,ACC032,mem,resp,570,1,mem3.2.2.bmp,mem1.1.2.bmp,mem2.3.1.bmp
5765,ACC032,mem,resp,864,1,mem3.3.2.bmp,mem1.2.3.bmp,mem1.2.3.bmp
5766,ACC032,mem,resp,747,1,mem2.2.2.bmp,mem3.3.3.bmp,mem2.2.2.bmp
5767,ACC032,mem,resp,781,1,mem1.2.1.bmp,mem2.1.3.bmp,mem1.1.1.bmp
5768,ACC032,mem,resp,582,1,mem3.2.3.bmp,mem3.1.2.bmp,mem1.3.1.bmp
5769,ACC032,mem,resp,630,1,mem3.2.1.bmp,mem3.1.3.bmp,mem3.1.3.bmp
5770,ACC032,mem,resp,746,1,mem1.2.2.bmp,mem2.2.3.bmp,mem2.2.1.bmp
5771,ACC032,mem,resp,1201,1,mem2.1.2.bmp,mem1.3.2.bmp,mem1.1.2.bmp
5772,ACC032,mem,resp,925,1,mem1.2.3.bmp,mem2.3.3.bmp,mem1.2.3.bmp
5773,ACC032,mem,resp,533,1,mem1.1.3.bmp,mem1.1.1.bmp,mem1.3.3.bmp
5774,ACC032,mem,resp,506,1,mem2.3.3.bmp,mem1.3.1.bmp,mem3.1.3.bmp
5775,ACC032,mem,resp,817,1,mem2.1.2.bmp,mem2.2.2.bmp,mem1.2.1.bmp
5776,ACC032,mem,resp,490,1,mem2.3.2.bmp,mem2.2.1.bmp,mem1.2.3.bmp
5777,ACC032,mem,resp,811,1,mem3.3.2.bmp,mem1.3.3.bmp,mem3.2.1.bmp
5778,ACC032,mem,resp,744,1,mem1.2.2.bmp,mem3.3.1.bmp,mem2.1.3.bmp
5779,ACC032,mem,resp,1078,1,mem1.1.1.bmp,mem3.1.2.bmp,mem3.1.2.bmp
5780,ACC032,mem,resp,629,0,mem1.3.1.bmp,mem2.2.3.bmp,mem2.2.2.bmp
5781,ACC032,mem,resp,773,0,mem3.2.3.bmp,mem1.2.3.bmp,mem1.2.3.bmp
5782,ACC032,mem,resp,613,1,mem2.1.3.bmp,mem3.2.2.bmp,mem2.1.3.bmp
5783,ACC032,mem,resp,674,1,mem1.3.3.bmp,mem2.3.1.bmp,mem3.1.2.bmp
5784,ACC032,mem,resp,848,1,mem2.1.1.bmp,mem1.2.1.bmp,mem2.1.1.bmp
5785,ACC032,mem,resp,821,1,mem2.2.2.bmp,mem3.2.1.bmp,mem2.2.2.bmp
5786,ACC032,mem,resp,672,1,mem1.2.3.bmp,mem1.1.2.bmp,mem1.3.2.bmp
5787,ACC032,mem,resp,916,0,mem2.2.1.bmp,mem1.2.2.bmp,mem1.2.2.bmp
5788,ACC032,mem,resp,729,1,mem3.3.3.bmp,mem3.1.3.bmp,mem3.1.3.bmp
5789,ACC032,mem,resp,762,1,mem2.2.3.bmp,mem3.1.1.bmp,mem3.1.1.bmp
5790,ACC032,mem,resp,613,1,mem3.2.1.bmp,mem3.3.2.bmp,mem1.2.3.bmp
5791,ACC032,mem,resp,534,1,mem1.2.1.bmp,mem2.1.2.bmp,mem2.3.2.bmp
5792,ACC032,mem,resp,596,1,mem1.3.2.bmp,mem2.1.1.bmp,mem2.1.1.bmp
5793,ACC032,mem,resp,679,1,mem3.1.2.bmp,mem3.2.3.bmp,mem3.1.2.bmp
5794,ACC032,mem,resp,530,1,mem1.1.2.bmp,mem2.1.3.bmp,mem2.1.3.bmp
5795,ACC032,mem,resp,590,1,mem3.2.2.bmp,mem3.3.3.bmp,mem3.2.2.bmp
5796,ACC032,mem,resp,784,1,mem3.1.3.bmp,mem1.2.1.bmp,mem3.2.1.bmp
5797,ACC032,mem,resp,615,1,mem3.1.1.bmp,mem1.2.2.bmp,mem3.3.2.bmp
5798,ACC032,mem,resp,686,1,mem3.3.1.bmp,mem1.1.2.bmp,mem2.3.2.bmp
5799,ACC032,mem,resp,870,1,mem2.3.1.bmp,mem1.3.3.bmp,mem2.1.3.bmp
5800,ACC032,mem,resp,591,1,mem2.3.3.bmp,mem3.1.2.bmp,mem1.3.1.bmp
5801,ACC032,mem,resp,692,0,mem1.3.2.bmp,mem2.2.2.bmp,mem2.2.3.bmp
5802,ACC032,mem,resp,715,1,mem3.1.3.bmp,mem3.2.3.bmp,mem3.2.3.bmp
5803,ACC032,mem,resp,856,1,mem3.2.2.bmp,mem2.1.3.bmp,mem3.2.2.bmp
5804,ACC032,mem,resp,669,1,mem3.3.3.bmp,mem1.3.1.bmp,mem3.3.3.bmp
5805,ACC032,mem,resp,707,1,mem1.2.3.bmp,mem3.3.1.bmp,mem3.3.1.bmp
5806,ACC032,mem,resp,646,1,mem2.2.1.bmp,mem3.2.1.bmp,mem2.2.1.bmp
5807,ACC032,mem,resp,644,1,mem1.3.3.bmp,mem2.3.3.bmp,mem2.1.1.bmp
5808,ACC032,mem,resp,808,0,mem2.3.2.bmp,mem3.1.1.bmp,mem3.2.2.bmp
5809,ACC032,mem,resp,589,1,mem1.2.2.bmp,mem2.2.3.bmp,mem1.2.2.bmp
5810,ACC032,mem,resp,631,1,mem3.1.2.bmp,mem1.1.1.bmp,mem1.1.1.bmp
5811,ACC032,mem,resp,742,0,mem2.2.2.bmp,mem1.3.2.bmp,mem1.3.2.bmp
5812,ACC032,mem,resp,615,0,mem2.1.2.bmp,mem3.2.2.bmp,mem2.1.3.bmp
5813,ACC032,mem,resp,661,1,mem2.1.3.bmp,mem1.1.1.bmp,mem2.1.3.bmp
5814,ACC032,mem,resp,482,1,mem3.1.2.bmp,mem3.1.1.bmp,mem1.1.2.bmp
5815,ACC032,mem,resp,986,1,mem2.2.2.bmp,mem3.3.2.bmp,mem1.2.1.bmp
5816,ACC032,mem,resp,617,1,mem3.3.3.bmp,mem1.1.3.bmp,mem3.3.1.bmp
5817,ACC032,mem,resp,880,0,mem2.1.2.bmp,mem2.3.3.bmp,mem2.3.3.bmp
5818,ACC032,mem,resp,662,1,mem2.2.3.bmp,mem2.2.1.bmp,mem3.1.2.bmp
5819,ACC032,mem,resp,1036,1,mem2.3.2.bmp,mem2.3.1.bmp,mem1.3.1.bmp
5820,ACC032,mem,resp,700,1,mem1.3.2.bmp,mem3.2.1.bmp,mem1.3.2.bmp
5821,ACC032,mem,resp,761,1,mem3.3.1.bmp,mem2.1.3.bmp,mem1.1.1.bmp
5822,ACC032,mem,resp,1329,1,mem1.3.3.bmp,mem1.2.2.bmp,mem1.2.2.bmp
5823,ACC032,mem,resp,741,0,mem1.2.1.bmp,mem2.3.2.bmp,mem2.3.1.bmp
5824,ACC032,mem,resp,492,1,mem1.1.3.bmp,mem1.1.2.bmp,mem1.1.3.bmp
5825,ACC032,mem,resp,654,1,mem3.3.2.bmp,mem3.2.2.bmp,mem3.2.2.bmp
5826,ACC032,mem,resp,616,1,mem2.1.1.bmp,mem3.1.3.bmp,mem3.1.3.bmp
5827,ACC032,mem,resp,617,1,mem1.3.1.bmp,mem1.3.2.bmp,mem1.3.1.bmp
5828,ACC032,mem,resp,1316,0,mem1.1.1.bmp,mem3.2.3.bmp,mem2.1.3.bmp
5829,ACC032,mem,resp,688,1,mem2.3.1.bmp,mem1.3.3.bmp,mem2.3.1.bmp
5830,ACC032,mem,resp,517,1,mem3.2.1.bmp,mem2.1.1.bmp,mem3.2.1.bmp
5831,ACC032,mem,resp,608,1,mem3.1.1.bmp,mem2.2.2.bmp,mem3.3.2.bmp
5832,ACC032,mem,resp,537,1,mem3.1.3.bmp,mem2.1.2.bmp,mem3.3.1.bmp
5833,ACC032,mem,resp,768,1,mem2.3.3.bmp,mem3.3.3.bmp,mem2.3.3.bmp
5834,ACC032,mem,resp,580,1,mem1.2.3.bmp,mem2.2.3.bmp,mem3.1.2.bmp
5835,ACC032,mem,resp,681,1,mem1.2.2.bmp,mem3.3.2.bmp,mem3.3.2.bmp
5836,ACC032,mem,resp,570,1,mem2.2.1.bmp,mem1.3.3.bmp,mem2.2.1.bmp
5837,ACC032,mem,resp,649,1,mem3.2.2.bmp,mem2.3.3.bmp,mem1.1.1.bmp
5838,ACC032,mem,resp,722,0,mem3.2.3.bmp,mem1.3.1.bmp,mem2.1.1.bmp
5839,ACC032,mem,resp,541,1,mem1.1.2.bmp,mem1.2.2.bmp,mem2.3.2.bmp
5840,ACC032,mem,resp,714,1,mem1.3.2.bmp,mem2.1.3.bmp,mem3.1.1.bmp
5841,ACC032,mem,resp,645,0,mem3.2.2.bmp,mem1.2.1.bmp,mem2.1.2.bmp
5842,ACC032,mem,resp,787,1,mem1.1.1.bmp,mem2.1.1.bmp,mem2.2.3.bmp
5843,ACC032,mem,resp,578,1,mem2.2.1.bmp,mem2.3.2.bmp,mem2.2.1.bmp
5844,ACC032,mem,resp,850,1,mem2.3.3.bmp,mem1.1.2.bmp,mem1.1.2.bmp
5845,ACC032,mem,resp,542,0,mem2.2.2.bmp,mem1.3.2.bmp,mem1.3.2.bmp
5846,ACC032,mem,resp,573,1,mem1.1.3.bmp,mem3.2.1.bmp,mem3.2.1.bmp
5847,ACC032,mem,resp,572,1,mem2.2.3.bmp,mem2.3.1.bmp,mem1.3.1.bmp
5848,ACC032,mem,resp,613,1,mem2.3.2.bmp,mem3.3.3.bmp,mem2.1.1.bmp
5849,ACC032,mem,resp,615,0,mem3.3.1.bmp,mem3.2.3.bmp,mem3.2.2.bmp
5850,ACC032,mem,resp,980,1,mem2.1.2.bmp,mem3.1.2.bmp,mem2.1.2.bmp
5851,ACC032,mem,resp,720,1,mem1.2.1.bmp,mem1.1.3.bmp,mem1.1.3.bmp
5852,ACC032,mem,resp,804,1,mem1.2.2.bmp,mem1.3.2.bmp,mem1.3.2.bmp
5853,ACC032,mem,resp,512,1,mem2.1.2.bmp,mem2.1.1.bmp,mem2.1.1.bmp
5854,ACC032,mem,resp,579,1,mem1.2.2.bmp,mem1.1.3.bmp,mem1.1.3.bmp
5855,ACC032,mem,resp,692,1,mem1.2.3.bmp,mem3.1.2.bmp,mem1.2.3.bmp
5856,ACC032,mem,resp,661,1,mem3.2.2.bmp,mem1.2.1.bmp,mem2.3.3.bmp
5857,ACC032,mem,resp,804,0,mem3.2.1.bmp,mem1.1.2.bmp,mem2.1.3.bmp
5858,ACC032,mem,resp,556,1,mem1.3.1.bmp,mem1.3.2.bmp,mem3.2.3.bmp
5859,ACC032,mem,resp,607,1,mem3.3.2.bmp,mem3.3.1.bmp,mem3.3.2.bmp
5860,ACC032,mem,resp,1213,1,mem3.1.3.bmp,mem3.3.3.bmp,mem2.2.3.bmp
5861,ACC032,mem,resp,625,1,mem2.2.2.bmp,mem1.2.2.bmp,mem2.2.2.bmp
5862,ACC032,mem,resp,776,1,mem2.1.3.bmp,mem1.3.3.bmp,mem2.1.3.bmp
5863,ACC032,mem,resp,698,1,mem2.3.1.bmp,mem2.3.2.bmp,mem2.3.1.bmp
5864,ACC032,mem,resp,823,1,mem1.3.2.bmp,mem2.3.3.bmp,mem1.3.2.bmp
5865,ACC032,mem,resp,765,1,mem3.3.1.bmp,mem2.2.3.bmp,mem2.2.3.bmp
5866,ACC032,mem,resp,758,1,mem1.2.1.bmp,mem2.2.2.bmp,mem1.1.1.bmp
5867,ACC032,mem,resp,810,1,mem1.1.3.bmp,mem3.3.2.bmp,mem3.3.2.bmp
5868,ACC032,mem,resp,720,1,mem2.1.1.bmp,mem3.2.1.bmp,mem3.2.1.bmp
5869,ACC032,mem,resp,603,1,mem3.1.2.bmp,mem1.2.3.bmp,mem1.3.3.bmp
5870,ACC032,mem,resp,695,1,mem3.3.3.bmp,mem2.3.1.bmp,mem3.3.3.bmp
5871,ACC032,mem,resp,656,1,mem3.2.3.bmp,mem3.1.3.bmp,mem3.2.3.bmp
5872,ACC032,mem,resp,557,1,mem2.2.1.bmp,mem3.1.1.bmp,mem1.2.1.bmp
5873,ACC032,mem,resp,749,1,mem1.1.1.bmp,mem2.2.2.bmp,mem1.1.1.bmp
5874,ACC032,mem,resp,719,1,mem1.1.2.bmp,mem1.2.3.bmp,mem1.1.2.bmp
5875,ACC032,mem,resp,712,1,mem2.3.2.bmp,mem2.2.3.bmp,mem2.3.2.bmp
5876,ACC032,mem,resp,988,1,mem1.3.3.bmp,mem2.1.2.bmp,mem1.2.2.bmp
5877,ACC032,mem,resp,751,1,mem3.1.1.bmp,mem3.2.2.bmp,mem3.1.1.bmp
5878,ACC032,mem,resp,704,1,mem2.3.3.bmp,mem2.3.1.bmp,mem1.1.1.bmp
5879,ACC032,mem,resp,685,1,mem2.2.3.bmp,mem2.1.3.bmp,mem2.1.1.bmp
5880,ACC032,mem,resp,1180,1,mem1.3.2.bmp,mem3.3.3.bmp,mem3.2.3.bmp
5881,ACC032,mem,resp,764,1,mem2.2.2.bmp,mem3.2.1.bmp,mem1.2.1.bmp
5882,ACC032,mem,resp,636,1,mem3.1.2.bmp,mem3.1.3.bmp,mem3.1.3.bmp
5883,ACC032,mem,resp,799,1,mem2.1.2.bmp,mem3.3.2.bmp,mem2.1.2.bmp
5884,ACC032,mem,resp,703,0,mem3.1.1.bmp,mem1.3.3.bmp,mem1.3.2.bmp
5885,ACC032,mem,resp,805,1,mem3.2.1.bmp,mem2.1.1.bmp,mem3.2.2.bmp
5886,ACC032,mem,resp,666,1,mem1.3.1.bmp,mem1.2.2.bmp,mem1.2.3.bmp
5887,ACC032,mem,resp,920,1,mem3.1.3.bmp,mem1.2.1.bmp,mem2.3.3.bmp
5888,ACC032,mem,resp,663,0,mem3.3.3.bmp,mem1.1.2.bmp,mem3.3.2.bmp
5889,ACC032,mem,resp,637,1,mem2.3.2.bmp,mem1.1.3.bmp,mem3.1.1.bmp
5890,ACC032,mem,resp,668,1,mem1.2.3.bmp,mem2.2.1.bmp,mem1.3.3.bmp
5891,ACC032,mem,resp,639,1,mem3.2.3.bmp,mem3.3.1.bmp,mem3.2.3.bmp
5892,ACC032,mem,resp,600,1,mem1.1.1.bmp,mem1.3.2.bmp,mem3.2.2.bmp
5893,ACC032,mem,resp,1136,1,mem1.1.1.bmp,mem1.2.3.bmp,mem2.1.3.bmp
5894,ACC032,mem,resp,648,0,mem2.3.2.bmp,mem1.3.3.bmp,mem2.2.3.bmp
5895,ACC032,mem,resp,820,1,mem1.1.3.bmp,mem2.2.2.bmp,mem2.2.2.bmp
5896,ACC032,mem,resp,611,1,mem2.1.2.bmp,mem1.2.1.bmp,mem3.3.1.bmp
5897,ACC032,mem,resp,753,1,mem3.2.2.bmp,mem1.1.1.bmp,mem1.1.1.bmp
5898,ACC032,mem,resp,1240,0,mem3.3.2.bmp,mem2.2.3.bmp,mem2.3.1.bmp
5899,ACC032,mem,resp,784,1,mem1.2.2.bmp,mem2.3.2.bmp,mem1.3.1.bmp
5900,ACC032,mem,resp,785,0,mem3.2.3.bmp,mem2.1.1.bmp,mem2.2.2.bmp
5901,ACC032,mem,resp,1132,0,mem3.3.3.bmp,mem3.2.1.bmp,mem3.1.2.bmp
5902,ACC032,mem,resp,613,1,mem1.3.2.bmp,mem2.3.1.bmp,mem2.3.3.bmp
5903,ACC032,mem,resp,685,1,mem1.1.2.bmp,mem3.1.3.bmp,mem1.1.2.bmp
5904,ACC032,mem,resp,778,1,mem1.2.3.bmp,mem3.2.2.bmp,mem3.2.2.bmp
5905,ACC032,mem,resp,579,1,mem3.1.2.bmp,mem3.1.1.bmp,mem3.3.1.bmp
5906,ACC032,mem,resp,661,1,mem2.2.3.bmp,mem2.3.3.bmp,mem2.3.3.bmp
5907,ACC032,mem,resp,744,1,mem2.2.1.bmp,mem2.1.3.bmp,mem2.2.1.bmp
5908,ACC032,mem,resp,808,0,mem1.3.1.bmp,mem1.2.2.bmp,mem2.2.2.bmp
5909,ACC032,mem,resp,728,0,mem1.3.3.bmp,mem2.1.2.bmp,mem3.1.3.bmp
5910,ACC032,mem,resp,709,0,mem2.3.1.bmp,mem3.2.3.bmp,mem2.1.1.bmp
5911,ACC032,mem,resp,583,1,mem3.3.1.bmp,mem3.3.3.bmp,mem1.2.3.bmp
5912,ACC032,mem,resp,644,0,mem3.1.1.bmp,mem2.2.1.bmp,mem3.2.1.bmp
5913,ACC032,mem,resp,645,1,mem1.2.1.bmp,mem3.1.2.bmp,mem3.3.2.bmp
5914,ACC032,mem,resp,687,1,mem2.1.3.bmp,mem1.3.1.bmp,mem2.1.3.bmp
5915,ACC032,mem,resp,849,1,mem2.1.1.bmp,mem1.3.2.bmp,mem1.1.2.bmp
5916,ACC032,mem,resp,542,1,mem3.2.1.bmp,mem3.3.3.bmp,mem1.1.1.bmp
5917,ACC032,mem,resp,752,1,mem3.1.3.bmp,mem3.3.2.bmp,mem3.3.2.bmp
5918,ACC032,mem,resp,768,0,mem2.3.3.bmp,mem3.2.2.bmp,mem3.2.3.bmp
5919,ACC032,mem,resp,627,1,mem2.2.2.bmp,mem1.1.2.bmp,mem1.1.2.bmp
5920,ACC032,mem,resp,658,1,mem1.2.2.bmp,mem2.2.3.bmp,mem2.2.3.bmp
5921,ACC032,mem,resp,546,1,mem1.3.3.bmp,mem1.3.1.bmp,mem3.2.1.bmp
5922,ACC032,mem,resp,717,0,mem2.3.3.bmp,mem2.3.2.bmp,mem1.3.2.bmp
5923,ACC032,mem,resp,819,1,mem2.2.2.bmp,mem2.1.3.bmp,mem2.2.2.bmp
5924,ACC032,mem,resp,792,0,mem1.1.1.bmp,mem3.2.3.bmp,mem2.1.2.bmp
5925,ACC032,mem,resp,715,1,mem2.2.3.bmp,mem3.1.3.bmp,mem3.1.3.bmp
5926,ACC032,mem,resp,667,1,mem3.2.2.bmp,mem1.3.2.bmp,mem1.3.3.bmp
5927,ACC032,mem,resp,575,1,mem3.1.2.bmp,mem2.3.1.bmp,mem3.1.2.bmp
5928,ACC032,mem,resp,646,1,mem1.2.3.bmp,mem3.1.1.bmp,mem1.3.1.bmp
5929,ACC032,mem,resp,728,1,mem3.3.2.bmp,mem1.1.3.bmp,mem2.1.1.bmp
5930,ACC032,mem,resp,711,1,mem1.2.1.bmp,mem2.1.2.bmp,mem2.2.3.bmp
5931,ACC032,mem,resp,792,1,mem2.2.1.bmp,mem1.2.2.bmp,mem3.2.2.bmp
5932,ACC032,mem,resp,636,1,mem3.1.1.bmp,mem3.3.1.bmp,mem3.1.1.bmp
5933,ACC033,mem,resp,1397,0,mem1.1.3.bmp,mem1.1.1.bmp,mem1.3.3.bmp
5934,ACC033,mem,resp,779,1,mem2.3.3.bmp,mem1.3.1.bmp,mem3.1.3.bmp
5935,ACC033,mem,resp,941,1,mem2.1.2.bmp,mem2.2.2.bmp,mem1.2.1.bmp
5936,ACC033,mem,resp,1016,1,mem2.3.2.bmp,mem2.2.1.bmp,mem1.2.3.bmp
5937,ACC033,mem,resp,745,0,mem3.3.2.bmp,mem1.3.3.bmp,mem3.2.1.bmp
5938,ACC033,mem,resp,939,1,mem1.2.2.bmp,mem3.3.1.bmp,mem2.1.3.bmp
5939,ACC033,mem,resp,1139,0,mem1.1.1.bmp,mem3.1.2.bmp,mem3.1.2.bmp
5940,ACC033,mem,resp,716,0,mem1.3.1.bmp,mem2.2.3.bmp,mem2.2.2.bmp
5941,ACC033,mem,resp,696,1,mem3.2.3.bmp,mem1.2.3.bmp,mem1.2.3.bmp
5942,ACC033,mem,resp,985,1,mem2.1.3.bmp,mem3.2.2.bmp,mem2.1.3.bmp
5943,ACC033,mem,resp,855,1,mem1.3.3.bmp,mem2.3.1.bmp,mem3.1.2.bmp
5944,ACC033,mem,resp,520,1,mem2.1.1.bmp,mem1.2.1.bmp,mem2.1.1.bmp
5945,ACC033,mem,resp,837,1,mem2.2.2.bmp,mem3.2.1.bmp,mem2.2.2.bmp
5946,ACC033,mem,resp,735,1,mem1.2.3.bmp,mem1.1.2.bmp,mem1.3.2.bmp
5947,ACC033,mem,resp,622,1,mem2.2.1.bmp,mem1.2.2.bmp,mem1.2.2.bmp
5948,ACC033,mem,resp,660,1,mem3.3.3.bmp,mem3.1.3.bmp,mem3.1.3.bmp
5949,ACC033,mem,resp,577,1,mem2.2.3.bmp,mem3.1.1.bmp,mem3.1.1.bmp
5950,ACC033,mem,resp,622,1,mem3.2.1.bmp,mem3.3.2.bmp,mem1.2.3.bmp
