comparison,metric,difference,sample_index
mid_pre_response_minus_early_pre_response,pc1_explained,0.055394974492077864,1266
mid_pre_response_minus_early_pre_response,participation_ratio,-0.27032940529347904,1266
late_pre_response_minus_early_pre_response,pc1_explained,0.05021504583195613,1267
late_pre_response_minus_early_pre_response,participation_ratio,-0.26430230400084787,1267
late_pre_response_minus_mid_pre_response,pc1_explained,0.03764115502738241,1267
late_pre_response_minus_mid_pre_response,participation_ratio,-0.192442779944201,1267
mid_pre_response_minus_early_pre_response,pc1_explained,0.012573890804573717,1267
mid_pre_response_minus_early_pre_response,participation_ratio,-0.07185952405664686,1267
late_pre_response_minus_early_pre_response,pc1_explained,0.06032108367675637,1268
late_pre_response_minus_early_pre_response,participation_ratio,-0.32618733319806914,1268
late_pre_response_minus_mid_pre_response,pc1_explained,0.07634580550550785,1268
late_pre_response_minus_mid_pre_response,participation_ratio,-0.3698343469655918,1268
mid_pre_response_minus_early_pre_response,pc1_explained,-0.016024721828751476,1268
mid_pre_response_minus_early_pre_response,participation_ratio,0.04364701376752267,1268
late_pre_response_minus_early_pre_response,pc1_explained,0.07630170171331674,1269
late_pre_response_minus_early_pre_response,participation_ratio,-0.3805956491764113,1269
late_pre_response_minus_mid_pre_response,pc1_explained,0.056761480989601876,1269
late_pre_response_minus_mid_pre_response,participation_ratio,-0.268428188155605,1269
mid_pre_response_minus_early_pre_response,pc1_explained,0.019540220723714863,1269
mid_pre_response_minus_early_pre_response,participation_ratio,-0.11216746102080632,1269
late_pre_response_minus_early_pre_response,pc1_explained,0.016779347061551264,1270
late_pre_response_minus_early_pre_response,participation_ratio,-0.09365774279153971,1270
late_pre_response_minus_mid_pre_response,pc1_explained,0.023372841012380352,1270
late_pre_response_minus_mid_pre_response,participation_ratio,-0.1304533239792618,1270
mid_pre_response_minus_early_pre_response,pc1_explained,-0.006593493950829088,1270
mid_pre_response_minus_early_pre_response,participation_ratio,0.03679558118772208,1270
late_pre_response_minus_early_pre_response,pc1_explained,0.0371353568708408,1271
late_pre_response_minus_early_pre_response,participation_ratio,-0.19685098898096776,1271
late_pre_response_minus_mid_pre_response,pc1_explained,0.03267578264139792,1271
late_pre_response_minus_mid_pre_response,participation_ratio,-0.1799024361477386,1271
mid_pre_response_minus_early_pre_response,pc1_explained,0.004459574229442875,1271
mid_pre_response_minus_early_pre_response,participation_ratio,-0.016948552833229158,1271
late_pre_response_minus_early_pre_response,pc1_explained,0.04211816251153677,1272
late_pre_response_minus_early_pre_response,participation_ratio,-0.24064163383078885,1272
late_pre_response_minus_mid_pre_response,pc1_explained,0.04255920216979148,1272
late_pre_response_minus_mid_pre_response,participation_ratio,-0.22877219073067945,1272
mid_pre_response_minus_early_pre_response,pc1_explained,-0.0004410396582547049,1272
mid_pre_response_minus_early_pre_response,participation_ratio,-0.0118694431001094,1272
late_pre_response_minus_early_pre_response,pc1_explained,0.0542210404825999,1273
late_pre_response_minus_early_pre_response,participation_ratio,-0.28734891734359946,1273
late_pre_response_minus_mid_pre_response,pc1_explained,0.0554260109497976,1273
late_pre_response_minus_mid_pre_response,participation_ratio,-0.27927958691176835,1273
mid_pre_response_minus_early_pre_response,pc1_explained,-0.0012049704671976968,1273
mid_pre_response_minus_early_pre_response,participation_ratio,-0.008069330431831112,1273
late_pre_response_minus_early_pre_response,pc1_explained,0.06504811342514039,1274
late_pre_response_minus_early_pre_response,participation_ratio,-0.3668712800702507,1274
late_pre_response_minus_mid_pre_response,pc1_explained,0.03390525203616401,1274
late_pre_response_minus_mid_pre_response,participation_ratio,-0.1809970385918147,1274
mid_pre_response_minus_early_pre_response,pc1_explained,0.031142861388976373,1274
mid_pre_response_minus_early_pre_response,participation_ratio,-0.185874241478436,1274
late_pre_response_minus_early_pre_response,pc1_explained,0.06412928296996556,1275
late_pre_response_minus_early_pre_response,participation_ratio,-0.35226772674113827,1275
late_pre_response_minus_mid_pre_response,pc1_explained,0.04981529746496405,1275
late_pre_response_minus_mid_pre_response,participation_ratio,-0.27093736905773014,1275
mid_pre_response_minus_early_pre_response,pc1_explained,0.014313985505001514,1275
mid_pre_response_minus_early_pre_response,participation_ratio,-0.08133035768340813,1275
late_pre_response_minus_early_pre_response,pc1_explained,0.08258061363278468,1276
late_pre_response_minus_early_pre_response,participation_ratio,-0.43905428935217694,1276
late_pre_response_minus_mid_pre_response,pc1_explained,0.07577310789310931,1276
late_pre_response_minus_mid_pre_response,participation_ratio,-0.378690288498575,1276
mid_pre_response_minus_early_pre_response,pc1_explained,0.006807505739675368,1276
mid_pre_response_minus_early_pre_response,participation_ratio,-0.06036400085360194,1276
late_pre_response_minus_early_pre_response,pc1_explained,0.031721698708394364,1277
late_pre_response_minus_early_pre_response,participation_ratio,-0.20642823456847337,1277
late_pre_response_minus_mid_pre_response,pc1_explained,0.02557602883946275,1277
late_pre_response_minus_mid_pre_response,participation_ratio,-0.1763015074769676,1277
mid_pre_response_minus_early_pre_response,pc1_explained,0.006145669868931614,1277
mid_pre_response_minus_early_pre_response,participation_ratio,-0.030126727091505767,1277
late_pre_response_minus_early_pre_response,pc1_explained,0.05096313257819418,1278
late_pre_response_minus_early_pre_response,participation_ratio,-0.28862394209584963,1278
late_pre_response_minus_mid_pre_response,pc1_explained,0.05038190991518621,1278
late_pre_response_minus_mid_pre_response,participation_ratio,-0.2709673487543207,1278
mid_pre_response_minus_early_pre_response,pc1_explained,0.0005812226630079742,1278
mid_pre_response_minus_early_pre_response,participation_ratio,-0.017656593341528914,1278
late_pre_response_minus_early_pre_response,pc1_explained,0.006536319954370096,1279
late_pre_response_minus_early_pre_response,participation_ratio,-0.06933357619084424,1279
late_pre_response_minus_mid_pre_response,pc1_explained,0.004831437621760526,1279
late_pre_response_minus_mid_pre_response,participation_ratio,-0.042243555084728435,1279
mid_pre_response_minus_early_pre_response,pc1_explained,0.0017048823326095697,1279
mid_pre_response_minus_early_pre_response,participation_ratio,-0.027090021106115802,1279
late_pre_response_minus_early_pre_response,pc1_explained,0.0521535015995882,1280
late_pre_response_minus_early_pre_response,participation_ratio,-0.2830729434770376,1280
late_pre_response_minus_mid_pre_response,pc1_explained,0.03748919705015952,1280
late_pre_response_minus_mid_pre_response,participation_ratio,-0.20941135298388547,1280
mid_pre_response_minus_early_pre_response,pc1_explained,0.014664304549428686,1280
mid_pre_response_minus_early_pre_response,participation_ratio,-0.07366159049315213,1280
late_pre_response_minus_early_pre_response,pc1_explained,0.03283679467365308,1281
late_pre_response_minus_early_pre_response,participation_ratio,-0.19866344253894974,1281
late_pre_response_minus_mid_pre_response,pc1_explained,0.026404352150841692,1281
late_pre_response_minus_mid_pre_response,participation_ratio,-0.14993008641953098,1281
mid_pre_response_minus_early_pre_response,pc1_explained,0.006432442522811388,1281
mid_pre_response_minus_early_pre_response,participation_ratio,-0.04873335611941876,1281
late_pre_response_minus_early_pre_response,pc1_explained,0.055167446551652066,1282
late_pre_response_minus_early_pre_response,participation_ratio,-0.3140396937234655,1282
late_pre_response_minus_mid_pre_response,pc1_explained,0.02693515029424376,1282
late_pre_response_minus_mid_pre_response,participation_ratio,-0.14099569829975733,1282
mid_pre_response_minus_early_pre_response,pc1_explained,0.028232296257408307,1282
mid_pre_response_minus_early_pre_response,participation_ratio,-0.17304399542370819,1282
late_pre_response_minus_early_pre_response,pc1_explained,0.07912731910483495,1283
late_pre_response_minus_early_pre_response,participation_ratio,-0.42156760688001604,1283
late_pre_response_minus_mid_pre_response,pc1_explained,0.06844167090791109,1283
late_pre_response_minus_mid_pre_response,participation_ratio,-0.3466520380024627,1283
mid_pre_response_minus_early_pre_response,pc1_explained,0.010685648196923858,1283
mid_pre_response_minus_early_pre_response,participation_ratio,-0.07491556887755335,1283
late_pre_response_minus_early_pre_response,pc1_explained,0.09158784797617536,1284
late_pre_response_minus_early_pre_response,participation_ratio,-0.4633077995778345,1284
late_pre_response_minus_mid_pre_response,pc1_explained,0.06795616695223083,1284
late_pre_response_minus_mid_pre_response,participation_ratio,-0.3474114626433735,1284
mid_pre_response_minus_early_pre_response,pc1_explained,0.02363168102394453,1284
mid_pre_response_minus_early_pre_response,participation_ratio,-0.115896336934461,1284
late_pre_response_minus_early_pre_response,pc1_explained,0.019757857710047455,1285
late_pre_response_minus_early_pre_response,participation_ratio,-0.11714190852363915,1285
late_pre_response_minus_mid_pre_response,pc1_explained,0.019906712864953158,1285
late_pre_response_minus_mid_pre_response,participation_ratio,-0.10569986890564786,1285
mid_pre_response_minus_early_pre_response,pc1_explained,-0.00014885515490570267,1285
mid_pre_response_minus_early_pre_response,participation_ratio,-0.011442039617991284,1285
late_pre_response_minus_early_pre_response,pc1_explained,0.06933050935743423,1286
late_pre_response_minus_early_pre_response,participation_ratio,-0.3844686497254939,1286
late_pre_response_minus_mid_pre_response,pc1_explained,0.043551912195071374,1286
late_pre_response_minus_mid_pre_response,participation_ratio,-0.2605799246927183,1286
mid_pre_response_minus_early_pre_response,pc1_explained,0.02577859716236286,1286
mid_pre_response_minus_early_pre_response,participation_ratio,-0.12388872503277559,1286
late_pre_response_minus_early_pre_response,pc1_explained,0.05102486445608534,1287
late_pre_response_minus_early_pre_response,participation_ratio,-0.284207525386202,1287
late_pre_response_minus_mid_pre_response,pc1_explained,0.03926660442587493,1287
late_pre_response_minus_mid_pre_response,participation_ratio,-0.20577367184892825,1287
mid_pre_response_minus_early_pre_response,pc1_explained,0.01175826003021041,1287
mid_pre_response_minus_early_pre_response,participation_ratio,-0.07843385353727372,1287
late_pre_response_minus_early_pre_response,pc1_explained,0.05322369800690441,1288
late_pre_response_minus_early_pre_response,participation_ratio,-0.2932392945383193,1288
late_pre_response_minus_mid_pre_response,pc1_explained,0.02867987944478667,1288
late_pre_response_minus_mid_pre_response,participation_ratio,-0.16591403514879355,1288
mid_pre_response_minus_early_pre_response,pc1_explained,0.024543818562117736,1288
mid_pre_response_minus_early_pre_response,participation_ratio,-0.12732525938952577,1288
late_pre_response_minus_early_pre_response,pc1_explained,0.03234487499757388,1289
late_pre_response_minus_early_pre_response,participation_ratio,-0.19554024456097263,1289
late_pre_response_minus_mid_pre_response,pc1_explained,0.03649872007315469,1289
late_pre_response_minus_mid_pre_response,participation_ratio,-0.20764172707869966,1289
mid_pre_response_minus_early_pre_response,pc1_explained,-0.004153845075580809,1289
mid_pre_response_minus_early_pre_response,participation_ratio,0.012101482517727025,1289
late_pre_response_minus_early_pre_response,pc1_explained,0.05257359057933442,1290
late_pre_response_minus_early_pre_response,participation_ratio,-0.2983252661361182,1290
late_pre_response_minus_mid_pre_response,pc1_explained,0.057832556333495266,1290
late_pre_response_minus_mid_pre_response,participation_ratio,-0.3022568061618309,1290
mid_pre_response_minus_early_pre_response,pc1_explained,-0.005258965754160849,1290
mid_pre_response_minus_early_pre_response,participation_ratio,0.003931540025712721,1290
late_pre_response_minus_early_pre_response,pc1_explained,0.06855604745342436,1291
late_pre_response_minus_early_pre_response,participation_ratio,-0.3784175455684604,1291
late_pre_response_minus_mid_pre_response,pc1_explained,0.025130838034903014,1291
late_pre_response_minus_mid_pre_response,participation_ratio,-0.15575767066306767,1291
mid_pre_response_minus_early_pre_response,pc1_explained,0.04342520941852135,1291
mid_pre_response_minus_early_pre_response,participation_ratio,-0.22265987490539274,1291
late_pre_response_minus_early_pre_response,pc1_explained,0.04750662170225928,1292
late_pre_response_minus_early_pre_response,participation_ratio,-0.26381612433158796,1292
late_pre_response_minus_mid_pre_response,pc1_explained,0.035695695684991424,1292
late_pre_response_minus_mid_pre_response,participation_ratio,-0.18807583162500885,1292
mid_pre_response_minus_early_pre_response,pc1_explained,0.011810926017267853,1292
mid_pre_response_minus_early_pre_response,participation_ratio,-0.07574029270657912,1292
late_pre_response_minus_early_pre_response,pc1_explained,0.057505700300073403,1293
late_pre_response_minus_early_pre_response,participation_ratio,-0.28672539581999423,1293
late_pre_response_minus_mid_pre_response,pc1_explained,0.021483176998394415,1293
late_pre_response_minus_mid_pre_response,participation_ratio,-0.10815910136852613,1293
mid_pre_response_minus_early_pre_response,pc1_explained,0.03602252330167899,1293
mid_pre_response_minus_early_pre_response,participation_ratio,-0.1785662944514681,1293
late_pre_response_minus_early_pre_response,pc1_explained,0.0703643879373006,1294
late_pre_response_minus_early_pre_response,participation_ratio,-0.3663402216880862,1294
late_pre_response_minus_mid_pre_response,pc1_explained,0.042360104927937736,1294
late_pre_response_minus_mid_pre_response,participation_ratio,-0.22198098455927484,1294
mid_pre_response_minus_early_pre_response,pc1_explained,0.028004283009362863,1294
mid_pre_response_minus_early_pre_response,participation_ratio,-0.14435923712881138,1294
late_pre_response_minus_early_pre_response,pc1_explained,0.06146968700334432,1295
late_pre_response_minus_early_pre_response,participation_ratio,-0.350454703396764,1295
late_pre_response_minus_mid_pre_response,pc1_explained,0.036309067475503554,1295
late_pre_response_minus_mid_pre_response,participation_ratio,-0.20398566715890176,1295
mid_pre_response_minus_early_pre_response,pc1_explained,0.025160619527840766,1295
mid_pre_response_minus_early_pre_response,participation_ratio,-0.14646903623786223,1295
late_pre_response_minus_early_pre_response,pc1_explained,0.02754155136317471,1296
late_pre_response_minus_early_pre_response,participation_ratio,-0.16638072829536465,1296
late_pre_response_minus_mid_pre_response,pc1_explained,0.03708710295868334,1296
late_pre_response_minus_mid_pre_response,participation_ratio,-0.18036760089512516,1296
mid_pre_response_minus_early_pre_response,pc1_explained,-0.009545551595508628,1296
mid_pre_response_minus_early_pre_response,participation_ratio,0.013986872599760503,1296
late_pre_response_minus_early_pre_response,pc1_explained,0.05022069264166673,1297
late_pre_response_minus_early_pre_response,participation_ratio,-0.2695391651923025,1297
late_pre_response_minus_mid_pre_response,pc1_explained,0.03512705178899844,1297
late_pre_response_minus_mid_pre_response,participation_ratio,-0.18008234908022702,1297
mid_pre_response_minus_early_pre_response,pc1_explained,0.015093640852668289,1297
mid_pre_response_minus_early_pre_response,participation_ratio,-0.08945681611207545,1297
late_pre_response_minus_early_pre_response,pc1_explained,0.07964308594991543,1298
late_pre_response_minus_early_pre_response,participation_ratio,-0.415965151810342,1298
late_pre_response_minus_mid_pre_response,pc1_explained,0.04471439812460043,1298
late_pre_response_minus_mid_pre_response,participation_ratio,-0.21289409445065388,1298
mid_pre_response_minus_early_pre_response,pc1_explained,0.034928687825315,1298
mid_pre_response_minus_early_pre_response,participation_ratio,-0.2030710573596881,1298
late_pre_response_minus_early_pre_response,pc1_explained,0.05262146724071082,1299
late_pre_response_minus_early_pre_response,participation_ratio,-0.2945482162991673,1299
late_pre_response_minus_mid_pre_response,pc1_explained,0.03165976477597965,1299
late_pre_response_minus_mid_pre_response,participation_ratio,-0.16266623762261068,1299
mid_pre_response_minus_early_pre_response,pc1_explained,0.02096170246473117,1299
mid_pre_response_minus_early_pre_response,participation_ratio,-0.1318819786765566,1299
late_pre_response_minus_early_pre_response,pc1_explained,0.06455776542308622,1300
late_pre_response_minus_early_pre_response,participation_ratio,-0.34839928155286737,1300
late_pre_response_minus_mid_pre_response,pc1_explained,0.05548764074639656,1300
late_pre_response_minus_mid_pre_response,participation_ratio,-0.2968071660996747,1300
mid_pre_response_minus_early_pre_response,pc1_explained,0.009070124676689661,1300
mid_pre_response_minus_early_pre_response,participation_ratio,-0.051592115453192644,1300
late_pre_response_minus_early_pre_response,pc1_explained,0.05244857796578184,1301
late_pre_response_minus_early_pre_response,participation_ratio,-0.3004027340078026,1301
late_pre_response_minus_mid_pre_response,pc1_explained,0.053589732013978986,1301
late_pre_response_minus_mid_pre_response,participation_ratio,-0.2678786616347919,1301
mid_pre_response_minus_early_pre_response,pc1_explained,-0.001141154048197146,1301
mid_pre_response_minus_early_pre_response,participation_ratio,-0.03252407237301069,1301
late_pre_response_minus_early_pre_response,pc1_explained,0.06071534681146118,1302
late_pre_response_minus_early_pre_response,participation_ratio,-0.3255160032458049,1302
late_pre_response_minus_mid_pre_response,pc1_explained,0.03275714059899715,1302
late_pre_response_minus_mid_pre_response,participation_ratio,-0.16550445217913,1302
mid_pre_response_minus_early_pre_response,pc1_explained,0.027958206212464032,1302
mid_pre_response_minus_early_pre_response,participation_ratio,-0.16001155106667486,1302
late_pre_response_minus_early_pre_response,pc1_explained,0.035026689970954705,1303
late_pre_response_minus_early_pre_response,participation_ratio,-0.21925386008329628,1303
late_pre_response_minus_mid_pre_response,pc1_explained,0.036731491843877806,1303
late_pre_response_minus_mid_pre_response,participation_ratio,-0.1957949049840959,1303
mid_pre_response_minus_early_pre_response,pc1_explained,-0.0017048018729231007,1303
mid_pre_response_minus_early_pre_response,participation_ratio,-0.023458955099200374,1303
late_pre_response_minus_early_pre_response,pc1_explained,0.038338479736351405,1304
late_pre_response_minus_early_pre_response,participation_ratio,-0.22379466595363295,1304
late_pre_response_minus_mid_pre_response,pc1_explained,0.016035228554322045,1304
late_pre_response_minus_mid_pre_response,participation_ratio,-0.11010580366067213,1304
mid_pre_response_minus_early_pre_response,pc1_explained,0.02230325118202936,1304
mid_pre_response_minus_early_pre_response,participation_ratio,-0.11368886229296082,1304
late_pre_response_minus_early_pre_response,pc1_explained,0.04146946244881844,1305
late_pre_response_minus_early_pre_response,participation_ratio,-0.2364935887818862,1305
late_pre_response_minus_mid_pre_response,pc1_explained,0.04001688318281693,1305
late_pre_response_minus_mid_pre_response,participation_ratio,-0.21025194226267363,1305
mid_pre_response_minus_early_pre_response,pc1_explained,0.001452579266001508,1305
mid_pre_response_minus_early_pre_response,participation_ratio,-0.02624164651921257,1305
late_pre_response_minus_early_pre_response,pc1_explained,0.06962045905555914,1306
late_pre_response_minus_early_pre_response,participation_ratio,-0.3752015910785693,1306
late_pre_response_minus_mid_pre_response,pc1_explained,0.055367919425904355,1306
late_pre_response_minus_mid_pre_response,participation_ratio,-0.28268540340933157,1306
mid_pre_response_minus_early_pre_response,pc1_explained,0.014252539629654781,1306
mid_pre_response_minus_early_pre_response,participation_ratio,-0.09251618766923775,1306
late_pre_response_minus_early_pre_response,pc1_explained,0.020167220515201922,1307
late_pre_response_minus_early_pre_response,participation_ratio,-0.12089799924442657,1307
late_pre_response_minus_mid_pre_response,pc1_explained,0.035822011476740134,1307
late_pre_response_minus_mid_pre_response,participation_ratio,-0.18945366386844897,1307
mid_pre_response_minus_early_pre_response,pc1_explained,-0.015654790961538212,1307
mid_pre_response_minus_early_pre_response,participation_ratio,0.0685556646240224,1307
late_pre_response_minus_early_pre_response,pc1_explained,0.05398847754668701,1308
late_pre_response_minus_early_pre_response,participation_ratio,-0.2779815286818623,1308
late_pre_response_minus_mid_pre_response,pc1_explained,0.03538512437582875,1308
late_pre_response_minus_mid_pre_response,participation_ratio,-0.15801294258154508,1308
mid_pre_response_minus_early_pre_response,pc1_explained,0.01860335317085826,1308
mid_pre_response_minus_early_pre_response,participation_ratio,-0.11996858610031724,1308
late_pre_response_minus_early_pre_response,pc1_explained,0.07502188432593404,1309
late_pre_response_minus_early_pre_response,participation_ratio,-0.39353741175528834,1309
late_pre_response_minus_mid_pre_response,pc1_explained,0.06914808547405638,1309
late_pre_response_minus_mid_pre_response,participation_ratio,-0.3575752350346977,1309
mid_pre_response_minus_early_pre_response,pc1_explained,0.005873798851877665,1309
mid_pre_response_minus_early_pre_response,participation_ratio,-0.035962176720590655,1309
late_pre_response_minus_early_pre_response,pc1_explained,0.04119247206837395,1310
late_pre_response_minus_early_pre_response,participation_ratio,-0.2202015050435837,1310
late_pre_response_minus_mid_pre_response,pc1_explained,0.04157478671850445,1310
late_pre_response_minus_mid_pre_response,participation_ratio,-0.22843891553334705,1310
mid_pre_response_minus_early_pre_response,pc1_explained,-0.0003823146501304997,1310
mid_pre_response_minus_early_pre_response,participation_ratio,0.008237410489763342,1310
late_pre_response_minus_early_pre_response,pc1_explained,0.03543586462001502,1311
late_pre_response_minus_early_pre_response,participation_ratio,-0.20302269255770922,1311
late_pre_response_minus_mid_pre_response,pc1_explained,0.04057248196144603,1311
late_pre_response_minus_mid_pre_response,participation_ratio,-0.20429019835106388,1311
mid_pre_response_minus_early_pre_response,pc1_explained,-0.005136617341431005,1311
mid_pre_response_minus_early_pre_response,participation_ratio,0.0012675057933546618,1311
late_pre_response_minus_early_pre_response,pc1_explained,0.0648285588198354,1312
late_pre_response_minus_early_pre_response,participation_ratio,-0.3432903332092052,1312
late_pre_response_minus_mid_pre_response,pc1_explained,0.05356599011702157,1312
late_pre_response_minus_mid_pre_response,participation_ratio,-0.2717795492394255,1312
mid_pre_response_minus_early_pre_response,pc1_explained,0.011262568702813835,1312
mid_pre_response_minus_early_pre_response,participation_ratio,-0.07151078396977972,1312
late_pre_response_minus_early_pre_response,pc1_explained,0.03430343426997173,1313
late_pre_response_minus_early_pre_response,participation_ratio,-0.20627621941313956,1313
late_pre_response_minus_mid_pre_response,pc1_explained,0.0553129505878559,1313
late_pre_response_minus_mid_pre_response,participation_ratio,-0.29175252500868964,1313
mid_pre_response_minus_early_pre_response,pc1_explained,-0.02100951631788417,1313
mid_pre_response_minus_early_pre_response,participation_ratio,0.08547630559555008,1313
late_pre_response_minus_early_pre_response,pc1_explained,0.032558454586796515,1314
late_pre_response_minus_early_pre_response,participation_ratio,-0.19824660814864847,1314
late_pre_response_minus_mid_pre_response,pc1_explained,0.023772960912202157,1314
late_pre_response_minus_mid_pre_response,participation_ratio,-0.1551813956491488,1314
mid_pre_response_minus_early_pre_response,pc1_explained,0.008785493674594358,1314
mid_pre_response_minus_early_pre_response,participation_ratio,-0.04306521249949968,1314
late_pre_response_minus_early_pre_response,pc1_explained,0.00814633610226323,1315
late_pre_response_minus_early_pre_response,participation_ratio,-0.07556145200286446,1315
late_pre_response_minus_mid_pre_response,pc1_explained,-0.0001901859475081924,1315
late_pre_response_minus_mid_pre_response,participation_ratio,-0.015961396517692794,1315
mid_pre_response_minus_early_pre_response,pc1_explained,0.008336522049771422,1315
mid_pre_response_minus_early_pre_response,participation_ratio,-0.059600055485171666,1315
late_pre_response_minus_early_pre_response,pc1_explained,0.04510558729123282,1316
late_pre_response_minus_early_pre_response,participation_ratio,-0.259243689055348,1316
late_pre_response_minus_mid_pre_response,pc1_explained,0.03665654182155864,1316
late_pre_response_minus_mid_pre_response,participation_ratio,-0.19810856832495327,1316
mid_pre_response_minus_early_pre_response,pc1_explained,0.008449045469674177,1316
mid_pre_response_minus_early_pre_response,participation_ratio,-0.06113512073039473,1316
late_pre_response_minus_early_pre_response,pc1_explained,0.07392785711643834,1317
late_pre_response_minus_early_pre_response,participation_ratio,-0.3968314754280988,1317
late_pre_response_minus_mid_pre_response,pc1_explained,0.05605254831175133,1317
late_pre_response_minus_mid_pre_response,participation_ratio,-0.2902344913647461,1317
mid_pre_response_minus_early_pre_response,pc1_explained,0.017875308804687018,1317
mid_pre_response_minus_early_pre_response,participation_ratio,-0.10659698406335272,1317
late_pre_response_minus_early_pre_response,pc1_explained,0.052941339632975315,1318
late_pre_response_minus_early_pre_response,participation_ratio,-0.2979427736247491,1318
late_pre_response_minus_mid_pre_response,pc1_explained,0.04792952269274697,1318
late_pre_response_minus_mid_pre_response,participation_ratio,-0.2474922984623591,1318
mid_pre_response_minus_early_pre_response,pc1_explained,0.005011816940228342,1318
mid_pre_response_minus_early_pre_response,participation_ratio,-0.050450475162389985,1318
late_pre_response_minus_early_pre_response,pc1_explained,0.03698333673129195,1319
late_pre_response_minus_early_pre_response,participation_ratio,-0.22031868597882642,1319
late_pre_response_minus_mid_pre_response,pc1_explained,0.019133594363487827,1319
late_pre_response_minus_mid_pre_response,participation_ratio,-0.11957362695440654,1319
mid_pre_response_minus_early_pre_response,pc1_explained,0.017849742367804122,1319
mid_pre_response_minus_early_pre_response,participation_ratio,-0.10074505902441988,1319
late_pre_response_minus_early_pre_response,pc1_explained,0.07871911177505464,1320
late_pre_response_minus_early_pre_response,participation_ratio,-0.43581471270057204,1320
late_pre_response_minus_mid_pre_response,pc1_explained,0.03796985336911518,1320
late_pre_response_minus_mid_pre_response,participation_ratio,-0.19160268430321103,1320
mid_pre_response_minus_early_pre_response,pc1_explained,0.04074925840593946,1320
mid_pre_response_minus_early_pre_response,participation_ratio,-0.244212028397361,1320
late_pre_response_minus_early_pre_response,pc1_explained,0.05078277790969932,1321
late_pre_response_minus_early_pre_response,participation_ratio,-0.27594003923264543,1321
late_pre_response_minus_mid_pre_response,pc1_explained,0.04942211368986793,1321
late_pre_response_minus_mid_pre_response,participation_ratio,-0.2520568673984229,1321
mid_pre_response_minus_early_pre_response,pc1_explained,0.0013606642198313867,1321
mid_pre_response_minus_early_pre_response,participation_ratio,-0.023883171834222505,1321
late_pre_response_minus_early_pre_response,pc1_explained,0.05345973814965832,1322
late_pre_response_minus_early_pre_response,participation_ratio,-0.2954332811748648,1322
late_pre_response_minus_mid_pre_response,pc1_explained,0.0459383751073249,1322
late_pre_response_minus_mid_pre_response,participation_ratio,-0.2353825210078715,1322
mid_pre_response_minus_early_pre_response,pc1_explained,0.007521363042333418,1322
mid_pre_response_minus_early_pre_response,participation_ratio,-0.06005076016699329,1322
late_pre_response_minus_early_pre_response,pc1_explained,0.042269542841338104,1323
late_pre_response_minus_early_pre_response,participation_ratio,-0.24503961499204197,1323
late_pre_response_minus_mid_pre_response,pc1_explained,0.0411811002709096,1323
late_pre_response_minus_mid_pre_response,participation_ratio,-0.2278701017008351,1323
mid_pre_response_minus_early_pre_response,pc1_explained,0.001088442570428505,1323
mid_pre_response_minus_early_pre_response,participation_ratio,-0.01716951329120686,1323
late_pre_response_minus_early_pre_response,pc1_explained,0.060909160991535316,1324
late_pre_response_minus_early_pre_response,participation_ratio,-0.32369458306659427,1324
late_pre_response_minus_mid_pre_response,pc1_explained,0.07345567432919153,1324
late_pre_response_minus_mid_pre_response,participation_ratio,-0.37358360251061784,1324
mid_pre_response_minus_early_pre_response,pc1_explained,-0.012546513337656218,1324
mid_pre_response_minus_early_pre_response,participation_ratio,0.049889019444023575,1324
late_pre_response_minus_early_pre_response,pc1_explained,0.04564795476824568,1325
late_pre_response_minus_early_pre_response,participation_ratio,-0.25927194770502693,1325
late_pre_response_minus_mid_pre_response,pc1_explained,0.01857032599535291,1325
late_pre_response_minus_mid_pre_response,participation_ratio,-0.10013801891461238,1325
mid_pre_response_minus_early_pre_response,pc1_explained,0.02707762877289277,1325
mid_pre_response_minus_early_pre_response,participation_ratio,-0.15913392879041455,1325
late_pre_response_minus_early_pre_response,pc1_explained,0.04283252282725436,1326
late_pre_response_minus_early_pre_response,participation_ratio,-0.2553282934215444,1326
late_pre_response_minus_mid_pre_response,pc1_explained,0.0288333631760459,1326
late_pre_response_minus_mid_pre_response,participation_ratio,-0.17458298101397896,1326
mid_pre_response_minus_early_pre_response,pc1_explained,0.01399915965120846,1326
mid_pre_response_minus_early_pre_response,participation_ratio,-0.08074531240756544,1326
late_pre_response_minus_early_pre_response,pc1_explained,0.05075551584762894,1327
late_pre_response_minus_early_pre_response,participation_ratio,-0.2881540555316242,1327
late_pre_response_minus_mid_pre_response,pc1_explained,0.04793408347773043,1327
late_pre_response_minus_mid_pre_response,participation_ratio,-0.23529973954360495,1327
mid_pre_response_minus_early_pre_response,pc1_explained,0.0028214323698985133,1327
mid_pre_response_minus_early_pre_response,participation_ratio,-0.05285431598801926,1327
late_pre_response_minus_early_pre_response,pc1_explained,0.04740359029887542,1328
late_pre_response_minus_early_pre_response,participation_ratio,-0.26270755067121687,1328
late_pre_response_minus_mid_pre_response,pc1_explained,0.02089833814684461,1328
late_pre_response_minus_mid_pre_response,participation_ratio,-0.11591460674399556,1328
mid_pre_response_minus_early_pre_response,pc1_explained,0.02650525215203081,1328
mid_pre_response_minus_early_pre_response,participation_ratio,-0.1467929439272213,1328
late_pre_response_minus_early_pre_response,pc1_explained,0.03994598320248122,1329
late_pre_response_minus_early_pre_response,participation_ratio,-0.24239067599105502,1329
