comparison,metric,difference,sample_index
late_pre_response_minus_mid_pre_response,pc1_explained,0.022488536017971295,1188
late_pre_response_minus_mid_pre_response,participation_ratio,-0.12123972929646731,1188
mid_pre_response_minus_early_pre_response,pc1_explained,-0.011959961375365369,1188
mid_pre_response_minus_early_pre_response,participation_ratio,0.07130106958894666,1188
late_pre_response_minus_early_pre_response,pc1_explained,0.01668626877471502,1189
late_pre_response_minus_early_pre_response,participation_ratio,-0.07523262296456901,1189
late_pre_response_minus_mid_pre_response,pc1_explained,0.024532297591474017,1189
late_pre_response_minus_mid_pre_response,participation_ratio,-0.10924643819673241,1189
mid_pre_response_minus_early_pre_response,pc1_explained,-0.007846028816758999,1189
mid_pre_response_minus_early_pre_response,participation_ratio,0.0340138152321634,1189
late_pre_response_minus_early_pre_response,pc1_explained,-0.009476116298199,1190
late_pre_response_minus_early_pre_response,participation_ratio,0.03598806887216588,1190
late_pre_response_minus_mid_pre_response,pc1_explained,0.008306119867737105,1190
late_pre_response_minus_mid_pre_response,participation_ratio,-0.027998430566621213,1190
mid_pre_response_minus_early_pre_response,pc1_explained,-0.017782236165936105,1190
mid_pre_response_minus_early_pre_response,participation_ratio,0.06398649943878709,1190
late_pre_response_minus_early_pre_response,pc1_explained,-0.021675532278485843,1191
late_pre_response_minus_early_pre_response,participation_ratio,0.12124880991095122,1191
late_pre_response_minus_mid_pre_response,pc1_explained,-0.0014860730833134994,1191
late_pre_response_minus_mid_pre_response,participation_ratio,0.023309286081786063,1191
mid_pre_response_minus_early_pre_response,pc1_explained,-0.020189459195172343,1191
mid_pre_response_minus_early_pre_response,participation_ratio,0.09793952382916515,1191
late_pre_response_minus_early_pre_response,pc1_explained,-0.0073469312877598725,1192
late_pre_response_minus_early_pre_response,participation_ratio,0.04085577469255375,1192
late_pre_response_minus_mid_pre_response,pc1_explained,-0.007915181339760102,1192
late_pre_response_minus_mid_pre_response,participation_ratio,0.03898913917154312,1192
mid_pre_response_minus_early_pre_response,pc1_explained,0.0005682500520002298,1192
mid_pre_response_minus_early_pre_response,participation_ratio,0.001866635521010629,1192
late_pre_response_minus_early_pre_response,pc1_explained,0.002201133052419424,1193
late_pre_response_minus_early_pre_response,participation_ratio,-0.011239571864877895,1193
late_pre_response_minus_mid_pre_response,pc1_explained,-0.003651420362207669,1193
late_pre_response_minus_mid_pre_response,participation_ratio,0.029284169022343765,1193
mid_pre_response_minus_early_pre_response,pc1_explained,0.005852553414627093,1193
mid_pre_response_minus_early_pre_response,participation_ratio,-0.04052374088722166,1193
late_pre_response_minus_early_pre_response,pc1_explained,0.019076957818548013,1194
late_pre_response_minus_early_pre_response,participation_ratio,-0.08929389312360136,1194
late_pre_response_minus_mid_pre_response,pc1_explained,-0.0025577483191591144,1194
late_pre_response_minus_mid_pre_response,participation_ratio,-0.0013514520703190591,1194
mid_pre_response_minus_early_pre_response,pc1_explained,0.021634706137707127,1194
mid_pre_response_minus_early_pre_response,participation_ratio,-0.0879424410532823,1194
late_pre_response_minus_early_pre_response,pc1_explained,-0.007428553145818806,1195
late_pre_response_minus_early_pre_response,participation_ratio,0.02974744344545721,1195
late_pre_response_minus_mid_pre_response,pc1_explained,-0.0026877430995001506,1195
late_pre_response_minus_mid_pre_response,participation_ratio,0.03392766987389928,1195
mid_pre_response_minus_early_pre_response,pc1_explained,-0.004740810046318655,1195
mid_pre_response_minus_early_pre_response,participation_ratio,-0.004180226428442069,1195
late_pre_response_minus_early_pre_response,pc1_explained,-0.007022181293293461,1196
late_pre_response_minus_early_pre_response,participation_ratio,0.04315248631881996,1196
late_pre_response_minus_mid_pre_response,pc1_explained,-0.017016649168971276,1196
late_pre_response_minus_mid_pre_response,participation_ratio,0.07763725723476966,1196
mid_pre_response_minus_early_pre_response,pc1_explained,0.009994467875677815,1196
mid_pre_response_minus_early_pre_response,participation_ratio,-0.0344847709159497,1196
late_pre_response_minus_early_pre_response,pc1_explained,0.000981133771141951,1197
late_pre_response_minus_early_pre_response,participation_ratio,-0.018812490998422415,1197
late_pre_response_minus_mid_pre_response,pc1_explained,0.013956043175051391,1197
late_pre_response_minus_mid_pre_response,participation_ratio,-0.07270736783676801,1197
mid_pre_response_minus_early_pre_response,pc1_explained,-0.01297490940390944,1197
mid_pre_response_minus_early_pre_response,participation_ratio,0.053894876838345596,1197
late_pre_response_minus_early_pre_response,pc1_explained,-0.0020635493180809483,1198
late_pre_response_minus_early_pre_response,participation_ratio,0.03131850312108275,1198
late_pre_response_minus_mid_pre_response,pc1_explained,-0.02485764416302705,1198
late_pre_response_minus_mid_pre_response,participation_ratio,0.10932266317208406,1198
mid_pre_response_minus_early_pre_response,pc1_explained,0.0227940948449461,1198
mid_pre_response_minus_early_pre_response,participation_ratio,-0.0780041600510013,1198
late_pre_response_minus_early_pre_response,pc1_explained,-0.013614082060665611,1199
late_pre_response_minus_early_pre_response,participation_ratio,0.04326864486037829,1199
late_pre_response_minus_mid_pre_response,pc1_explained,-0.009812965603208768,1199
late_pre_response_minus_mid_pre_response,participation_ratio,0.019317520630784735,1199
mid_pre_response_minus_early_pre_response,pc1_explained,-0.0038011164574568435,1199
mid_pre_response_minus_early_pre_response,participation_ratio,0.023951124229593557,1199
late_pre_response_minus_early_pre_response,pc1_explained,0.008523974701387882,1200
late_pre_response_minus_early_pre_response,participation_ratio,-0.0428764156328274,1200
late_pre_response_minus_mid_pre_response,pc1_explained,-0.012057494562748183,1200
late_pre_response_minus_mid_pre_response,participation_ratio,0.031730599343204435,1200
mid_pre_response_minus_early_pre_response,pc1_explained,0.020581469264136065,1200
mid_pre_response_minus_early_pre_response,participation_ratio,-0.07460701497603184,1200
late_pre_response_minus_early_pre_response,pc1_explained,-0.006991861617411388,1201
late_pre_response_minus_early_pre_response,participation_ratio,0.046499860623646416,1201
late_pre_response_minus_mid_pre_response,pc1_explained,-0.0028459302148274856,1201
late_pre_response_minus_mid_pre_response,participation_ratio,0.030933043518562187,1201
mid_pre_response_minus_early_pre_response,pc1_explained,-0.004145931402583902,1201
mid_pre_response_minus_early_pre_response,participation_ratio,0.01556681710508423,1201
late_pre_response_minus_early_pre_response,pc1_explained,0.001263761892998816,1202
late_pre_response_minus_early_pre_response,participation_ratio,0.004119031770249304,1202
late_pre_response_minus_mid_pre_response,pc1_explained,0.001658031526965642,1202
late_pre_response_minus_mid_pre_response,participation_ratio,0.003930984663287784,1202
mid_pre_response_minus_early_pre_response,pc1_explained,-0.00039426963396682613,1202
mid_pre_response_minus_early_pre_response,participation_ratio,0.00018804710696151972,1202
late_pre_response_minus_early_pre_response,pc1_explained,0.018009004988502997,1203
late_pre_response_minus_early_pre_response,participation_ratio,-0.08145059557776824,1203
late_pre_response_minus_mid_pre_response,pc1_explained,-0.014902663190901833,1203
late_pre_response_minus_mid_pre_response,participation_ratio,0.04716068251278571,1203
mid_pre_response_minus_early_pre_response,pc1_explained,0.03291166817940483,1203
mid_pre_response_minus_early_pre_response,participation_ratio,-0.12861127809055395,1203
late_pre_response_minus_early_pre_response,pc1_explained,0.009497574252401941,1204
late_pre_response_minus_early_pre_response,participation_ratio,-0.05694252053789972,1204
late_pre_response_minus_mid_pre_response,pc1_explained,0.002239774007350981,1204
late_pre_response_minus_mid_pre_response,participation_ratio,-0.020944081247300073,1204
mid_pre_response_minus_early_pre_response,pc1_explained,0.0072578002450509604,1204
mid_pre_response_minus_early_pre_response,participation_ratio,-0.03599843929059965,1204
late_pre_response_minus_early_pre_response,pc1_explained,-0.0056155484930949795,1205
late_pre_response_minus_early_pre_response,participation_ratio,0.03908658991731517,1205
late_pre_response_minus_mid_pre_response,pc1_explained,0.003299144970118295,1205
late_pre_response_minus_mid_pre_response,participation_ratio,0.010809965703080238,1205
mid_pre_response_minus_early_pre_response,pc1_explained,-0.008914693463213275,1205
mid_pre_response_minus_early_pre_response,participation_ratio,0.028276624214234936,1205
late_pre_response_minus_early_pre_response,pc1_explained,0.007995830578687246,1206
late_pre_response_minus_early_pre_response,participation_ratio,-0.041660126005714115,1206
late_pre_response_minus_mid_pre_response,pc1_explained,0.009113424932189806,1206
late_pre_response_minus_mid_pre_response,participation_ratio,-0.06097985781129456,1206
mid_pre_response_minus_early_pre_response,pc1_explained,-0.00111759435350256,1206
mid_pre_response_minus_early_pre_response,participation_ratio,0.019319731805580442,1206
late_pre_response_minus_early_pre_response,pc1_explained,0.019839394473980865,1207
late_pre_response_minus_early_pre_response,participation_ratio,-0.08481462403786244,1207
late_pre_response_minus_mid_pre_response,pc1_explained,0.006632058676064534,1207
late_pre_response_minus_mid_pre_response,participation_ratio,-0.044604470362132,1207
mid_pre_response_minus_early_pre_response,pc1_explained,0.01320733579791633,1207
mid_pre_response_minus_early_pre_response,participation_ratio,-0.04021015367573044,1207
late_pre_response_minus_early_pre_response,pc1_explained,-0.009914354986699236,1208
late_pre_response_minus_early_pre_response,participation_ratio,0.05423680976348111,1208
late_pre_response_minus_mid_pre_response,pc1_explained,0.024981684421238604,1208
late_pre_response_minus_mid_pre_response,participation_ratio,-0.09206653807219345,1208
mid_pre_response_minus_early_pre_response,pc1_explained,-0.03489603940793784,1208
mid_pre_response_minus_early_pre_response,participation_ratio,0.14630334783567456,1208
late_pre_response_minus_early_pre_response,pc1_explained,-0.0038718727580129286,1209
late_pre_response_minus_early_pre_response,participation_ratio,0.016104796403945354,1209
late_pre_response_minus_mid_pre_response,pc1_explained,0.008523853306548479,1209
late_pre_response_minus_mid_pre_response,participation_ratio,-0.020004328689646744,1209
mid_pre_response_minus_early_pre_response,pc1_explained,-0.012395726064561408,1209
mid_pre_response_minus_early_pre_response,participation_ratio,0.0361091250935921,1209
late_pre_response_minus_early_pre_response,pc1_explained,-0.0041834370778931484,1210
late_pre_response_minus_early_pre_response,participation_ratio,0.015851461916136955,1210
late_pre_response_minus_mid_pre_response,pc1_explained,0.008523985057290906,1210
late_pre_response_minus_mid_pre_response,participation_ratio,-0.06889997043263474,1210
mid_pre_response_minus_early_pre_response,pc1_explained,-0.012707422135184054,1210
mid_pre_response_minus_early_pre_response,participation_ratio,0.0847514323487717,1210
late_pre_response_minus_early_pre_response,pc1_explained,-0.020722339351547436,1211
late_pre_response_minus_early_pre_response,participation_ratio,0.06438736264383227,1211
late_pre_response_minus_mid_pre_response,pc1_explained,-0.016009616737107102,1211
late_pre_response_minus_mid_pre_response,participation_ratio,0.048359467053049165,1211
mid_pre_response_minus_early_pre_response,pc1_explained,-0.0047127226144403345,1211
mid_pre_response_minus_early_pre_response,participation_ratio,0.016027895590783103,1211
late_pre_response_minus_early_pre_response,pc1_explained,-0.010510298650720173,1212
late_pre_response_minus_early_pre_response,participation_ratio,0.05564581418561687,1212
late_pre_response_minus_mid_pre_response,pc1_explained,-0.0024059278127622763,1212
late_pre_response_minus_mid_pre_response,participation_ratio,0.018763646608375595,1212
mid_pre_response_minus_early_pre_response,pc1_explained,-0.008104370837957897,1212
mid_pre_response_minus_early_pre_response,participation_ratio,0.036882167577241276,1212
late_pre_response_minus_early_pre_response,pc1_explained,-0.005133491266228529,1213
late_pre_response_minus_early_pre_response,participation_ratio,0.024080321236325197,1213
late_pre_response_minus_mid_pre_response,pc1_explained,0.002704790663374146,1213
late_pre_response_minus_mid_pre_response,participation_ratio,0.008864626000998133,1213
mid_pre_response_minus_early_pre_response,pc1_explained,-0.007838281929602675,1213
mid_pre_response_minus_early_pre_response,participation_ratio,0.015215695235327065,1213
late_pre_response_minus_early_pre_response,pc1_explained,0.0009619778870615381,1214
late_pre_response_minus_early_pre_response,participation_ratio,0.012364003353046549,1214
late_pre_response_minus_mid_pre_response,pc1_explained,0.006842947201941563,1214
late_pre_response_minus_mid_pre_response,participation_ratio,-0.036808834842289695,1214
mid_pre_response_minus_early_pre_response,pc1_explained,-0.005880969314880025,1214
mid_pre_response_minus_early_pre_response,participation_ratio,0.049172838195336244,1214
late_pre_response_minus_early_pre_response,pc1_explained,-0.03354723075335564,1215
late_pre_response_minus_early_pre_response,participation_ratio,0.1802410953876823,1215
late_pre_response_minus_mid_pre_response,pc1_explained,-0.007001349831913806,1215
late_pre_response_minus_mid_pre_response,participation_ratio,0.03734324665081834,1215
mid_pre_response_minus_early_pre_response,pc1_explained,-0.026545880921441833,1215
mid_pre_response_minus_early_pre_response,participation_ratio,0.14289784873686395,1215
late_pre_response_minus_early_pre_response,pc1_explained,-0.02524334909170789,1216
late_pre_response_minus_early_pre_response,participation_ratio,0.12797259936817706,1216
late_pre_response_minus_mid_pre_response,pc1_explained,-0.050105292679157754,1216
late_pre_response_minus_mid_pre_response,participation_ratio,0.25864514075277745,1216
mid_pre_response_minus_early_pre_response,pc1_explained,0.024861943587449864,1216
mid_pre_response_minus_early_pre_response,participation_ratio,-0.13067254138460038,1216
late_pre_response_minus_early_pre_response,pc1_explained,0.021989249659109533,1217
late_pre_response_minus_early_pre_response,participation_ratio,-0.10675776123201386,1217
late_pre_response_minus_mid_pre_response,pc1_explained,-0.011209423078126668,1217
late_pre_response_minus_mid_pre_response,participation_ratio,0.03837592076088292,1217
mid_pre_response_minus_early_pre_response,pc1_explained,0.0331986727372362,1217
mid_pre_response_minus_early_pre_response,participation_ratio,-0.14513368199289678,1217
late_pre_response_minus_early_pre_response,pc1_explained,-0.018006055924914888,1218
late_pre_response_minus_early_pre_response,participation_ratio,0.06931562908245326,1218
late_pre_response_minus_mid_pre_response,pc1_explained,-0.010774367991561729,1218
late_pre_response_minus_mid_pre_response,participation_ratio,0.03258215954536947,1218
mid_pre_response_minus_early_pre_response,pc1_explained,-0.007231687933353159,1218
mid_pre_response_minus_early_pre_response,participation_ratio,0.036733469537083785,1218
late_pre_response_minus_early_pre_response,pc1_explained,-0.016917622876612914,1219
late_pre_response_minus_early_pre_response,participation_ratio,0.079166093318356,1219
late_pre_response_minus_mid_pre_response,pc1_explained,0.019341451265767917,1219
late_pre_response_minus_mid_pre_response,participation_ratio,-0.09123128135606695,1219
mid_pre_response_minus_early_pre_response,pc1_explained,-0.03625907414238083,1219
mid_pre_response_minus_early_pre_response,participation_ratio,0.17039737467442295,1219
late_pre_response_minus_early_pre_response,pc1_explained,0.014073000546168002,1220
late_pre_response_minus_early_pre_response,participation_ratio,-0.08253250551832236,1220
late_pre_response_minus_mid_pre_response,pc1_explained,-0.013695726306970357,1220
late_pre_response_minus_mid_pre_response,participation_ratio,0.07736003653843238,1220
mid_pre_response_minus_early_pre_response,pc1_explained,0.02776872685313836,1220
mid_pre_response_minus_early_pre_response,participation_ratio,-0.15989254205675474,1220
late_pre_response_minus_early_pre_response,pc1_explained,-0.009651702705400722,1221
late_pre_response_minus_early_pre_response,participation_ratio,0.09496969251269238,1221
late_pre_response_minus_mid_pre_response,pc1_explained,-0.015329539532119352,1221
late_pre_response_minus_mid_pre_response,participation_ratio,0.07636161074979775,1221
mid_pre_response_minus_early_pre_response,pc1_explained,0.00567783682671863,1221
mid_pre_response_minus_early_pre_response,participation_ratio,0.018608081762894635,1221
late_pre_response_minus_early_pre_response,pc1_explained,0.00922061777148897,1222
late_pre_response_minus_early_pre_response,participation_ratio,-0.01930095542653376,1222
late_pre_response_minus_mid_pre_response,pc1_explained,-0.020673147818409787,1222
late_pre_response_minus_mid_pre_response,participation_ratio,0.11544676354270944,1222
mid_pre_response_minus_early_pre_response,pc1_explained,0.029893765589898758,1222
mid_pre_response_minus_early_pre_response,participation_ratio,-0.1347477189692432,1222
late_pre_response_minus_early_pre_response,pc1_explained,-0.018629787131565267,1223
late_pre_response_minus_early_pre_response,participation_ratio,0.11623766181467321,1223
late_pre_response_minus_mid_pre_response,pc1_explained,-0.0016072991657779534,1223
late_pre_response_minus_mid_pre_response,participation_ratio,0.024335742654877812,1223
mid_pre_response_minus_early_pre_response,pc1_explained,-0.017022487965787314,1223
mid_pre_response_minus_early_pre_response,participation_ratio,0.0919019191597954,1223
late_pre_response_minus_early_pre_response,pc1_explained,0.03331676576690101,1224
late_pre_response_minus_early_pre_response,participation_ratio,-0.1512620839719503,1224
late_pre_response_minus_mid_pre_response,pc1_explained,0.008738927639147742,1224
late_pre_response_minus_mid_pre_response,participation_ratio,-0.025675110268646772,1224
mid_pre_response_minus_early_pre_response,pc1_explained,0.02457783812775327,1224
mid_pre_response_minus_early_pre_response,participation_ratio,-0.12558697370330352,1224
late_pre_response_minus_early_pre_response,pc1_explained,0.0015575912375001,1225
late_pre_response_minus_early_pre_response,participation_ratio,0.001923648516126697,1225
late_pre_response_minus_mid_pre_response,pc1_explained,-0.029499093045858737,1225
late_pre_response_minus_mid_pre_response,participation_ratio,0.1623802851160252,1225
mid_pre_response_minus_early_pre_response,pc1_explained,0.031056684283358837,1225
mid_pre_response_minus_early_pre_response,participation_ratio,-0.1604566365998985,1225
late_pre_response_minus_early_pre_response,pc1_explained,0.020777485184795053,1226
late_pre_response_minus_early_pre_response,participation_ratio,-0.09820723642369211,1226
late_pre_response_minus_mid_pre_response,pc1_explained,-0.015527418066595966,1226
late_pre_response_minus_mid_pre_response,participation_ratio,0.05041650229929662,1226
mid_pre_response_minus_early_pre_response,pc1_explained,0.03630490325139102,1226
mid_pre_response_minus_early_pre_response,participation_ratio,-0.14862373872298873,1226
late_pre_response_minus_early_pre_response,pc1_explained,0.005616831621951146,1227
late_pre_response_minus_early_pre_response,participation_ratio,0.006430445535416496,1227
late_pre_response_minus_mid_pre_response,pc1_explained,-0.008727648423462964,1227
late_pre_response_minus_mid_pre_response,participation_ratio,0.04752051755291031,1227
mid_pre_response_minus_early_pre_response,pc1_explained,0.01434448004541411,1227
mid_pre_response_minus_early_pre_response,participation_ratio,-0.04109007201749382,1227
late_pre_response_minus_early_pre_response,pc1_explained,0.009460141858851245,1228
late_pre_response_minus_early_pre_response,participation_ratio,-0.04786609631695571,1228
late_pre_response_minus_mid_pre_response,pc1_explained,-0.020535540913686368,1228
late_pre_response_minus_mid_pre_response,participation_ratio,0.1004662714329898,1228
mid_pre_response_minus_early_pre_response,pc1_explained,0.029995682772537613,1228
mid_pre_response_minus_early_pre_response,participation_ratio,-0.14833236774994552,1228
late_pre_response_minus_early_pre_response,pc1_explained,-0.020847395447531558,1229
late_pre_response_minus_early_pre_response,participation_ratio,0.11583119716282031,1229
late_pre_response_minus_mid_pre_response,pc1_explained,0.009498259161842326,1229
late_pre_response_minus_mid_pre_response,participation_ratio,-0.0484534769872349,1229
mid_pre_response_minus_early_pre_response,pc1_explained,-0.030345654609373884,1229
mid_pre_response_minus_early_pre_response,participation_ratio,0.1642846741500552,1229
late_pre_response_minus_early_pre_response,pc1_explained,-0.009240935656748106,1230
late_pre_response_minus_early_pre_response,participation_ratio,0.04227666286587395,1230
late_pre_response_minus_mid_pre_response,pc1_explained,-0.025323642101328647,1230
late_pre_response_minus_mid_pre_response,participation_ratio,0.10955031586761388,1230
mid_pre_response_minus_early_pre_response,pc1_explained,0.01608270644458054,1230
mid_pre_response_minus_early_pre_response,participation_ratio,-0.06727365300173993,1230
late_pre_response_minus_early_pre_response,pc1_explained,0.01576082271039081,1231
late_pre_response_minus_early_pre_response,participation_ratio,-0.07744751019694096,1231
late_pre_response_minus_mid_pre_response,pc1_explained,-0.008656375832665097,1231
late_pre_response_minus_mid_pre_response,participation_ratio,0.04689419448940413,1231
mid_pre_response_minus_early_pre_response,pc1_explained,0.024417198543055907,1231
mid_pre_response_minus_early_pre_response,participation_ratio,-0.12434170468634509,1231
late_pre_response_minus_early_pre_response,pc1_explained,0.028843544543340705,1232
late_pre_response_minus_early_pre_response,participation_ratio,-0.1555582487617797,1232
late_pre_response_minus_mid_pre_response,pc1_explained,0.019621371803412502,1232
late_pre_response_minus_mid_pre_response,participation_ratio,-0.09271041094531496,1232
mid_pre_response_minus_early_pre_response,pc1_explained,0.009222172739928203,1232
mid_pre_response_minus_early_pre_response,participation_ratio,-0.06284783781646475,1232
late_pre_response_minus_early_pre_response,pc1_explained,-0.023507876912148173,1233
late_pre_response_minus_early_pre_response,participation_ratio,0.11358943088198226,1233
late_pre_response_minus_mid_pre_response,pc1_explained,-0.009613005196224766,1233
late_pre_response_minus_mid_pre_response,participation_ratio,0.046633399827110456,1233
mid_pre_response_minus_early_pre_response,pc1_explained,-0.013894871715923407,1233
mid_pre_response_minus_early_pre_response,participation_ratio,0.0669560310548718,1233
late_pre_response_minus_early_pre_response,pc1_explained,-0.012519639937580318,1234
late_pre_response_minus_early_pre_response,participation_ratio,0.06710785516166462,1234
late_pre_response_minus_mid_pre_response,pc1_explained,-0.01736538945515642,1234
late_pre_response_minus_mid_pre_response,participation_ratio,0.09337845332066275,1234
mid_pre_response_minus_early_pre_response,pc1_explained,0.004845749517576103,1234
mid_pre_response_minus_early_pre_response,participation_ratio,-0.026270598158998126,1234
late_pre_response_minus_early_pre_response,pc1_explained,-0.02012230381314728,1235
late_pre_response_minus_early_pre_response,participation_ratio,0.1084105802922144,1235
late_pre_response_minus_mid_pre_response,pc1_explained,-0.002464963107550844,1235
late_pre_response_minus_mid_pre_response,participation_ratio,0.00961815028198032,1235
mid_pre_response_minus_early_pre_response,pc1_explained,-0.017657340705596436,1235
mid_pre_response_minus_early_pre_response,participation_ratio,0.09879243001023408,1235
late_pre_response_minus_early_pre_response,pc1_explained,-0.01866497006486545,1236
late_pre_response_minus_early_pre_response,participation_ratio,0.077637391134326,1236
late_pre_response_minus_mid_pre_response,pc1_explained,0.014472318834342968,1236
late_pre_response_minus_mid_pre_response,participation_ratio,-0.07090650687380329,1236
mid_pre_response_minus_early_pre_response,pc1_explained,-0.03313728889920842,1236
mid_pre_response_minus_early_pre_response,participation_ratio,0.14854389800812928,1236
late_pre_response_minus_early_pre_response,pc1_explained,-0.0020350886248970967,1237
late_pre_response_minus_early_pre_response,participation_ratio,-0.010161392593639906,1237
late_pre_response_minus_mid_pre_response,pc1_explained,-0.006385074598402651,1237
late_pre_response_minus_mid_pre_response,participation_ratio,-0.008079063819971477,1237
mid_pre_response_minus_early_pre_response,pc1_explained,0.004349985973505555,1237
mid_pre_response_minus_early_pre_response,participation_ratio,-0.0020823287736684293,1237
late_pre_response_minus_early_pre_response,pc1_explained,0.003872995616550412,1238
late_pre_response_minus_early_pre_response,participation_ratio,-0.00603270672332723,1238
late_pre_response_minus_mid_pre_response,pc1_explained,-0.0010548338379511302,1238
late_pre_response_minus_mid_pre_response,participation_ratio,0.038354015273829756,1238
mid_pre_response_minus_early_pre_response,pc1_explained,0.004927829454501542,1238
mid_pre_response_minus_early_pre_response,participation_ratio,-0.044386721997156986,1238
late_pre_response_minus_early_pre_response,pc1_explained,-0.011285471860476126,1239
late_pre_response_minus_early_pre_response,participation_ratio,0.05259190013980097,1239
late_pre_response_minus_mid_pre_response,pc1_explained,-0.03328231719504238,1239
late_pre_response_minus_mid_pre_response,participation_ratio,0.14172706275241964,1239
mid_pre_response_minus_early_pre_response,pc1_explained,0.02199684533456625,1239
mid_pre_response_minus_early_pre_response,participation_ratio,-0.08913516261261867,1239
late_pre_response_minus_early_pre_response,pc1_explained,-0.002937263710954041,1240
late_pre_response_minus_early_pre_response,participation_ratio,-0.008720767573651145,1240
late_pre_response_minus_mid_pre_response,pc1_explained,0.01612294689886229,1240
late_pre_response_minus_mid_pre_response,participation_ratio,-0.08133249575186419,1240
mid_pre_response_minus_early_pre_response,pc1_explained,-0.01906021060981633,1240
mid_pre_response_minus_early_pre_response,participation_ratio,0.07261172817821304,1240
late_pre_response_minus_early_pre_response,pc1_explained,-0.0068601525170691735,1241
late_pre_response_minus_early_pre_response,participation_ratio,0.041523633927912584,1241
late_pre_response_minus_mid_pre_response,pc1_explained,-0.03497599857408884,1241
late_pre_response_minus_mid_pre_response,participation_ratio,0.174371436034106,1241
mid_pre_response_minus_early_pre_response,pc1_explained,0.028115846057019667,1241
mid_pre_response_minus_early_pre_response,participation_ratio,-0.1328478021061934,1241
late_pre_response_minus_early_pre_response,pc1_explained,-0.015253741318619451,1242
late_pre_response_minus_early_pre_response,participation_ratio,0.07187200022711249,1242
late_pre_response_minus_mid_pre_response,pc1_explained,0.007683222492246178,1242
late_pre_response_minus_mid_pre_response,participation_ratio,-0.06785636650358073,1242
mid_pre_response_minus_early_pre_response,pc1_explained,-0.02293696381086563,1242
mid_pre_response_minus_early_pre_response,participation_ratio,0.13972836673069322,1242
late_pre_response_minus_early_pre_response,pc1_explained,-0.005272500520968282,1243
late_pre_response_minus_early_pre_response,participation_ratio,0.01411409187315904,1243
late_pre_response_minus_mid_pre_response,pc1_explained,0.008180700568352517,1243
late_pre_response_minus_mid_pre_response,participation_ratio,-0.05135385560821071,1243
mid_pre_response_minus_early_pre_response,pc1_explained,-0.013453201089320799,1243
mid_pre_response_minus_early_pre_response,participation_ratio,0.06546794748136975,1243
late_pre_response_minus_early_pre_response,pc1_explained,-0.011788635731436292,1244
late_pre_response_minus_early_pre_response,participation_ratio,0.07551616414298801,1244
late_pre_response_minus_mid_pre_response,pc1_explained,-0.024373191836286723,1244
late_pre_response_minus_mid_pre_response,participation_ratio,0.1624496009226033,1244
mid_pre_response_minus_early_pre_response,pc1_explained,0.01258455610485043,1244
mid_pre_response_minus_early_pre_response,participation_ratio,-0.08693343677961529,1244
late_pre_response_minus_early_pre_response,pc1_explained,-0.015162742696259501,1245
late_pre_response_minus_early_pre_response,participation_ratio,0.05085371347944356,1245
late_pre_response_minus_mid_pre_response,pc1_explained,0.005672693684234176,1245
late_pre_response_minus_mid_pre_response,participation_ratio,-0.026864400441654723,1245
mid_pre_response_minus_early_pre_response,pc1_explained,-0.020835436380493677,1245
mid_pre_response_minus_early_pre_response,participation_ratio,0.07771811392109829,1245
late_pre_response_minus_early_pre_response,pc1_explained,-0.009114026335429126,1246
late_pre_response_minus_early_pre_response,participation_ratio,0.06056279504605655,1246
late_pre_response_minus_mid_pre_response,pc1_explained,-0.005778862106423421,1246
late_pre_response_minus_mid_pre_response,participation_ratio,0.031145251357771464,1246
mid_pre_response_minus_early_pre_response,pc1_explained,-0.003335164229005705,1246
mid_pre_response_minus_early_pre_response,participation_ratio,0.029417543688285086,1246
late_pre_response_minus_early_pre_response,pc1_explained,0.009086736957483299,1247
late_pre_response_minus_early_pre_response,participation_ratio,-0.06587970782787567,1247
late_pre_response_minus_mid_pre_response,pc1_explained,0.013404663769176373,1247
late_pre_response_minus_mid_pre_response,participation_ratio,-0.09435939489391565,1247
mid_pre_response_minus_early_pre_response,pc1_explained,-0.004317926811693074,1247
mid_pre_response_minus_early_pre_response,participation_ratio,0.028479687066039983,1247
late_pre_response_minus_early_pre_response,pc1_explained,0.011283582072180609,1248
late_pre_response_minus_early_pre_response,participation_ratio,-0.06324872039681617,1248
late_pre_response_minus_mid_pre_response,pc1_explained,0.00445627314401309,1248
late_pre_response_minus_mid_pre_response,participation_ratio,-0.03743254396075324,1248
mid_pre_response_minus_early_pre_response,pc1_explained,0.006827308928167519,1248
mid_pre_response_minus_early_pre_response,participation_ratio,-0.025816176436062932,1248
late_pre_response_minus_early_pre_response,pc1_explained,-0.010326104183173701,1249
late_pre_response_minus_early_pre_response,participation_ratio,0.034634398427378255,1249
late_pre_response_minus_mid_pre_response,pc1_explained,-0.03106093346218386,1249
late_pre_response_minus_mid_pre_response,participation_ratio,0.15628887572262995,1249
mid_pre_response_minus_early_pre_response,pc1_explained,0.02073482927901016,1249
mid_pre_response_minus_early_pre_response,participation_ratio,-0.1216544772952517,1249
late_pre_response_minus_early_pre_response,pc1_explained,0.017590067852681135,1250
late_pre_response_minus_early_pre_response,participation_ratio,-0.059798524127616215,1250
late_pre_response_minus_mid_pre_response,pc1_explained,0.004991890119757647,1250
late_pre_response_minus_mid_pre_response,participation_ratio,-0.004599081362506308,1250
mid_pre_response_minus_early_pre_response,pc1_explained,0.012598177732923488,1250
