time_index,time_ms,pc1_explained,pc2_explained,pc1_pc2_cumulative,n_pc_80,n_pc_90,participation_ratio
62,-757.6547241210938,0.46710922441864555,0.28562010298575885,0.7527293274044045,3,4,3.1297865985375504
63,-753.7459106445312,0.4739331306129852,0.2806088231284375,0.7545419537414226,3,4,3.098003627620809
64,-749.837158203125,0.48231917178066275,0.27338206025403544,0.7557012320346982,3,4,3.060214051774516
65,-745.9283447265625,0.48465900543146473,0.2732115342206485,0.7578705396521133,3,4,3.043710183661567
66,-742.01953125,0.47626353190717496,0.2837878494367649,0.7600513813439398,3,4,3.0684386746932755
67,-738.1107788085938,0.45950074742328917,0.30206331940745484,0.761564066830744,3,4,3.1199424739104713
68,-734.2019653320312,0.44127074054821763,0.321708296986005,0.7629790375342227,3,4,3.164301689668018
69,-730.2931518554688,0.43020055744876984,0.3334492828848509,0.7636498403336207,3,4,3.1873857429224666
70,-726.3843383789062,0.43795734905794026,0.3249789516749566,0.7629363007328969,3,4,3.1773953345621644
71,-722.4755859375,0.45991072552954537,0.30411972755814176,0.7640304530876871,3,4,3.116406279811192
72,-718.5667724609375,0.4807128364570062,0.2886082226875425,0.7693210591445487,3,4,3.028376219400126
73,-714.657958984375,0.4840382349041045,0.2849409466470406,0.7689791815511451,3,4,3.014757476362072
74,-710.7492065429688,0.47494488395782275,0.29114720451993303,0.7660920884777558,3,4,3.0529516607799763
75,-706.8403930664062,0.46610456375899695,0.2936910814970468,0.7597956452560437,3,4,3.1019738172717237
76,-702.9315795898438,0.4666650396973125,0.28773811369587304,0.7544031533931855,3,4,3.1174714578865683
77,-699.0228271484375,0.4761044326556716,0.27513094708344193,0.7512353797391136,3,4,3.091533170555869
78,-695.114013671875,0.4872549954821991,0.2624528828286975,0.7497078783108966,3,4,3.049021330271975
79,-691.2052001953125,0.49259204146610014,0.25893723389957646,0.7515292753656766,3,4,3.019991413616776
80,-687.29638671875,0.493126068091384,0.2654133173991435,0.7585393854905275,3,4,2.99741853121292
81,-683.3876342773438,0.4910924754259791,0.2746129053088605,0.7657053807348396,3,4,2.9845180766833432
82,-679.4788208007812,0.4873530047407966,0.28231200168189147,0.7696650064226881,3,4,2.98575931485519
83,-675.5700073242188,0.4836388982102316,0.28654578339776726,0.7701846816079989,3,4,2.9972474098805706
84,-671.6612548828125,0.48001067483817295,0.28722880758,0.767239482418173,3,4,3.0214471967178516
85,-667.75244140625,0.47560960245244976,0.288746540347705,0.7643561428001548,3,4,3.049240019294341
86,-663.8436279296875,0.4746214681391956,0.28988102725361026,0.7645024953928059,3,4,3.052984449206429
87,-659.9348754882812,0.47695082072571426,0.2896332902589229,0.7665841109846372,3,4,3.039143122607177
88,-656.0260620117188,0.4800954747940185,0.28810390498449556,0.768199379778514,3,4,3.023323745367662
89,-652.1172485351562,0.4807360116820633,0.28783693261708826,0.7685729442991516,3,4,3.0209459042880864
90,-648.20849609375,0.47972539361025646,0.28637865347741476,0.7661040470876712,3,4,3.0339194276927044
91,-644.2996826171875,0.4835241774492045,0.27918810116025905,0.7627122786094636,3,4,3.0303772688306916
92,-640.390869140625,0.49320913035537567,0.2684201834612899,0.7616293138166655,3,4,2.9942460406594646
93,-636.4820556640625,0.501585254713972,0.26226160022206646,0.7638468549360384,3,4,2.9499143260390492
94,-632.5733032226562,0.5057782876804855,0.26404527151695484,0.7698235591974403,3,4,2.9125113711324073
95,-628.6644897460938,0.5052992586350156,0.268408643782462,0.7737079024174776,3,4,2.9009790707381504
96,-624.7556762695312,0.4971871293855344,0.2742660046392469,0.7714531340247812,3,4,2.9382354209567496
97,-620.846923828125,0.4838877389843428,0.2847139158285434,0.7686016548128862,3,4,2.997972724926664
98,-616.9381103515625,0.47307450860162015,0.2957432860549574,0.7688177946565775,3,4,3.0359012505605594
99,-613.029296875,0.4681152759191738,0.2997609695602447,0.7678762454794186,3,4,3.0560094025381126
100,-609.1205444335938,0.46828677866983714,0.29865141130735523,0.7669381899771923,3,4,3.060151912521732
101,-605.2117309570312,0.4728826589784345,0.2970999657246262,0.7699826247030608,3,4,3.034174075492191
102,-601.3029174804688,0.48050873736911526,0.2939879477214401,0.7744966850905554,3,4,2.991746029075818
103,-597.3941650390625,0.48838578374810465,0.2894007574436897,0.7777865411917944,3,4,2.9531982623947783
104,-593.4853515625,0.4952511230935767,0.2834525587480192,0.778703681841596,3,4,2.926785765251631
105,-589.5765380859375,0.49976098502514227,0.27573605449026,0.7754970395154023,3,4,2.9221565932005378
106,-585.667724609375,0.5025963067887945,0.26763463722686454,0.7702309440156591,3,4,2.926054033500748
107,-581.7589721679688,0.5030403045433155,0.26408604844816674,0.7671263529914822,3,4,2.932670121063281
108,-577.8501586914062,0.5008474605792282,0.2675232724040319,0.7683707329832601,3,4,2.939949051869058
109,-573.9413452148438,0.49702134778003915,0.27637921471132226,0.7734005624913614,3,4,2.9413488575487285
110,-570.0325927734375,0.4903721721096917,0.2884727341068191,0.7788449062165108,3,4,2.948758559250975
111,-566.123779296875,0.4809426742964856,0.29941886292816683,0.7803615372246524,3,4,2.9760737595202507
112,-562.2149658203125,0.4713764157985799,0.3066330730961677,0.7780094888947476,3,4,3.015417157162895
113,-558.3062133789062,0.4631949705397523,0.3107010030716931,0.7738959736114455,3,4,3.0539590578169005
114,-554.3973999023438,0.45785297995970814,0.31300758675883067,0.7708605667185389,3,4,3.078140200241532
115,-550.4885864257812,0.4589691394248051,0.31186520962232045,0.7708343490471256,3,4,3.0734340667673563
116,-546.579833984375,0.4662677788102378,0.304485838626932,0.7707536174371699,3,4,3.0522602155122907
117,-542.6710205078125,0.4777437486941497,0.2924016593566211,0.7701454080507708,3,4,3.016848682334741
118,-538.76220703125,0.4917810126675877,0.2792853740650959,0.7710663867326837,3,4,2.959443961840613
119,-534.8533935546875,0.5023198317719211,0.26895000059577545,0.7712698323676965,3,3,2.911816245988797
120,-530.9446411132812,0.5047694773196643,0.26558324156187535,0.7703527188815396,3,3,2.9008400901749165
121,-527.0358276367188,0.5025062097253286,0.2691852056480548,0.7716914153733834,3,3,2.9068272373343196
122,-523.1270141601562,0.5035618684437708,0.272570988474256,0.7761328569180268,3,3,2.8915742117270504
123,-519.21826171875,0.5108705639630885,0.2698714616136558,0.7807420255767443,3,3,2.8501996986224842
124,-515.3094482421875,0.5224917242473779,0.25779579788222673,0.7802875221296046,3,3,2.8035108642493642
125,-511.4006652832031,0.5355031957605821,0.23948763483187047,0.7749908305924527,3,3,2.758202058550647
126,-507.4918518066406,0.5465913268300235,0.22252202155566975,0.7691133483856933,3,3,2.7163375298085395
127,-503.58306884765625,0.5538651186404242,0.21000862078896013,0.7638737394293843,3,3,2.685720170007751
128,-499.67425537109375,0.555493572147215,0.20440565902500513,0.7598992311722201,3,3,2.679327248792595
129,-495.7654724121094,0.5516423106428707,0.20725696115096176,0.7588992717938325,3,3,2.698196413777174
130,-491.856689453125,0.5469115870600088,0.21466685723839335,0.7615784442984022,3,3,2.7186085619094786
131,-487.9478759765625,0.5463033427784403,0.22116198802800857,0.7674653308064489,3,3,2.714180840908726
132,-484.0390930175781,0.5499441302324737,0.22694906406772963,0.7768931943002033,3,3,2.684130040024546
133,-480.1302795410156,0.5547973500744783,0.23269296377046145,0.7874903138449397,3,3,2.645708557835584
134,-476.22149658203125,0.5561669726786187,0.23616304883562847,0.7923300215142471,3,3,2.632346721287926
135,-472.3127136230469,0.5501914970958856,0.23857715285415476,0.7887686499500404,3,3,2.6677806994956
136,-468.4039001464844,0.5403010771362282,0.2441203561302731,0.7844214332665014,3,3,2.7200188913300685
137,-464.4951171875,0.533253545619761,0.25053320749836455,0.7837867531181255,3,3,2.7499740786003306
138,-460.5863342285156,0.5309795532143862,0.253117931396829,0.7840974846112152,3,3,2.7589582013858887
139,-456.6775207519531,0.5322000597054847,0.2525195308070114,0.7847195905124961,3,3,2.7531215118014196
140,-452.76873779296875,0.5360226878153947,0.2515708083216774,0.7875934961370721,3,3,2.7302192749412466
141,-448.85992431640625,0.5402308530705969,0.2503265664005409,0.7905574194711378,3,3,2.7058256638659386
142,-444.9511413574219,0.5413543280108929,0.24759222202003286,0.7889465500309257,3,3,2.704599336401284
143,-441.0423583984375,0.5392204335272154,0.24297676877159122,0.7821972022988066,3,3,2.7272667949215252
144,-437.133544921875,0.5376142495302357,0.23718218782802722,0.774796437358263,3,3,2.7469609772762857
145,-433.2247619628906,0.538999841106303,0.23025887566159148,0.7692587167678944,3,3,2.748647300237489
146,-429.3159484863281,0.543166916110311,0.22430693358561207,0.767473849695923,3,3,2.732208677625999
147,-425.40716552734375,0.5488930526059155,0.2233422145995113,0.7722352672054268,3,3,2.698140991356757
148,-421.4983825683594,0.5539024117323885,0.2267160301628422,0.7806184418952307,3,3,2.662295816329416
149,-417.5895690917969,0.5564568022319201,0.23114278456709955,0.7875995867990196,3,3,2.6405745101639324
150,-413.6807861328125,0.5570925713367015,0.23446526214763697,0.7915578334843385,3,3,2.6322239665988514
151,-409.77197265625,0.5596567758205554,0.23521498707795507,0.7948717628985105,3,3,2.6142980014313335
152,-405.8631896972656,0.563865157241211,0.23431430478855392,0.7981794620297649,3,3,2.5871479398698707
153,-401.95440673828125,0.5642073277439583,0.2344592494806831,0.7986665772246414,3,3,2.5839786214048996
154,-398.04559326171875,0.5588736729230055,0.23769794810529263,0.7965716210282981,3,3,2.613038375354428
155,-394.1368103027344,0.5539053439729281,0.24158546371514175,0.7954908076880699,3,3,2.638000523980765
156,-390.22802734375,0.5548637042036362,0.240258203253344,0.7951219074569802,3,3,2.635027601662689
157,-386.3192138671875,0.5605835762371688,0.23311066761014093,0.7936942438473098,3,3,2.612922497921357
158,-382.4104309082031,0.5671711900623864,0.22411888623106332,0.7912900762934497,3,3,2.5870497576735385
159,-378.5016174316406,0.5727854281126171,0.2170348436166794,0.7898202717292966,3,3,2.561633386321646
160,-374.59283447265625,0.5751625686865874,0.21535413074989065,0.7905166994364781,3,3,2.5472232738513787
161,-370.6840515136719,0.5725823280137895,0.22022794492543896,0.7928102729392285,3,3,2.5536035592206785
162,-366.7752380371094,0.5652633734671588,0.22730291571355238,0.7925662891807113,3,3,2.5868135243361787
163,-362.866455078125,0.5543177794816868,0.23278750614099133,0.7871052856226781,3,3,2.6475035718722406
164,-358.9576416015625,0.5408150697082746,0.23807832014184693,0.7788933898501216,3,3,2.7258772048863174
165,-355.0488586425781,0.5284289938401497,0.24604278276858058,0.7744717766087303,3,3,2.7918478743617636
166,-351.14007568359375,0.5186708955253938,0.2571818185252718,0.7758527140506656,3,3,2.833748307590086
167,-347.23126220703125,0.5117874004604798,0.2673464464377932,0.7791338468982729,3,3,2.8573391376533843
168,-343.3224792480469,0.5096175186921073,0.27160125249760364,0.781218771189711,3,3,2.8634106724751076
169,-339.4136657714844,0.5147741014200299,0.26846814999524815,0.783242251415278,3,3,2.837945398930035
170,-335.5048828125,0.5250258221481326,0.2615893381274961,0.7866151602756287,3,3,2.785280172060019
171,-331.5960998535156,0.534629209386901,0.2535631935300769,0.7881924029169778,3,3,2.739883632192749
172,-327.6872863769531,0.5406151595462811,0.24613132820492342,0.7867464877512046,3,3,2.7181732939935292
173,-323.77850341796875,0.544202419496256,0.24102063729075526,0.7852230567870113,3,3,2.706056184586698
174,-319.8697204589844,0.5477211107208929,0.23760820169115804,0.785329312412051,3,3,2.6875535797245487
175,-315.9609069824219,0.5508150001292322,0.23537512057892496,0.7861901207081572,3,3,2.66755358792924
176,-312.0521240234375,0.551963746050777,0.23422534237374515,0.7861890884245222,3,3,2.659013663977764
177,-308.143310546875,0.5506919259257685,0.23393642528950664,0.7846283512152752,3,3,2.6671338510405773
178,-304.2345275878906,0.5495458277007853,0.23381677321084876,0.7833626009116341,3,3,2.675356447178552
179,-300.32574462890625,0.5497062003557215,0.23357266719622144,0.7832788675519429,3,3,2.675659605132736
180,-296.41693115234375,0.5480639870778427,0.2343605687278805,0.7824245558057231,3,3,2.6867210429203623
181,-292.5081481933594,0.5430290970803388,0.23865002790163162,0.7816791249819703,3,3,2.7133025577859047
182,-288.5993347167969,0.5367084917568982,0.24486876939484264,0.7815772611517409,3,3,2.7426582079694675
183,-284.6905517578125,0.531253702955096,0.24957813647685298,0.780831839431949,3,3,2.767538222161446
184,-280.7817687988281,0.5275634298023195,0.2533628110349275,0.780926240837247,3,3,2.783223575205016
185,-276.8729553222656,0.5255433603986696,0.2571087160812961,0.7826520764799656,3,3,2.787710668698465
186,-272.96417236328125,0.5255493768837719,0.257518043424662,0.7830674203084339,3,3,2.786139982013902
187,-269.0553894042969,0.5261629984329629,0.25628295456007355,0.7824459529930364,3,3,2.785027903703451
188,-265.1465759277344,0.5251121511115278,0.25849323072410507,0.7836053818356328,3,3,2.7869356809902146
189,-261.23779296875,0.5213892607618347,0.26465304579490584,0.7860423065567406,3,3,2.796435366302479
190,-257.3289794921875,0.5166764477648803,0.2707516764772077,0.787428124242088,3,3,2.811014881842783
191,-253.42019653320312,0.5115596578321638,0.27387791949900736,0.7854375773311713,3,3,2.835138142239592
192,-249.5113983154297,0.5060765799297504,0.2741678413676049,0.7802444212973554,3,3,2.869245340526856
193,-245.60260009765625,0.501988191483133,0.27397089495356614,0.7759590864366992,3,3,2.894881261984944
194,-241.69381713867188,0.5011924054609675,0.2743253860272002,0.7755177914881677,3,3,2.8975767350009396
195,-237.78501892089844,0.5049360585402102,0.2744697782290911,0.7794058367693013,3,3,2.8722421483088927
196,-233.876220703125,0.5136118676214471,0.2712748855269285,0.7848867531483756,3,3,2.824390995187398
197,-229.96742248535156,0.5255876838440469,0.2625119707138917,0.7880996545579386,3,3,2.76864368767373
198,-226.0586395263672,0.5374066112956927,0.25142657191662077,0.7888331832123134,3,3,2.7174451640266093
199,-222.14984130859375,0.5468957927855176,0.24103607628075124,0.7879318690662689,3,3,2.678232064681862
200,-218.2410430908203,0.5528734599917339,0.2326433901441701,0.785516850135904,3,3,2.656822541382718
201,-214.33224487304688,0.552670767407337,0.23068650187183445,0.7833572692791715,3,3,2.662902552690685
202,-210.42344665527344,0.5461636746703219,0.23745152242065262,0.7836151970909745,3,3,2.6937378040406226
203,-206.51466369628906,0.5401688442125022,0.24593325932124416,0.7861021035337463,3,3,2.7163566168096485
204,-202.60586547851562,0.5400501625924443,0.2485440378183514,0.7885942004107958,3,3,2.7120531906076675
205,-198.6970672607422,0.545477024909635,0.24468418685836693,0.7901612117680019,3,3,2.684877775412785
206,-194.78826904296875,0.5513233919807534,0.24117462296496814,0.7924980149457216,3,3,2.653165005173673
207,-190.87948608398438,0.5530956900036893,0.2422122926894337,0.795307982693123,3,3,2.638752973994899
208,-186.97068786621094,0.5526744788358952,0.2438473154672082,0.7965217943031033,3,3,2.6378501904576144
209,-183.0618896484375,0.5524605410408807,0.2430136479747382,0.795474189015619,3,3,2.6412665210133923
210,-179.15309143066406,0.5543375183890749,0.24064276791027261,0.7949802862993475,3,3,2.634528792215212
211,-175.24429321289062,0.5598642484802185,0.2366211152565098,0.7964853637367284,3,3,2.607698764815062
212,-171.33551025390625,0.5690023462728067,0.23068799720962976,0.7996903434824364,3,3,2.560966300225376
213,-167.4267120361328,0.5773646443795348,0.22572833089619923,0.8030929752757341,2,3,2.5168526683956345
214,-163.51791381835938,0.578701132111294,0.22607651456289946,0.8047776466741935,2,3,2.5079378809809723
215,-159.60911560058594,0.5723060995951126,0.2327745809232874,0.8050806805184,2,3,2.536902957434293
216,-155.70033264160156,0.5627882302270458,0.24186236209048576,0.8046505923175316,2,3,2.5814322576171644
217,-151.79153442382812,0.5535219181847396,0.24858714213434466,0.8021090603190842,2,3,2.628571380075427
218,-147.8827362060547,0.5484564163519987,0.248623760425359,0.7970801767773577,3,3,2.6623552972497087
219,-143.97393798828125,0.5512610586940792,0.2418932488302952,0.7931543075243743,3,3,2.6590133180659588
220,-140.0651397705078,0.5615395998934389,0.2326682511608028,0.7942078510542417,3,3,2.6099770384352126
221,-136.15635681152344,0.573238650388251,0.22375666081145074,0.7969953111997017,3,3,2.54923436239341
222,-132.24755859375,0.5805133197973795,0.21666756189200903,0.7971808816893886,3,3,2.512683298225043
223,-128.33876037597656,0.582127467664996,0.21418397602496647,0.7963114436899625,3,3,2.504615342795344
224,-124.42996978759766,0.5798573613135686,0.2176945391586976,0.7975519004722662,3,3,2.512823517397189
225,-120.52117156982422,0.5780601987439161,0.22244627279417387,0.80050647153809,2,3,2.516662873883909
226,-116.61238098144531,0.5814464127114695,0.22242567039008643,0.8038720831015559,2,3,2.4966775716764205
227,-112.70358276367188,0.5912211495104294,0.21664463569941225,0.8078657852098416,2,3,2.44711730115346
228,-108.79478454589844,0.6029594599137718,0.20973240230694312,0.8126918622207149,2,3,2.387091739146558
229,-104.88599395751953,0.6100213166811432,0.20641993441045312,0.8164412510915964,2,3,2.349373935976261
230,-100.9771957397461,0.6108019651313664,0.20743465602585862,0.8182366211572251,2,3,2.3421860068497393
231,-97.06840515136719,0.6082490201994067,0.21033637259244986,0.8185853927918566,2,3,2.3521975167359206
232,-93.15960693359375,0.601136128153713,0.21549754325345652,0.8166336714071695,2,3,2.3871880295186796
233,-89.25081634521484,0.5885737124941359,0.22529900818298348,0.8138727206771195,2,3,2.4482213961665487
234,-85.3420181274414,0.5744082502419847,0.23676207168656146,0.8111703219285462,2,3,2.5156041152591815
235,-81.4332275390625,0.5630943724878893,0.24412137775275639,0.8072157502406456,2,3,2.572061372093199
236,-77.52442932128906,0.5591723461470722,0.24423023657169357,0.8034025827187659,2,3,2.596131299120013
237,-73.61563873291016,0.5615473456688631,0.23778315461890726,0.7993305002877704,3,3,2.594861414327546
238,-69.70684051513672,0.5654232186946918,0.23086770225404574,0.7962909209487375,3,3,2.584942662399647
239,-65.79804229736328,0.5667022854744822,0.2284215859721373,0.7951238714466196,3,3,2.5818476146748157
240,-61.889251708984375,0.5663901064566816,0.22788241171746237,0.794272518174144,3,3,2.5844992266113866
241,-57.9804573059082,0.5676791185436262,0.22634185965380307,0.7940209781974292,3,3,2.5786253038017737
242,-54.07166290283203,0.5702282027177098,0.22527714731942602,0.7955053500371358,3,3,2.564187008986603
243,-50.162864685058594,0.570150704018437,0.2274951384244713,0.7976458424429084,3,3,2.561441641195092
244,-46.25407028198242,0.566487223869085,0.23327481802186914,0.7997620418909541,3,3,2.575244605434215
245,-42.34527587890625,0.5619813959164531,0.2415352115464,0.8035166074628531,2,3,2.588771048670268
246,-38.43648147583008,0.5587268529525304,0.24929093547249018,0.8080177884250206,2,3,2.593444548010418
247,-34.527687072753906,0.5590610467306872,0.25254237419685854,0.8116034209275458,2,3,2.5819696874659206
248,-30.618892669677734,0.5628954525633834,0.24883851417122774,0.8117339667346111,2,3,2.5637014711138066
249,-26.710098266601562,0.56807724348716,0.24046214692731313,0.8085393904144732,2,3,2.5470616592979782
250,-22.80130386352539,0.5724747476790626,0.23189206758018482,0.8043668152592474,2,3,2.5340119088432767
251,-18.892507553100586,0.5752423036574772,0.22597650675834,0.8012188104158172,2,3,2.52592342577226
252,-14.983713150024414,0.5744456791438826,0.2246265050412683,0.7990721841851509,3,3,2.5336070604529626
253,-11.074918746948242,0.5671911446079669,0.22956626200290597,0.7967574066108729,3,3,2.5708152029300377
254,-7.166123867034912,0.5545262269532151,0.23870268397117667,0.7932289109243917,3,3,2.6336309963267426
255,-3.257328987121582,0.5425558043066484,0.2466673045013479,0.7892231088079963,3,3,2.6940258251059856
256,0.6514657735824585,0.5367370915347509,0.250107357935518,0.7868444494702689,3,3,2.7250531810581906
257,4.560260772705078,0.5391037251119337,0.24803358655790014,0.7871373116698339,3,3,2.716344344292391
258,8.46905517578125,0.546750657651679,0.24195528814864897,0.7887059458003279,3,3,2.682357670974355
259,12.377850532531738,0.5534342046925841,0.23448427175157896,0.787918476444163,3,3,2.6573357032373117
260,16.286645889282227,0.5561057325856853,0.22895188327748991,0.7850576158631752,3,3,2.65233475735127
261,20.1954402923584,0.5557869695791281,0.22778544670480944,0.7835724162839375,3,3,2.6557126504861186
262,24.10423469543457,0.5521298474834285,0.23057003419442149,0.78269988167785,3,3,2.673751591740941
263,28.013029098510742,0.5466228489340823,0.23584542838325417,0.7824682773173365,3,3,2.7003060062352398
264,31.921823501586914,0.5433056264374835,0.24194742729472485,0.7852530537322083,3,3,2.7106304387822577
265,35.83061981201172,0.5411328162323155,0.24889258025044697,0.7900253964827624,3,3,2.7092564670019694
266,39.73941421508789,0.5374261710110921,0.25674006361979945,0.7941662346308915,3,3,2.7132518798368754
267,43.64820861816406,0.5339132169306938,0.2625145475874444,0.7964277645181382,3,3,2.7197795209319993
268,47.557003021240234,0.5349154934724035,0.2613229419134547,0.7962384353858583,3,3,2.7149494872870066
269,51.465797424316406,0.541730085188708,0.2526706650533449,0.7944007502420529,3,3,2.691114060602651
270,55.37459182739258,0.5529052296597222,0.2424532664747286,0.7953584961344509,3,3,2.6417305386155023
271,59.28338623046875,0.5637168054042075,0.2361947450870533,0.7999115504912608,3,3,2.585369521848047
272,63.19218063354492,0.570890190722797,0.2348460868652747,0.8057362775880716,2,3,2.5417112163036157
273,67.1009750366211,0.573607179394714,0.23587187563898024,0.8094790550336942,2,3,2.5214955210435326
274,71.00977325439453,0.5729794652542765,0.2358937367557784,0.8088732020100549,2,3,2.5243844157725657
275,74.91856384277344,0.5713196458547576,0.2339471409466701,0.8052667868014277,2,3,2.538486073139778
